"","Unique_Unique_Object","Experiment","Aktnac","ERKnac","Condition","Concen"
"25847",648293,"20200605 P3",0.144199999999999,0.0787000000000001,"YM",2.33
"25848",648294,"20200605 P3",0.4203,0.9097,"YM",2.33
"25849",648295,"20200605 P3",0.2994,0.3927,"YM",2.33
"25850",648296,"20200605 P3",0.307700000000001,0.7313,"YM",2.33
"25851",648298,"20200605 P3",0.4799,0.7986,"YM",2.33
"25852",648299,"20200605 P3",0.9116,1.2124,"YM",2.33
"25853",648301,"20200605 P3",0.6543,0.6178,"YM",2.33
"25854",648309,"20200605 P3",-0.0387999999999999,0.2661,"YM",2.33
"25855",648315,"20200605 P3",0.2471,0.1726,"YM",2.33
"25856",648316,"20200605 P3",-0.2765,0.761599999999999,"YM",2.33
"25857",648317,"20200605 P3",-0.4986,-0.1105,"YM",2.33
"25858",648318,"20200605 P3",-0.3567,0.4133,"YM",2.33
"25859",648319,"20200605 P3",0.135,0.1702,"YM",2.33
"25860",648320,"20200605 P3",0.6927,1.2085,"YM",2.33
"25861",648323,"20200605 P3",0.1779,0.1218,"YM",2.33
"25862",648324,"20200605 P3",-0.1044,0.760299999999999,"YM",2.33
"25863",648327,"20200605 P3",0.147800000000001,0.298,"YM",2.33
"25864",648331,"20200605 P3",0.7277,1.3638,"YM",2.33
"25865",648332,"20200605 P3",0.4638,0.9557,"YM",2.33
"25866",648333,"20200605 P3",0.0614000000000005,0.316599999999999,"YM",2.33
"25867",648335,"20200605 P3",0.1787,0.590700000000001,"YM",2.33
"25868",648336,"20200605 P3",-0.3485,0.0915999999999997,"YM",2.33
"25869",648337,"20200605 P3",0.0390000000000004,0.462900000000001,"YM",2.33
"25870",648340,"20200605 P3",0.5405,1.6753,"YM",2.33
"25871",648342,"20200605 P3",0.0704999999999999,0.5502,"YM",2.33
"25872",648343,"20200605 P3",0.2775,0.453,"YM",2.33
"25873",648344,"20200605 P3",0.0821000000000003,1.0114,"YM",2.33
"25874",648345,"20200605 P3",0.321,0.4525,"YM",2.33
"25875",648346,"20200605 P3",0.335899999999999,0.777,"YM",2.33
"25876",648354,"20200605 P3",-0.1232,0.0730000000000001,"YM",2.33
"25877",648358,"20200605 P3",0.5537,0.5847,"YM",2.33
"25878",648359,"20200605 P3",0.547399999999999,1.3679,"YM",2.33
"25879",648362,"20200605 P3",0.198300000000001,0.6134,"YM",2.33
"25880",648363,"20200605 P3",0.0690999999999997,0.4008,"YM",2.33
"25881",648364,"20200605 P3",-0.2673,0.7699,"YM",2.33
"25882",648365,"20200605 P3",0.5436,0.586,"YM",2.33
"25883",648368,"20200605 P3",0.471499999999999,0.4455,"YM",2.33
"25884",648369,"20200605 P3",-0.265099999999999,0.039399999999999,"YM",2.33
"25885",648370,"20200605 P3",0.2966,0.2858,"YM",2.33
"25886",648371,"20200605 P3",-0.0306000000000001,0.6283,"YM",2.33
"25887",648373,"20200605 P3",0.0469000000000004,0.302199999999999,"YM",2.33
"25888",648374,"20200605 P3",0.3779,0.7711,"YM",2.33
"25889",648375,"20200605 P3",0.1432,0.581599999999999,"YM",2.33
"25890",648376,"20200605 P3",0.2339,0.0942,"YM",2.33
"25891",648377,"20200605 P3",0.203,0.5662,"YM",2.33
"25892",648382,"20200605 P3",0.1242,0.219900000000001,"YM",2.33
"25893",648383,"20200605 P3",1.5774,1.1303,"YM",2.33
"25894",648392,"20200605 P3",2.0949,2.0156,"YM",2.33
"25895",648394,"20200605 P3",0.417,0.615,"YM",2.33
"25896",648396,"20200605 P3",-0.0610000000000001,0.3002,"YM",2.33
"25897",648399,"20200605 P3",0.0997999999999992,0.291,"YM",2.33
"25898",648400,"20200605 P3",-0.0172000000000002,0.0854000000000003,"YM",2.33
"25899",648401,"20200605 P3",0.2073,0.5478,"YM",2.33
"25900",648402,"20200605 P3",0.606200000000001,1.304,"YM",2.33
"25901",648404,"20200605 P3",-0.1736,0.763200000000001,"YM",2.33
"25902",648406,"20200605 P3",0.289,1.1491,"YM",2.33
"25903",648407,"20200605 P3",0.7062,0.4216,"YM",2.33
"25904",648408,"20200605 P3",0.1825,0.3537,"YM",2.33
"25905",648410,"20200605 P3",0.32,0.8532,"YM",2.33
"25906",648412,"20200605 P3",0.445400000000001,0.5443,"YM",2.33
"25907",648413,"20200605 P3",0.1274,2.0177,"YM",2.33
"25908",648414,"20200605 P3",0.103200000000001,0.4515,"YM",2.33
"25909",648415,"20200605 P3",0.2043,0.5576,"YM",2.33
"25910",648416,"20200605 P3",0.5854,0.9395,"YM",2.33
"25911",648422,"20200605 P3",0.1511,0.6769,"YM",2.33
"25912",648423,"20200605 P3",-0.0152999999999995,0.138199999999999,"YM",2.33
"25913",648424,"20200605 P3",0.3416,0.5709,"YM",2.33
"25914",648427,"20200605 P3",0.9116,1.9293,"YM",2.33
"25915",648429,"20200605 P3",-0.0718999999999997,0.3218,"YM",2.33
"25916",648431,"20200605 P3",0.5208,1.1741,"YM",2.33
"25917",648433,"20200605 P3",0.1101,0.0863000000000003,"YM",2.33
"25918",648436,"20200605 P3",0.2159,0.6723,"YM",2.33
"25919",648437,"20200605 P3",-0.106,0.2291,"YM",2.33
"25920",648439,"20200605 P3",-0.0188999999999993,0.156499999999999,"YM",2.33
"25921",648440,"20200605 P3",-0.2178,0.3012,"YM",2.33
"25922",648448,"20200605 P3",-0.1183,0.502300000000001,"YM",2.33
"25923",648450,"20200605 P3",0.2528,0.5081,"YM",2.33
"25924",648452,"20200605 P3",0.1123,0.0662,"YM",2.33
"25925",648453,"20200605 P3",0.4949,1.0427,"YM",2.33
"25926",648461,"20200605 P3",0.0129,0.3282,"YM",2.33
"25927",648463,"20200605 P3",0.0765000000000003,0.3582,"YM",2.33
"25928",648466,"20200605 P3",-0.0225000000000002,0.2277,"YM",2.33
"25929",648467,"20200605 P3",0.0673,1.0742,"YM",2.33
"25930",648471,"20200605 P3",0.121,0.8362,"YM",2.33
"25931",648473,"20200605 P3",0.4316,0.6383,"YM",2.33
"25932",648475,"20200605 P3",-0.0350999999999997,0.3432,"YM",2.33
"25933",648477,"20200605 P3",0.304,0.6355,"YM",2.33
"25934",648479,"20200605 P3",-0.0549000000000006,0.3068,"YM",2.33
"25935",648480,"20200605 P3",0.4064,0.840400000000001,"YM",2.33
"25936",648481,"20200605 P3",-0.0249000000000004,0.1773,"YM",2.33
"25937",648482,"20200605 P3",0.338200000000001,0.3713,"YM",2.33
"25938",648484,"20200605 P3",0.386700000000001,0.646,"YM",2.33
"25939",648485,"20200605 P3",0.1594,0.5452,"YM",2.33
"25940",648488,"20200605 P3",0.1269,0.2009,"YM",2.33
"25941",648489,"20200605 P3",0.1903,0.4872,"YM",2.33
"25942",648493,"20200605 P3",-0.2062,0.4329,"YM",2.33
"25943",648496,"20200605 P3",0.190100000000001,0.3934,"YM",2.33
"25944",648497,"20200605 P3",-0.1578,0.0860999999999998,"YM",2.33
"25945",648498,"20200605 P3",0.0873999999999994,0.2655,"YM",2.33
"25946",648500,"20200605 P3",0.0801999999999999,0.1499,"YM",2.33
"25947",648502,"20200605 P3",0.639100000000001,0.949100000000001,"YM",2.33
"25948",648504,"20200605 P3",0.2267,0.7515,"YM",2.33
"25949",648506,"20200605 P3",0.4365,0.7779,"YM",2.33
"25950",648507,"20200605 P3",0.3169,1.0706,"YM",2.33
"25951",648509,"20200605 P3",0.4182,0.6318,"YM",2.33
"25952",648510,"20200605 P3",0.3155,0.6436,"YM",2.33
"25953",648512,"20200605 P3",-0.00270000000000015,0.5735,"YM",2.33
"25954",648516,"20200605 P3",0.188,0.9339,"YM",2.33
"25955",648518,"20200605 P3",0.5985,1.4022,"YM",2.33
"25956",648520,"20200605 P3",-0.00689999999999924,0.6202,"YM",2.33
"25957",648522,"20200605 P3",0.1962,1.2276,"YM",2.33
"25958",648523,"20200605 P3",0.5646,0.6875,"YM",2.33
"25959",648524,"20200605 P3",0.0484999999999998,0.1816,"YM",2.33
"25960",648525,"20200605 P3",-0.0011000000000001,0.4887,"YM",2.33
"25961",648526,"20200605 P3",0.3615,0.3437,"YM",2.33
"25962",648529,"20200605 P3",-0.0205000000000001,0.3657,"YM",2.33
"25963",648530,"20200605 P3",-0.1039,-0.0139000000000001,"YM",2.33
"25964",648532,"20200605 P3",0.1416,0.6524,"YM",2.33
"25965",648534,"20200605 P3",-0.2022,0.579,"YM",2.33
"25966",648536,"20200605 P3",-0.3913,-0.4247,"YM",2.33
"25967",648537,"20200605 P3",0.383299999999999,0.8657,"YM",2.33
"25968",648538,"20200605 P3",0.4603,0.857900000000001,"YM",2.33
"25969",648539,"20200605 P3",0.00659999999999988,0.2342,"YM",2.33
"25970",648541,"20200605 P3",0.3009,1.0211,"YM",2.33
"25971",648542,"20200605 P3",0.2092,0.4645,"YM",2.33
"25972",648544,"20200605 P3",0.4261,0.285600000000001,"YM",2.33
"25973",648545,"20200605 P3",0.3542,0.7079,"YM",2.33
"25974",648546,"20200605 P3",-0.0594999999999998,0.5531,"YM",2.33
"25975",648550,"20200605 P3",0.2264,0.3065,"YM",2.33
"25976",648551,"20200605 P3",0.0202000000000006,0.579000000000001,"YM",2.33
"25977",648552,"20200605 P3",0.0146,0.1553,"YM",2.33
"25978",648553,"20200605 P3",0.3487,0.443900000000001,"YM",2.33
"25979",648554,"20200605 P3",0.0859999999999999,0.4816,"YM",2.33
"25980",648555,"20200605 P3",-0.1728,-0.1484,"YM",2.33
"25981",648557,"20200605 P3",0.628299999999999,1.0944,"YM",2.33
"25982",648558,"20200605 P3",0.2274,0.486,"YM",2.33
"25983",648560,"20200605 P3",0.7879,1.3929,"YM",2.33
"25984",648561,"20200605 P3",0.4937,0.5506,"YM",2.33
"25985",648564,"20200605 P3",0.1835,0.176000000000001,"YM",2.33
"25986",648566,"20200605 P3",0.1291,0.281,"YM",2.33
"25987",648567,"20200605 P3",0.1502,0.9656,"YM",2.33
"25988",648569,"20200605 P3",-0.0944000000000006,0.6397,"YM",2.33
"25989",648570,"20200605 P3",-0.4494,0.0321999999999995,"YM",2.33
"25990",648572,"20200605 P3",1.0117,0.8983,"YM",2.33
"25991",648573,"20200605 P3",0.2581,0.3264,"YM",2.33
"25992",648575,"20200605 P3",0.385199999999999,0.9721,"YM",2.33
"25993",648576,"20200605 P3",0.6041,0.724600000000001,"YM",2.33
"25994",648580,"20200605 P3",0.146000000000001,0.613100000000001,"YM",2.33
"25995",648582,"20200605 P3",-0.0186999999999999,0.5263,"YM",2.33
"25996",648584,"20200605 P3",0.0598000000000006,0.1231,"YM",2.33
"25997",648585,"20200605 P3",0.2163,0.645600000000001,"YM",2.33
"25998",648586,"20200605 P3",-0.000400000000000178,0.7504,"YM",2.33
"25999",648588,"20200605 P3",0.5529,0.554999999999999,"YM",2.33
"26000",648590,"20200605 P3",0.1634,0.5198,"YM",2.33
"26001",648592,"20200605 P3",0.201100000000001,0.685799999999999,"YM",2.33
"26002",648596,"20200605 P3",0.271700000000001,0.545,"YM",2.33
"26003",648597,"20200605 P3",0.0411000000000004,0.2957,"YM",2.33
"26004",648599,"20200605 P3",0.5618,0.8769,"YM",2.33
"26005",648600,"20200605 P3",0.0101000000000005,0.1478,"YM",2.33
"26006",648602,"20200605 P3",0.952500000000001,1.3233,"YM",2.33
"26007",648604,"20200605 P3",0.0996999999999997,0.1358,"YM",2.33
"26008",648606,"20200605 P3",0.4754,0.8571,"YM",2.33
"26009",648607,"20200605 P3",0.178499999999999,1.1337,"YM",2.33
"26010",648608,"20200605 P3",0.276,0.4227,"YM",2.33
"26011",648610,"20200605 P3",0.5669,0.5719,"YM",2.33
"26012",648611,"20200605 P3",-0.0917999999999997,0.1026,"YM",2.33
"26013",648616,"20200605 P3",-0.7525,0.127,"YM",2.33
"26014",648617,"20200605 P3",0.5945,0.8261,"YM",2.33
"26015",648622,"20200605 P3",0.562900000000001,0.9066,"YM",2.33
"26016",648623,"20200605 P3",0.3402,0.7858,"YM",2.33
"26017",648624,"20200605 P3",-0.0105999999999996,0.6328,"YM",2.33
"26018",648625,"20200605 P3",0.2194,0.4459,"YM",2.33
"26019",648626,"20200605 P3",-0.2973,-0.0220000000000002,"YM",2.33
"26020",648632,"20200605 P3",0.0421000000000001,0.5751,"YM",2.33
"26021",648636,"20200605 P3",0.3531,0.6714,"YM",2.33
"26022",648637,"20200605 P3",0.1948,0.636,"YM",2.33
"26023",648638,"20200605 P3",-0.0849000000000003,0.7598,"YM",2.33
"26024",648641,"20200605 P3",0.1606,0.554,"YM",2.33
"26025",648643,"20200605 P3",-0.1331,-0.1357,"YM",2.33
"26026",648644,"20200605 P3",-0.340500000000001,-0.3498,"YM",2.33
"26027",648645,"20200605 P3",0.3087,0.6096,"YM",2.33
"26028",648647,"20200605 P3",0.6172,1.6309,"YM",2.33
"26029",648648,"20200605 P3",0.3895,0.4836,"YM",2.33
"26030",648649,"20200605 P3",0.0806999999999997,0.622199999999999,"YM",2.33
"26031",648650,"20200605 P3",0.3407,0.52,"YM",2.33
"26032",648654,"20200605 P3",-0.144399999999999,-0.125699999999999,"YM",2.33
"26033",648655,"20200605 P3",0.515200000000001,0.6353,"YM",2.33
"26034",648656,"20200605 P3",0.2102,0.3323,"YM",2.33
"26035",648659,"20200605 P3",0.582599999999999,0.859999999999999,"YM",2.33
"26036",648661,"20200605 P3",0.2442,0.5841,"YM",2.33
"26037",648663,"20200605 P3",0.7947,0.6106,"YM",2.33
"26038",650002,"20200605 P3",0.7446,0.6531,"YM",28.57
"26039",650006,"20200605 P3",0.7428,0.684300000000001,"YM",28.57
"26040",650009,"20200605 P3",0.6911,1.2116,"YM",28.57
"26041",650014,"20200605 P3",0.8902,1.2211,"YM",28.57
"26042",650016,"20200605 P3",0.0923999999999997,0.538199999999999,"YM",28.57
"26043",650018,"20200605 P3",0.864600000000001,1.1778,"YM",28.57
"26044",650021,"20200605 P3",0.213,0.6486,"YM",28.57
"26045",650022,"20200605 P3",0.1032,0.3896,"YM",28.57
"26046",650024,"20200605 P3",0.4248,0.9469,"YM",28.57
"26047",650027,"20200605 P3",0.3416,0.5337,"YM",28.57
"26048",650029,"20200605 P3",-0.132,0.6887,"YM",28.57
"26049",650031,"20200605 P3",0.9496,0.8675,"YM",28.57
"26050",650032,"20200605 P3",0.5148,1.021,"YM",28.57
"26051",650033,"20200605 P3",-0.2473,0.5171,"YM",28.57
"26052",650036,"20200605 P3",-0.2045,0.0947000000000005,"YM",28.57
"26053",650037,"20200605 P3",0.1092,0.8646,"YM",28.57
"26054",650038,"20200605 P3",0.4046,0.9378,"YM",28.57
"26055",650041,"20200605 P3",0.229399999999999,0.9644,"YM",28.57
"26056",650042,"20200605 P3",0.28,0.5246,"YM",28.57
"26057",650043,"20200605 P3",0.1879,0.7211,"YM",28.57
"26058",650044,"20200605 P3",0.7796,1.6699,"YM",28.57
"26059",650048,"20200605 P3",-0.1957,0.1422,"YM",28.57
"26060",650049,"20200605 P3",0.0820000000000001,0.4048,"YM",28.57
"26061",650051,"20200605 P3",0.4629,0.5833,"YM",28.57
"26062",650053,"20200605 P3",0.6592,1.0154,"YM",28.57
"26063",650054,"20200605 P3",0.3354,0.3362,"YM",28.57
"26064",650055,"20200605 P3",0.4253,0.7696,"YM",28.57
"26065",650056,"20200605 P3",0.298,0.5312,"YM",28.57
"26066",650057,"20200605 P3",0.5281,0.7,"YM",28.57
"26067",650058,"20200605 P3",0.1899,0.8152,"YM",28.57
"26068",650059,"20200605 P3",0.4638,0.7086,"YM",28.57
"26069",650061,"20200605 P3",0.9053,0.9458,"YM",28.57
"26070",650063,"20200605 P3",0.197,0.7047,"YM",28.57
"26071",650064,"20200605 P3",0.3776,0.5454,"YM",28.57
"26072",650065,"20200605 P3",0.450100000000001,1.9195,"YM",28.57
"26073",650068,"20200605 P3",0.00699999999999967,0.7964,"YM",28.57
"26074",650069,"20200605 P3",-0.0241,0.4672,"YM",28.57
"26075",650070,"20200605 P3",0.3701,1.2962,"YM",28.57
"26076",650071,"20200605 P3",-0.1652,0.1165,"YM",28.57
"26077",650073,"20200605 P3",0.3489,0.5174,"YM",28.57
"26078",650074,"20200605 P3",1.0087,1.5023,"YM",28.57
"26079",650075,"20200605 P3",0.4158,1.1631,"YM",28.57
"26080",650076,"20200605 P3",0.1404,0.3958,"YM",28.57
"26081",650078,"20200605 P3",0.2847,0.3716,"YM",28.57
"26082",650079,"20200605 P3",0.4469,1.2096,"YM",28.57
"26083",650081,"20200605 P3",-0.0290000000000006,0.7498,"YM",28.57
"26084",650082,"20200605 P3",1.075,1.0334,"YM",28.57
"26085",650083,"20200605 P3",0.00220000000000009,0.7931,"YM",28.57
"26086",650084,"20200605 P3",0.5674,1.5798,"YM",28.57
"26087",650086,"20200605 P3",0.0143000000000004,0.799799999999999,"YM",28.57
"26088",650087,"20200605 P3",0.1668,0.6448,"YM",28.57
"26089",650088,"20200605 P3",0.0999999999999999,0.363999999999999,"YM",28.57
"26090",650091,"20200605 P3",-0.0320000000000002,-0.1519,"YM",28.57
"26091",650093,"20200605 P3",0.2555,0.690300000000001,"YM",28.57
"26092",650094,"20200605 P3",0.5188,1.2047,"YM",28.57
"26093",650095,"20200605 P3",-0.0579999999999999,0.7035,"YM",28.57
"26094",650097,"20200605 P3",0.2223,0.7145,"YM",28.57
"26095",650098,"20200605 P3",0.6459,1.2224,"YM",28.57
"26096",650100,"20200605 P3",0.119699999999999,0.3458,"YM",28.57
"26097",650101,"20200605 P3",0.6035,1.2002,"YM",28.57
"26098",650102,"20200605 P3",-0.024,0.4431,"YM",28.57
"26099",650103,"20200605 P3",0.3056,0.3019,"YM",28.57
"26100",650104,"20200605 P3",0.3527,0.671,"YM",28.57
"26101",650106,"20200605 P3",-0.1206,-0.0767000000000008,"YM",28.57
"26102",650107,"20200605 P3",0.0359999999999999,0.1577,"YM",28.57
"26103",650108,"20200605 P3",0.8165,2.0162,"YM",28.57
"26104",650110,"20200605 P3",0.5024,0.606,"YM",28.57
"26105",650111,"20200605 P3",0.0765999999999997,-0.2204,"YM",28.57
"26106",650112,"20200605 P3",0.5223,0.473900000000001,"YM",28.57
"26107",650113,"20200605 P3",-0.2638,-0.0166999999999997,"YM",28.57
"26108",650114,"20200605 P3",0.2627,0.2613,"YM",28.57
"26109",650117,"20200605 P3",0.5806,0.9574,"YM",28.57
"26110",650118,"20200605 P3",0.7006,1.231,"YM",28.57
"26111",650120,"20200605 P3",-0.1882,-0.23,"YM",28.57
"26112",650121,"20200605 P3",-0.0379000000000004,0.00920000000000004,"YM",28.57
"26113",650122,"20200605 P3",0.3657,0.2526,"YM",28.57
"26114",650125,"20200605 P3",-0.0798999999999997,0.6747,"YM",28.57
"26115",650126,"20200605 P3",0.7332,0.6694,"YM",28.57
"26116",650127,"20200605 P3",0.0192000000000003,0.1108,"YM",28.57
"26117",650128,"20200605 P3",0.5334,0.5139,"YM",28.57
"26118",650129,"20200605 P3",0.382,0.8896,"YM",28.57
"26119",650131,"20200605 P3",0.225,0.567400000000001,"YM",28.57
"26120",650132,"20200605 P3",-0.0921000000000005,2.3764,"YM",28.57
"26121",650133,"20200605 P3",0.4542,0.8661,"YM",28.57
"26122",650135,"20200605 P3",0.4033,0.8379,"YM",28.57
"26123",650136,"20200605 P3",0.5673,0.435,"YM",28.57
"26124",650137,"20200605 P3",0.1825,1.0231,"YM",28.57
"26125",650141,"20200605 P3",0.7366,0.7011,"YM",28.57
"26126",650142,"20200605 P3",0.1095,0.0846000000000002,"YM",28.57
"26127",650143,"20200605 P3",0.6019,0.9962,"YM",28.57
"26128",650145,"20200605 P3",0.0105000000000006,0.3897,"YM",28.57
"26129",650147,"20200605 P3",0.3576,0.4182,"YM",28.57
"26130",650148,"20200605 P3",-0.0580999999999995,0.3345,"YM",28.57
"26131",650151,"20200605 P3",0.4382,0.6481,"YM",28.57
"26132",650154,"20200605 P3",-0.1306,1.1038,"YM",28.57
"26133",650155,"20200605 P3",0.5979,0.8725,"YM",28.57
"26134",650156,"20200605 P3",0.4399,0.6206,"YM",28.57
"26135",650157,"20200605 P3",0.1236,0.2374,"YM",28.57
"26136",650159,"20200605 P3",0.1152,0.2267,"YM",28.57
"26137",650160,"20200605 P3",0.183699999999999,0.478500000000001,"YM",28.57
"26138",650164,"20200605 P3",0.0555999999999998,-0.0225000000000002,"YM",28.57
"26139",650169,"20200605 P3",0.5913,1.0701,"YM",28.57
"26140",650170,"20200605 P3",0.2951,0.3614,"YM",28.57
"26141",650172,"20200605 P3",0.480699999999999,0.4041,"YM",28.57
"26142",650173,"20200605 P3",-0.1481,0.221,"YM",28.57
"26143",650174,"20200605 P3",0.2155,0.326,"YM",28.57
"26144",650176,"20200605 P3",0.2916,1.1667,"YM",28.57
"26145",650177,"20200605 P3",0.3367,0.2635,"YM",28.57
"26146",650178,"20200605 P3",0.1096,-0.00949999999999984,"YM",28.57
"26147",650179,"20200605 P3",0.573,2.0357,"YM",28.57
"26148",650180,"20200605 P3",1.0422,1.5798,"YM",28.57
"26149",650182,"20200605 P3",0.5907,1.2061,"YM",28.57
"26150",650183,"20200605 P3",-0.0324000000000003,0.1401,"YM",28.57
"26151",650184,"20200605 P3",-0.3716,0.0562000000000002,"YM",28.57
"26152",650185,"20200605 P3",0.5226,0.5484,"YM",28.57
"26153",650186,"20200605 P3",0.1507,0.7711,"YM",28.57
"26154",650188,"20200605 P3",0.4904,0.3291,"YM",28.57
"26155",650191,"20200605 P3",0.4856,0.69,"YM",28.57
"26156",650192,"20200605 P3",0.765200000000001,1.6647,"YM",28.57
"26157",650196,"20200605 P3",0.2049,0.2443,"YM",28.57
"26158",650198,"20200605 P3",0.0629000000000001,0.2266,"YM",28.57
"26159",650199,"20200605 P3",0.3142,2.3468,"YM",28.57
"26160",650200,"20200605 P3",-0.1126,0.8498,"YM",28.57
"26161",650202,"20200605 P3",0.3498,0.0258,"YM",28.57
"26162",650203,"20200605 P3",0.3046,0.0982999999999997,"YM",28.57
"26163",650206,"20200605 P3",0.143,0.8498,"YM",28.57
"26164",650209,"20200605 P3",0.3566,0.497700000000001,"YM",28.57
"26165",650210,"20200605 P3",0.6047,1.0554,"YM",28.57
"26166",650212,"20200605 P3",0.4654,0.854499999999999,"YM",28.57
"26167",650213,"20200605 P3",-0.355199999999999,0.308100000000001,"YM",28.57
"26168",650215,"20200605 P3",0.0270000000000002,0.507000000000001,"YM",28.57
"26169",650217,"20200605 P3",0.1509,0.2597,"YM",28.57
"26170",650221,"20200605 P3",0.2143,0.2598,"YM",28.57
"26171",650222,"20200605 P3",0.387800000000001,0.7253,"YM",28.57
"26172",650224,"20200605 P3",-0.0886999999999997,0.8412,"YM",28.57
"26173",650225,"20200605 P3",0.7452,1.3251,"YM",28.57
"26174",650226,"20200605 P3",0.9534,2.7446,"YM",28.57
"26175",650228,"20200605 P3",-0.0268000000000002,1.5207,"YM",28.57
"26176",650229,"20200605 P3",0.1443,0.6445,"YM",28.57
"26177",650230,"20200605 P3",0.3303,0.6259,"YM",28.57
"26178",650231,"20200605 P3",0.649,1.0999,"YM",28.57
"26179",650234,"20200605 P3",0.246,0.1556,"YM",28.57
"26180",650235,"20200605 P3",0.3224,1.2745,"YM",28.57
"26181",650237,"20200605 P3",0.7921,1.2405,"YM",28.57
"26182",650238,"20200605 P3",0.667799999999999,2.0607,"YM",28.57
"26183",650239,"20200605 P3",0.6723,1.1776,"YM",28.57
"26184",650242,"20200605 P3",0.3163,1.4095,"YM",28.57
"26185",650243,"20200605 P3",0.8198,0.5549,"YM",28.57
"26186",650244,"20200605 P3",0.8383,0.732500000000001,"YM",28.57
"26187",650245,"20200605 P3",0.3142,0.2163,"YM",28.57
"26188",650247,"20200605 P3",0.2791,0.965900000000001,"YM",28.57
"26189",650249,"20200605 P3",0.1757,0.1118,"YM",28.57
"26190",650250,"20200605 P3",0.3512,0.652100000000001,"YM",28.57
"26191",650252,"20200605 P3",0.5067,1.5811,"YM",28.57
"26192",650253,"20200605 P3",-0.0831999999999996,-0.3742,"YM",28.57
"26193",650255,"20200605 P3",0.2228,0.2715,"YM",28.57
"26194",650258,"20200605 P3",0.4321,1.4895,"YM",28.57
"26195",650260,"20200605 P3",0.6072,0.8166,"YM",28.57
"26196",650261,"20200605 P3",0.1279,0.7348,"YM",28.57
"26197",650263,"20200605 P3",0.359,-0.0290999999999997,"YM",28.57
"26198",650264,"20200605 P3",0.0387000000000001,1.1043,"YM",28.57
"26199",650266,"20200605 P3",0.8611,0.9508,"YM",28.57
"26200",650270,"20200605 P3",-0.1842,0.1292,"YM",28.57
"26201",650276,"20200605 P3",-0.0199000000000001,0.9498,"YM",28.57
"26202",650278,"20200605 P3",0.3236,0.7455,"YM",28.57
"26203",650280,"20200605 P3",0.1964,0.4878,"YM",28.57
"26204",650281,"20200605 P3",0.329,0.9023,"YM",28.57
"26205",650286,"20200605 P3",-0.00560000000000049,0.0424999999999994,"YM",28.57
"26206",650287,"20200605 P3",0.3954,0.4904,"YM",28.57
"26207",650288,"20200605 P3",1.2412,1.6605,"YM",28.57
"26208",650289,"20200605 P3",0.6428,0.8679,"YM",28.57
"26209",650290,"20200605 P3",0.964,1.1644,"YM",28.57
"26210",650291,"20200605 P3",-0.00610000000000033,0.3964,"YM",28.57
"26211",650293,"20200605 P3",0.0650000000000001,0.2785,"YM",28.57
"26212",650295,"20200605 P3",0.3485,1.0384,"YM",28.57
"26213",650296,"20200605 P3",0.1697,0.1621,"YM",28.57
"26214",650298,"20200605 P3",0.3206,0.461,"YM",28.57
"26215",650299,"20200605 P3",0.0934999999999995,-0.3412,"YM",28.57
"26216",650300,"20200605 P3",0.3093,0.4616,"YM",28.57
"26217",650303,"20200605 P3",-0.7458,0.517,"YM",28.57
"26218",650308,"20200605 P3",0.8532,1.521,"YM",28.57
"26219",650309,"20200605 P3",-0.0952999999999999,-0.1657,"YM",28.57
"26220",650310,"20200605 P3",0.1695,0.2945,"YM",28.57
"26221",650312,"20200605 P3",-0.174,0.6805,"YM",28.57
"26222",650313,"20200605 P3",0.3163,0.8474,"YM",28.57
"26223",650315,"20200605 P3",0.0702999999999998,0.169799999999999,"YM",28.57
"26224",650316,"20200605 P3",0.0897999999999999,0.738300000000001,"YM",28.57
"26225",650320,"20200605 P3",0.5479,1.4937,"YM",28.57
"26226",650321,"20200605 P3",-0.0111000000000001,0.2166,"YM",28.57
"26227",650322,"20200605 P3",0.4133,0.8886,"YM",28.57
"26228",650323,"20200605 P3",-0.546599999999999,0.493900000000001,"YM",28.57
"26229",650324,"20200605 P3",0.4636,1.3494,"YM",28.57
"26230",650325,"20200605 P3",-0.0728000000000003,0.1537,"YM",28.57
"26231",650326,"20200605 P3",-0.383000000000001,0.3722,"YM",28.57
"26232",650328,"20200605 P3",0.2644,-0.1677,"YM",28.57
"26233",650330,"20200605 P3",-0.0373000000000003,0.2317,"YM",28.57
"26234",650331,"20200605 P3",0.3731,0.9156,"YM",28.57
"26235",650333,"20200605 P3",0.0448000000000001,0.1156,"YM",28.57
"26236",650334,"20200605 P3",0.0446999999999998,0.3742,"YM",28.57
"26237",650336,"20200605 P3",0.5024,0.955699999999999,"YM",28.57
"26238",650337,"20200605 P3",-0.2323,0.5469,"YM",28.57
"26239",650338,"20200605 P3",-0.1328,1.0774,"YM",28.57
"26240",650341,"20200605 P3",0.2011,0.4381,"YM",28.57
"26241",650343,"20200605 P3",0.139000000000001,1.5358,"YM",28.57
"26242",650350,"20200605 P3",0.6957,0.7648,"YM",28.57
"26243",650353,"20200605 P3",0.6661,0.7385,"YM",28.57
"26244",650354,"20200605 P3",0.1016,0.1165,"YM",28.57
"26245",650355,"20200605 P3",0.2287,0.4039,"YM",28.57
"26246",650356,"20200605 P3",1.1233,1.5909,"YM",28.57
"26247",650359,"20200605 P3",0.1946,0.3537,"YM",28.57
