"","Unique_Unique_Object","Experiment","Aktnac","ERKnac","Condition","Concen"
"342",868,"20200122 P1",-0.0959000000000001,-0.0722000000000003,"PTx",0
"343",869,"20200122 P1",-0.5789,0.0787999999999994,"PTx",0
"344",871,"20200122 P1",-0.3208,0.237399999999999,"PTx",0
"345",873,"20200122 P1",-0.1443,0.2933,"PTx",0
"346",874,"20200122 P1",0.1379,0.2557,"PTx",0
"347",875,"20200122 P1",-0.2377,-0.3008,"PTx",0
"348",879,"20200122 P1",-0.0483000000000002,0.0364000000000003,"PTx",0
"349",880,"20200122 P1",0.3237,-0.0832,"PTx",0
"350",883,"20200122 P1",-0.5007,-0.0730999999999993,"PTx",0
"351",885,"20200122 P1",0.1084,0.259599999999999,"PTx",0
"352",892,"20200122 P1",-0.4489,0.2599,"PTx",0
"353",893,"20200122 P1",-0.1311,0.2206,"PTx",0
"354",897,"20200122 P1",-0.1378,0.224100000000001,"PTx",0
"355",2503,"20200205 P1",-0.2417,0.2794,"PTx",0
"356",2504,"20200205 P1",0.4057,1.1502,"PTx",0
"357",2505,"20200205 P1",-0.1079,0.0128000000000007,"PTx",0
"358",2506,"20200205 P1",-0.0274000000000004,0.0445999999999998,"PTx",0
"359",2507,"20200205 P1",-0.2025,0.636300000000001,"PTx",0
"360",2509,"20200205 P1",0.1172,0.3742,"PTx",0
"361",2511,"20200205 P1",0.1377,0.2788,"PTx",0
"362",2512,"20200205 P1",-0.946599999999999,-0.107,"PTx",0
"363",2513,"20200205 P1",-0.2151,-0.0117000000000001,"PTx",0
"364",2514,"20200205 P1",0.00509999999999983,0.1934,"PTx",0
"365",2515,"20200205 P1",0.0421999999999999,0.3669,"PTx",0
"366",2517,"20200205 P1",0.1405,0.167099999999999,"PTx",0
"367",2518,"20200205 P1",-0.294200000000001,0.403,"PTx",0
"368",2519,"20200205 P1",0.0534999999999997,0.4051,"PTx",0
"369",2521,"20200205 P1",0.0502,-0.4288,"PTx",0
"370",2522,"20200205 P1",-0.0290000000000002,-0.1824,"PTx",0
"371",2523,"20200205 P1",-0.226600000000001,0.0952000000000002,"PTx",0
"372",2524,"20200205 P1",-0.0209000000000003,0.680899999999999,"PTx",0
"373",2525,"20200205 P1",0.0644999999999998,0.3202,"PTx",0
"374",2526,"20200205 P1",-0.0598999999999994,0.0195,"PTx",0
"375",2527,"20200205 P1",-0.0295999999999998,0.0767000000000002,"PTx",0
"376",2529,"20200205 P1",-0.2571,0.1234,"PTx",0
"377",2530,"20200205 P1",-0.1292,-0.000700000000000034,"PTx",0
"378",2532,"20200205 P1",0.0425000000000003,0.8661,"PTx",0
"379",2533,"20200205 P1",-0.2883,-0.1037,"PTx",0
"380",2534,"20200205 P1",-0.6572,0.1344,"PTx",0
"381",2535,"20200205 P1",-0.3487,0.1015,"PTx",0
"382",2536,"20200205 P1",-0.3593,-0.1866,"PTx",0
"383",2537,"20200205 P1",0.2005,0.4137,"PTx",0
"384",2538,"20200205 P1",-0.127900000000001,-0.1002,"PTx",0
"385",2539,"20200205 P1",-0.240799999999999,0.0336000000000002,"PTx",0
"386",2542,"20200205 P1",-0.1644,-0.2321,"PTx",0
"387",2543,"20200205 P1",-0.2095,0.0397,"PTx",0
"388",2544,"20200205 P1",0.2065,0.2398,"PTx",0
"389",2545,"20200205 P1",-0.3351,-0.0854000000000003,"PTx",0
"390",2546,"20200205 P1",-0.2005,0.1217,"PTx",0
"391",2547,"20200205 P1",-0.444,0.2407,"PTx",0
"392",2548,"20200205 P1",0.1504,0.6212,"PTx",0
"393",2549,"20200205 P1",-0.0751000000000002,0.181999999999999,"PTx",0
"394",2550,"20200205 P1",-0.2455,-0.305600000000001,"PTx",0
"395",2551,"20200205 P1",-0.3542,0.0703999999999997,"PTx",0
"396",2552,"20200205 P1",-0.1267,0.486,"PTx",0
"397",2553,"20200205 P1",-0.3166,-0.0634999999999999,"PTx",0
"398",2555,"20200205 P1",-0.3411,-0.2833,"PTx",0
"399",2557,"20200205 P1",-0.1203,-0.214900000000001,"PTx",0
"400",2558,"20200205 P1",-0.0231000000000001,0.3655,"PTx",0
"401",2559,"20200205 P1",-0.1545,-0.0629,"PTx",0
"402",2560,"20200205 P1",0.4804,0.4738,"PTx",0
"403",2561,"20200205 P1",-0.183,-0.1369,"PTx",0
"404",2562,"20200205 P1",-0.1865,-0.0851999999999991,"PTx",0
"405",2563,"20200205 P1",0.2421,0.4824,"PTx",0
"406",2564,"20200205 P1",0.1641,0.181000000000001,"PTx",0
"407",2565,"20200205 P1",-0.1601,0.0956999999999999,"PTx",0
"408",2567,"20200205 P1",-0.1192,0.1781,"PTx",0
"409",2569,"20200205 P1",-0.4015,-0.2609,"PTx",0
"410",2570,"20200205 P1",-0.0436999999999999,-0.1935,"PTx",0
"411",2571,"20200205 P1",-0.1365,0.2888,"PTx",0
"412",2573,"20200205 P1",-0.2733,-0.0600999999999999,"PTx",0
