"Condition","Treatment","Time","object","activity"
"Rac","S1P",8,"Cell 06",1.053749
"Rac","S1P",8,"Cell 07",1.097272
"Rac","S1P",8,"Cell 08",1.057619
"Rac","S1P",8,"Cell 09",1.013633
"Rac","S1P",8,"Cell 10",1.047043
"Rac","S1P",8,"Cell 11",1.022474
"Rac","S1P",8,"Cell 12",1.035789
"Rac","S1P",8,"Cell 13",1.037171
"Rac","S1P",8,"Cell 14",1.006372
"Rac","S1P",8,"Cell 15",1.070177
"Rac","S1P",8,"Cell 16",1.003181
"Rac","S1P",8,"Cell 17",1.026569
"Rac","S1P",8,"Cell 18",1.028156
"Rac","S1P",8,"Cell 19",0.9886685
"Rac","S1P",8,"Cell 20",0.990813
"Rac","S1P",8,"Cell 21",0.9824407
"Rac","S1P",8,"Cell 22",0.9976969
"Rac","S1P",8,"Cell 23",0.9865234
"Rac","S1P",8,"Cell 24",0.9977595
"Rac","S1P",8,"Cell 25",0.9673154
"Rac","S1P",8,"Cell 26",1.025447
"Rac","S1P",8,"Cell 27",0.9691601
"Rac","S1P",8,"Cell 28",1.007748
"Rac","S1P",8,"Cell 29",0.913113
"Rac","S1P",8,"Cell 30",0.9533592
"Rac","S1P",8,"Cell 31",0.9323128
"Rac","S1P",8,"Cell 32",0.9611806
"Rac","S1P",8.166667,"Cell 01",1.028696
"Rac","S1P",8.166667,"Cell 02",1.001452
"Rac","S1P",8.166667,"Cell 03",1.006321
"Rac","S1P",8.166667,"Cell 04",1.105079
"Rac","S1P",8.166667,"Cell 05",1.089161
"Rac","S1P",8.166667,"Cell 06",1.057615
"Rac","S1P",8.166667,"Cell 07",1.103187
"Rac","S1P",8.166667,"Cell 08",1.046532
"Rac","S1P",8.166667,"Cell 09",1.010366
"Rac","S1P",8.166667,"Cell 10",1.051994
"Rac","S1P",8.166667,"Cell 11",1.026947
"Rac","S1P",8.166667,"Cell 12",1.041597
"Rac","S1P",8.166667,"Cell 13",1.038676
"Rac","S1P",8.166667,"Cell 14",1.02409
"Rac","S1P",8.166667,"Cell 15",1.070062
"Rac","S1P",8.166667,"Cell 16",1.000594
"Rac","S1P",8.166667,"Cell 17",1.018693
"Rac","S1P",8.166667,"Cell 18",1.035495
"Rac","S1P",8.166667,"Cell 19",0.9687455
"Rac","S1P",8.166667,"Cell 20",0.9693067
"Rac","S1P",8.166667,"Cell 21",0.9776604
"Rac","S1P",8.166667,"Cell 22",0.9918834
"Rac","S1P",8.166667,"Cell 23",0.991837
"Rac","S1P",8.166667,"Cell 24",0.9964134
"Rac","S1P",8.166667,"Cell 25",0.9703587
"Rac","S1P",8.166667,"Cell 26",1.020495
"Rac","S1P",8.166667,"Cell 27",0.9713258
"Rac","S1P",8.166667,"Cell 28",1.007712
"Rac","S1P",8.166667,"Cell 29",0.9050751
"Rac","S1P",8.166667,"Cell 30",0.9479271
"Rac","S1P",8.166667,"Cell 31",0.9354146
"Rac","S1P",8.166667,"Cell 32",0.9659763
"Rac","S1P",8.333333,"Cell 01",1.037862
"Rac","S1P",8.333333,"Cell 02",1.015081
"Rac","S1P",8.333333,"Cell 03",1.017963
"Rac","S1P",8.333333,"Cell 04",1.086769
"Rac","S1P",8.333333,"Cell 05",1.072935
"Rac","S1P",8.333333,"Cell 06",1.043987
"Rac","S1P",8.333333,"Cell 07",1.080541
"Rac","S1P",8.333333,"Cell 08",1.044182
"Rac","S1P",8.333333,"Cell 09",1.009952
"Rac","S1P",8.333333,"Cell 10",1.047788
"Rac","S1P",8.333333,"Cell 11",1.014734
"Rac","S1P",8.333333,"Cell 12",1.032879
"Rac","S1P",8.333333,"Cell 13",1.010602
"Rac","S1P",8.333333,"Cell 14",0.9964969
"Rac","S1P",8.333333,"Cell 15",1.060496
"Rac","S1P",8.333333,"Cell 16",0.9981563
"Rac","S1P",8.333333,"Cell 17",1.016577
"Rac","S1P",8.333333,"Cell 18",1.017577
"Rac","S1P",8.333333,"Cell 19",0.9766176
"Rac","S1P",8.333333,"Cell 20",0.9755089
"Rac","S1P",8.333333,"Cell 21",0.9727635
"Rac","S1P",8.333333,"Cell 22",0.9905251
"Rac","S1P",8.333333,"Cell 23",0.9827589
"Rac","S1P",8.333333,"Cell 24",0.9951376
"Rac","S1P",8.333333,"Cell 25",0.9661822
"Rac","S1P",8.333333,"Cell 26",1.017719
"Rac","S1P",8.333333,"Cell 27",0.9681658
"Rac","S1P",8.333333,"Cell 28",1.007353
"Rac","S1P",8.333333,"Cell 29",0.8977134
"Rac","S1P",8.333333,"Cell 30",0.9481968
"Rac","S1P",8.333333,"Cell 31",0.9342558
"Rac","S1P",8.333333,"Cell 32",0.9636364
"Rac","S1P",8.5,"Cell 01",1.029259
"Rac","S1P",8.5,"Cell 02",1.000021
"Rac","S1P",8.5,"Cell 03",1.013898
"Rac","S1P",8.5,"Cell 04",1.083315
"Rac","S1P",8.5,"Cell 05",1.068624
"Rac","S1P",8.5,"Cell 06",1.046939
"Rac","S1P",8.5,"Cell 07",1.079036
"Rac","S1P",8.5,"Cell 08",1.038644
"Rac","S1P",8.5,"Cell 09",1.012179
"Rac","S1P",8.5,"Cell 10",1.038659
"Rac","S1P",8.5,"Cell 11",0.992969
"Rac","S1P",8.5,"Cell 12",1.010383
"Rac","S1P",8.5,"Cell 13",0.9887243
"Rac","S1P",8.5,"Cell 14",0.9787669
"Rac","S1P",8.5,"Cell 15",1.059153
"Rac","S1P",8.5,"Cell 16",0.9999625
"Rac","S1P",8.5,"Cell 17",1.012019
"Rac","S1P",8.5,"Cell 18",1.02467
"Rac","S1P",8.5,"Cell 19",0.9689532
"Rac","S1P",8.5,"Cell 20",0.969166
"Rac","S1P",8.5,"Cell 21",0.9768678
"Rac","S1P",8.5,"Cell 22",0.9955507
"Rac","S1P",8.5,"Cell 23",0.984323
"Rac","S1P",8.5,"Cell 24",0.9968126
"Rac","S1P",8.5,"Cell 25",0.966639
"Rac","S1P",8.5,"Cell 26",1.015562
"Rac","S1P",8.5,"Cell 27",0.971072
"Rac","S1P",8.5,"Cell 28",1.008882
"Rac","S1P",8.5,"Cell 29",0.8952188
"Rac","S1P",8.5,"Cell 30",0.9498384
"Rac","S1P",8.5,"Cell 31",0.9275
"Rac","S1P",8.5,"Cell 32",0.94984
"Rac","S1P",8.666667,"Cell 01",1.022152
"Rac","S1P",8.666667,"Cell 02",1.001604
"Rac","S1P",8.666667,"Cell 03",0.9989436
"Rac","S1P",8.666667,"Cell 04",1.085708
"Rac","S1P",8.666667,"Cell 05",1.074248
"Rac","S1P",8.666667,"Cell 06",1.056208
"Rac","S1P",8.666667,"Cell 07",1.091022
"Rac","S1P",8.666667,"Cell 08",1.036292
"Rac","S1P",8.666667,"Cell 09",1.013059
"Rac","S1P",8.666667,"Cell 10",1.045961
"Rac","S1P",8.666667,"Cell 11",1.013651
"Rac","S1P",8.666667,"Cell 12",1.024801
"Rac","S1P",8.666667,"Cell 13",1.01854
"Rac","S1P",8.666667,"Cell 14",0.9982829
"Rac","S1P",8.666667,"Cell 15",1.049371
"Rac","S1P",8.666667,"Cell 16",0.9889069
"Rac","S1P",8.666667,"Cell 17",1.010422
"Rac","S1P",8.666667,"Cell 18",1.009611
"Rac","S1P",8.666667,"Cell 19",0.9796105
"Rac","S1P",8.666667,"Cell 20",0.9852596
"Rac","S1P",8.666667,"Cell 21",0.9796084
"Rac","S1P",8.666667,"Cell 22",0.9941113
"Rac","S1P",8.666667,"Cell 23",0.9746297
"Rac","S1P",8.666667,"Cell 24",0.9945802
"Rac","S1P",8.666667,"Cell 25",0.9565577
"Rac","S1P",8.666667,"Cell 26",1.013687
"Rac","S1P",8.666667,"Cell 27",0.9644443
"Rac","S1P",8.666667,"Cell 28",1.0102
"Rac","S1P",8.666667,"Cell 29",0.8963006
"Rac","S1P",8.666667,"Cell 30",0.9509859
"Rac","S1P",8.666667,"Cell 31",0.9352739
"Rac","S1P",8.666667,"Cell 32",0.9705352
"Rac","S1P",8.833333,"Cell 01",1.030621
"Rac","S1P",8.833333,"Cell 02",1.007236
"Rac","S1P",8.833333,"Cell 03",1.0145
"Rac","S1P",8.833333,"Cell 04",1.076261
"Rac","S1P",8.833333,"Cell 05",1.061895
"Rac","S1P",8.833333,"Cell 06",1.041414
"Rac","S1P",8.833333,"Cell 07",1.078372
"Rac","S1P",8.833333,"Cell 08",1.043602
"Rac","S1P",8.833333,"Cell 09",1.012333
"Rac","S1P",8.833333,"Cell 10",1.048663
"Rac","S1P",8.833333,"Cell 11",1.028601
"Rac","S1P",8.833333,"Cell 12",1.033126
"Rac","S1P",8.833333,"Cell 13",0.9913921
"Rac","S1P",8.833333,"Cell 14",0.9685599
"Rac","S1P",8.833333,"Cell 15",1.043688
"Rac","S1P",8.833333,"Cell 16",0.9864109
"Rac","S1P",8.833333,"Cell 17",1.016522
"Rac","S1P",8.833333,"Cell 18",1.023593
"Rac","S1P",8.833333,"Cell 19",0.9754487
"Rac","S1P",8.833333,"Cell 20",0.9697514
"Rac","S1P",8.833333,"Cell 21",0.9758912
"Rac","S1P",8.833333,"Cell 22",0.992562
"Rac","S1P",8.833333,"Cell 23",0.9802473
"Rac","S1P",8.833333,"Cell 24",0.9946505
"Rac","S1P",8.833333,"Cell 25",0.9614437
"Rac","S1P",8.833333,"Cell 26",1.013325
"Rac","S1P",8.833333,"Cell 27",0.9585641
"Rac","S1P",8.833333,"Cell 28",1.006467
"Rac","S1P",8.833333,"Cell 29",0.9058955
"Rac","S1P",8.833333,"Cell 30",0.9518035
"Rac","S1P",8.833333,"Cell 31",0.9243972
"Rac","S1P",8.833333,"Cell 32",0.9573228
"Rac","S1P",9,"Cell 01",1.03368
"Rac","S1P",9,"Cell 02",1.007353
"Rac","S1P",9,"Cell 03",1.010316
"Rac","S1P",9,"Cell 04",1.06508
"Rac","S1P",9,"Cell 05",1.053664
"Rac","S1P",9,"Cell 06",1.047574
"Rac","S1P",9,"Cell 07",1.076439
"Rac","S1P",9,"Cell 08",1.036223
"Rac","S1P",9,"Cell 09",1.01251
"Rac","S1P",9,"Cell 10",1.047974
"Rac","S1P",9,"Cell 11",1.016514
"Rac","S1P",9,"Cell 12",1.028159
"Rac","S1P",9,"Cell 13",0.9949125
"Rac","S1P",9,"Cell 14",0.9840813
"Rac","S1P",9,"Cell 15",1.041717
"Rac","S1P",9,"Cell 16",0.9865042
"Rac","S1P",9,"Cell 17",1.004173
"Rac","S1P",9,"Cell 18",1.018269
"Rac","S1P",9,"Cell 19",0.9831675
"Rac","S1P",9,"Cell 20",0.9808077
"Rac","S1P",9,"Cell 21",0.9763058
"Rac","S1P",9,"Cell 22",1.014605
"Rac","S1P",9,"Cell 23",0.9770266
"Rac","S1P",9,"Cell 24",0.9977659
"Rac","S1P",9,"Cell 25",0.966911
"Rac","S1P",9,"Cell 26",1.01548
"Rac","S1P",9,"Cell 27",0.9718466
"Rac","S1P",9,"Cell 28",1.008149
"Rac","S1P",9,"Cell 29",0.893211
"Rac","S1P",9,"Cell 30",0.9505373
"Rac","S1P",9,"Cell 31",0.9269882
"Rac","S1P",9,"Cell 32",0.9605365
"Rac","S1P",9.166667,"Cell 01",1.042859
"Rac","S1P",9.166667,"Cell 02",1.023606
"Rac","S1P",9.166667,"Cell 03",1.032194
"Rac","S1P",9.166667,"Cell 04",1.062077
"Rac","S1P",9.166667,"Cell 05",1.04841
"Rac","S1P",9.166667,"Cell 06",1.04501
"Rac","S1P",9.166667,"Cell 07",1.081054
"Rac","S1P",9.166667,"Cell 08",1.026482
"Rac","S1P",9.166667,"Cell 09",1.017824
"Rac","S1P",9.166667,"Cell 10",1.043926
"Rac","S1P",9.166667,"Cell 11",1.027786
"Rac","S1P",9.166667,"Cell 12",1.023707
"Rac","S1P",9.166667,"Cell 13",0.9931675
"Rac","S1P",9.166667,"Cell 14",0.9794856
"Rac","S1P",9.166667,"Cell 15",1.045371
"Rac","S1P",9.166667,"Cell 16",0.9901435
"Rac","S1P",9.166667,"Cell 17",0.9990631
"Rac","S1P",9.166667,"Cell 18",1.011485
"Rac","S1P",9.166667,"Cell 19",0.9710891
"Rac","S1P",9.166667,"Cell 20",0.9651154
"Rac","S1P",9.166667,"Cell 21",0.9810701
"Rac","S1P",9.166667,"Cell 22",1.021954
"Rac","S1P",9.166667,"Cell 23",0.9746897
"Rac","S1P",9.166667,"Cell 24",0.9963378
"Rac","S1P",9.166667,"Cell 25",0.9649294
"Rac","S1P",9.166667,"Cell 26",1.01658
"Rac","S1P",9.166667,"Cell 27",0.9691913
"Rac","S1P",9.166667,"Cell 28",1.008304
"Rac","S1P",9.166667,"Cell 29",0.885733
"Rac","S1P",9.166667,"Cell 30",0.9530739
"Rac","S1P",9.166667,"Cell 31",0.9248781
"Rac","S1P",9.166667,"Cell 32",0.964645
"Rac","S1P",9.333333,"Cell 01",1.032506
"Rac","S1P",9.333333,"Cell 02",1.005326
"Rac","S1P",9.333333,"Cell 03",1.015932
"Rac","S1P",9.333333,"Cell 04",1.06422
"Rac","S1P",9.333333,"Cell 05",1.04718
"Rac","S1P",9.333333,"Cell 06",1.05249
"Rac","S1P",9.333333,"Cell 07",1.084241
"Rac","S1P",9.333333,"Cell 08",1.033503
"Rac","S1P",9.333333,"Cell 09",1.013739
"Rac","S1P",9.333333,"Cell 10",1.040535
"Rac","S1P",9.333333,"Cell 11",1.061847
"Rac","S1P",9.333333,"Cell 12",1.026831
"Rac","S1P",9.333333,"Cell 13",0.9987797
"Rac","S1P",9.333333,"Cell 14",0.9896092
"Rac","S1P",9.333333,"Cell 15",1.03743
"Rac","S1P",9.333333,"Cell 16",0.9812982
"Rac","S1P",9.333333,"Cell 17",1.002576
"Rac","S1P",9.333333,"Cell 18",1.007978
"Rac","S1P",9.333333,"Cell 19",0.9941376
"Rac","S1P",9.333333,"Cell 20",0.9945972
"Rac","S1P",9.333333,"Cell 21",0.9724678
"Rac","S1P",9.333333,"Cell 22",1.01113
"Rac","S1P",9.333333,"Cell 23",0.9727318
"Rac","S1P",9.333333,"Cell 24",1.000642
"Rac","S1P",9.333333,"Cell 25",0.9717975
"Rac","S1P",9.333333,"Cell 26",1.017555
"Rac","S1P",9.333333,"Cell 27",0.9762372
"Rac","S1P",9.333333,"Cell 28",1.009952
"Rac","S1P",9.333333,"Cell 29",0.8884732
"Rac","S1P",9.333333,"Cell 30",0.948305
"Rac","S1P",9.333333,"Cell 31",0.9242507
"Rac","S1P",9.333333,"Cell 32",0.9636959
"Rac","S1P",9.5,"Cell 01",1.030192
"Rac","S1P",9.5,"Cell 02",1.001886
"Rac","S1P",9.5,"Cell 03",1.010838
"Rac","S1P",9.5,"Cell 04",1.056814
"Rac","S1P",9.5,"Cell 05",1.040859
"Rac","S1P",9.5,"Cell 06",1.04397
"Rac","S1P",9.5,"Cell 07",1.07902
"Rac","S1P",9.5,"Cell 08",1.029884
"Rac","S1P",9.5,"Cell 09",1.013718
"Rac","S1P",9.5,"Cell 10",1.03968
"Rac","S1P",9.5,"Cell 11",1.00743
"Rac","S1P",9.5,"Cell 12",1.013357
"Rac","S1P",9.5,"Cell 13",1.001055
"Rac","S1P",9.5,"Cell 14",0.9786805
"Rac","S1P",9.5,"Cell 15",1.031171
"Rac","S1P",9.5,"Cell 16",0.9796693
"Rac","S1P",9.5,"Cell 17",0.9986013
"Rac","S1P",9.5,"Cell 18",1.006021
"Rac","S1P",9.5,"Cell 19",0.9780085
"Rac","S1P",9.5,"Cell 20",0.9832115
"Rac","S1P",9.5,"Cell 21",0.9735695
"Rac","S1P",9.5,"Cell 22",1.005431
"Rac","S1P",9.5,"Cell 23",0.9726088
"Rac","S1P",9.5,"Cell 24",1.000536
"Rac","S1P",9.5,"Cell 25",0.9672852
"Rac","S1P",9.5,"Cell 26",1.015715
"Rac","S1P",9.5,"Cell 27",0.963351
"Rac","S1P",9.5,"Cell 28",1.008526
"Rac","S1P",9.5,"Cell 29",0.8861674
"Rac","S1P",9.5,"Cell 30",0.9482898
"Rac","S1P",9.5,"Cell 31",0.9246913
"Rac","S1P",9.5,"Cell 32",0.9598053
"Rac","S1P",9.666667,"Cell 01",1.012682
"Rac","S1P",9.666667,"Cell 02",0.989242
"Rac","S1P",9.666667,"Cell 03",0.9873712
"Rac","S1P",9.666667,"Cell 04",1.051518
"Rac","S1P",9.666667,"Cell 05",1.030988
"Rac","S1P",9.666667,"Cell 06",1.037353
"Rac","S1P",9.666667,"Cell 07",1.065609
"Rac","S1P",9.666667,"Cell 08",1.027887
"Rac","S1P",9.666667,"Cell 09",1.015474
"Rac","S1P",9.666667,"Cell 10",1.034692
"Rac","S1P",9.666667,"Cell 11",1.029172
"Rac","S1P",9.666667,"Cell 12",1.029846
"Rac","S1P",9.666667,"Cell 13",0.9983842
"Rac","S1P",9.666667,"Cell 14",0.9800572
"Rac","S1P",9.666667,"Cell 15",1.033127
"Rac","S1P",9.666667,"Cell 16",0.9789429
"Rac","S1P",9.666667,"Cell 17",0.9978843
"Rac","S1P",9.666667,"Cell 18",1.012566
"Rac","S1P",9.666667,"Cell 19",0.9847613
"Rac","S1P",9.666667,"Cell 20",0.9849426
"Rac","S1P",9.666667,"Cell 21",0.9810169
"Rac","S1P",9.666667,"Cell 22",0.9982085
"Rac","S1P",9.666667,"Cell 23",0.9750091
"Rac","S1P",9.666667,"Cell 24",0.9920907
"Rac","S1P",9.666667,"Cell 25",0.9613089
"Rac","S1P",9.666667,"Cell 26",1.012241
"Rac","S1P",9.666667,"Cell 27",0.9640371
"Rac","S1P",9.666667,"Cell 28",1.004311
"Rac","S1P",9.666667,"Cell 29",0.8853418
"Rac","S1P",9.666667,"Cell 30",0.9462644
"Rac","S1P",9.666667,"Cell 31",0.9178477
"Rac","S1P",9.666667,"Cell 32",0.953367
"Rac","S1P",9.833333,"Cell 01",1.032179
"Rac","S1P",9.833333,"Cell 02",1.011142
"Rac","S1P",9.833333,"Cell 03",1.015636
"Rac","S1P",9.833333,"Cell 04",1.056222
"Rac","S1P",9.833333,"Cell 05",1.034051
"Rac","S1P",9.833333,"Cell 06",1.04005
"Rac","S1P",9.833333,"Cell 07",1.069244
"Rac","S1P",9.833333,"Cell 08",1.032008
"Rac","S1P",9.833333,"Cell 09",1.011944
"Rac","S1P",9.833333,"Cell 10",1.020208
"Rac","S1P",9.833333,"Cell 11",0.999669
"Rac","S1P",9.833333,"Cell 12",1.00971
"Rac","S1P",9.833333,"Cell 13",0.9935571
"Rac","S1P",9.833333,"Cell 14",0.9809083
"Rac","S1P",9.833333,"Cell 15",1.034437
"Rac","S1P",9.833333,"Cell 16",0.9854955
"Rac","S1P",9.833333,"Cell 17",0.9949316
"Rac","S1P",9.833333,"Cell 18",1.020607
"Rac","S1P",9.833333,"Cell 19",0.9621673
"Rac","S1P",9.833333,"Cell 20",0.9647475
"Rac","S1P",9.833333,"Cell 21",0.9757196
"Rac","S1P",9.833333,"Cell 22",0.9917221
"Rac","S1P",9.833333,"Cell 23",0.9780979
"Rac","S1P",9.833333,"Cell 24",1.000724
"Rac","S1P",9.833333,"Cell 25",0.9723305
"Rac","S1P",9.833333,"Cell 26",1.019264
"Rac","S1P",9.833333,"Cell 27",0.9818698
"Rac","S1P",9.833333,"Cell 28",0.9968327
"Rac","S1P",9.833333,"Cell 29",0.8863643
"Rac","S1P",9.833333,"Cell 30",0.943297
"Rac","S1P",9.833333,"Cell 31",0.9277375
"Rac","S1P",9.833333,"Cell 32",0.9540753
"Rac","S1P",10,"Cell 01",1.029116
"Rac","S1P",10,"Cell 02",0.9982101
"Rac","S1P",10,"Cell 03",1.008184
"Rac","S1P",10,"Cell 04",1.059836
"Rac","S1P",10,"Cell 05",1.042295
"Rac","S1P",10,"Cell 06",1.05006
"Rac","S1P",10,"Cell 07",1.08313
"Rac","S1P",10,"Cell 08",1.030037
"Rac","S1P",10,"Cell 09",1.015062
"Rac","S1P",10,"Cell 10",1.006561
"Rac","S1P",10,"Cell 11",0.9736617
"Rac","S1P",10,"Cell 12",0.9948329
"Rac","S1P",10,"Cell 13",0.988368
"Rac","S1P",10,"Cell 14",0.9813039
"Rac","S1P",10,"Cell 15",1.025919
"Rac","S1P",10,"Cell 16",0.9762689
"Rac","S1P",10,"Cell 17",0.9951762
"Rac","S1P",10,"Cell 18",1.006839
"Rac","S1P",10,"Cell 19",0.9938484
"Rac","S1P",10,"Cell 20",0.9948954
"Rac","S1P",10,"Cell 21",0.975347
"Rac","S1P",10,"Cell 22",0.9920415
"Rac","S1P",10,"Cell 23",0.969117
"Rac","S1P",10,"Cell 24",0.9886347
"Rac","S1P",10,"Cell 25",0.9541778
"Rac","S1P",10,"Cell 26",1.013216
"Rac","S1P",10,"Cell 27",0.947426
"Rac","S1P",10,"Cell 28",0.9926102
"Rac","S1P",10,"Cell 29",0.8822672
"Rac","S1P",10,"Cell 30",0.941548
"Rac","S1P",10,"Cell 31",0.9339905
"Rac","S1P",10,"Cell 32",0.9748992
"Rac","S1P",10.16667,"Cell 01",1.023855
"Rac","S1P",10.16667,"Cell 02",0.9948254
"Rac","S1P",10.16667,"Cell 03",1.002483
"Rac","S1P",10.16667,"Cell 04",1.053035
"Rac","S1P",10.16667,"Cell 05",1.035455
"Rac","S1P",10.16667,"Cell 06",1.029219
"Rac","S1P",10.16667,"Cell 07",1.059785
"Rac","S1P",10.16667,"Cell 08",1.030535
"Rac","S1P",10.16667,"Cell 09",1.017412
"Rac","S1P",10.16667,"Cell 10",1.015334
"Rac","S1P",10.16667,"Cell 11",0.9957787
"Rac","S1P",10.16667,"Cell 12",1.002133
"Rac","S1P",10.16667,"Cell 13",0.9698117
"Rac","S1P",10.16667,"Cell 14",0.9583138
"Rac","S1P",10.16667,"Cell 15",1.028957
"Rac","S1P",10.16667,"Cell 16",0.976081
"Rac","S1P",10.16667,"Cell 17",0.9976527
"Rac","S1P",10.16667,"Cell 18",1.004204
"Rac","S1P",10.16667,"Cell 19",0.9609425
"Rac","S1P",10.16667,"Cell 20",0.9648987
"Rac","S1P",10.16667,"Cell 21",0.9871911
"Rac","S1P",10.16667,"Cell 22",0.9954293
"Rac","S1P",10.16667,"Cell 23",0.9635474
"Rac","S1P",10.16667,"Cell 24",0.991972
"Rac","S1P",10.16667,"Cell 25",0.9586059
"Rac","S1P",10.16667,"Cell 26",1.017801
"Rac","S1P",10.16667,"Cell 27",0.9244638
"Rac","S1P",10.16667,"Cell 28",1.00487
"Rac","S1P",10.16667,"Cell 29",0.8841745
"Rac","S1P",10.16667,"Cell 30",0.9499638
"Rac","S1P",10.16667,"Cell 31",0.9293398
"Rac","S1P",10.16667,"Cell 32",0.9631594
"Rac","S1P",10.33333,"Cell 01",1.034414
"Rac","S1P",10.33333,"Cell 02",1.002641
"Rac","S1P",10.33333,"Cell 03",1.009241
"Rac","S1P",10.33333,"Cell 04",1.054786
"Rac","S1P",10.33333,"Cell 05",1.041919
"Rac","S1P",10.33333,"Cell 06",1.041429
"Rac","S1P",10.33333,"Cell 07",1.073754
"Rac","S1P",10.33333,"Cell 08",1.026743
"Rac","S1P",10.33333,"Cell 09",1.014673
"Rac","S1P",10.33333,"Cell 10",0.9987512
"Rac","S1P",10.33333,"Cell 11",0.9356571
"Rac","S1P",10.33333,"Cell 12",0.9816147
"Rac","S1P",10.33333,"Cell 13",0.9770806
"Rac","S1P",10.33333,"Cell 14",0.9724312
"Rac","S1P",10.33333,"Cell 15",1.020802
"Rac","S1P",10.33333,"Cell 16",0.9734353
"Rac","S1P",10.33333,"Cell 17",0.9977972
"Rac","S1P",10.33333,"Cell 18",1.003997
"Rac","S1P",10.33333,"Cell 19",0.9976932
"Rac","S1P",10.33333,"Cell 20",0.9984847
"Rac","S1P",10.33333,"Cell 21",0.9748502
"Rac","S1P",10.33333,"Cell 22",0.9961168
"Rac","S1P",10.33333,"Cell 23",0.9640302
"Rac","S1P",10.33333,"Cell 24",0.9993784
"Rac","S1P",10.33333,"Cell 25",0.9694095
"Rac","S1P",10.33333,"Cell 26",1.023541
"Rac","S1P",10.33333,"Cell 27",0.9447204
"Rac","S1P",10.33333,"Cell 28",1.011595
"Rac","S1P",10.33333,"Cell 29",0.8738617
"Rac","S1P",10.33333,"Cell 30",0.945937
"Rac","S1P",10.33333,"Cell 31",0.9180036
"Rac","S1P",10.33333,"Cell 32",0.9589226
"Rac","S1P",10.5,"Cell 01",1.03077
"Rac","S1P",10.5,"Cell 02",1.000037
"Rac","S1P",10.5,"Cell 03",1.00701
"Rac","S1P",10.5,"Cell 04",1.060441
"Rac","S1P",10.5,"Cell 05",1.047917
"Rac","S1P",10.5,"Cell 06",1.046113
"Rac","S1P",10.5,"Cell 07",1.076735
"Rac","S1P",10.5,"Cell 08",1.021127
"Rac","S1P",10.5,"Cell 09",1.017538
"Rac","S1P",10.5,"Cell 10",1.014353
"Rac","S1P",10.5,"Cell 11",1.002568
"Rac","S1P",10.5,"Cell 12",1.000426
"Rac","S1P",10.5,"Cell 13",0.9748533
"Rac","S1P",10.5,"Cell 14",0.967003
"Rac","S1P",10.5,"Cell 15",1.021638
"Rac","S1P",10.5,"Cell 16",0.9718975
"Rac","S1P",10.5,"Cell 17",0.9921083
"Rac","S1P",10.5,"Cell 18",1.014308
"Rac","S1P",10.5,"Cell 19",0.9740421
"Rac","S1P",10.5,"Cell 20",0.9839127
"Rac","S1P",10.5,"Cell 21",0.9776561
"Rac","S1P",10.5,"Cell 22",0.9952654
"Rac","S1P",10.5,"Cell 23",0.9677391
"Rac","S1P",10.5,"Cell 24",0.9902899
"Rac","S1P",10.5,"Cell 25",0.9600302
"Rac","S1P",10.5,"Cell 26",1.017364
"Rac","S1P",10.5,"Cell 27",0.9471573
"Rac","S1P",10.5,"Cell 28",1.003385
"Rac","S1P",10.5,"Cell 29",0.8622507
"Rac","S1P",10.5,"Cell 30",0.9445235
"Rac","S1P",10.5,"Cell 31",0.9288572
"Rac","S1P",10.5,"Cell 32",0.9664235
"Rac","S1P",10.66667,"Cell 01",1.019563
"Rac","S1P",10.66667,"Cell 02",0.9851773
"Rac","S1P",10.66667,"Cell 03",0.9944966
"Rac","S1P",10.66667,"Cell 04",1.04623
"Rac","S1P",10.66667,"Cell 05",1.035939
"Rac","S1P",10.66667,"Cell 06",1.024813
"Rac","S1P",10.66667,"Cell 07",1.058693
"Rac","S1P",10.66667,"Cell 08",1.019598
"Rac","S1P",10.66667,"Cell 09",1.011766
"Rac","S1P",10.66667,"Cell 10",1.015571
"Rac","S1P",10.66667,"Cell 11",1.022512
"Rac","S1P",10.66667,"Cell 12",1.010245
"Rac","S1P",10.66667,"Cell 13",0.9902626
"Rac","S1P",10.66667,"Cell 14",0.9711571
"Rac","S1P",10.66667,"Cell 15",1.019535
"Rac","S1P",10.66667,"Cell 16",0.9708452
"Rac","S1P",10.66667,"Cell 17",0.9868683
"Rac","S1P",10.66667,"Cell 18",1.007932
"Rac","S1P",10.66667,"Cell 19",0.9479349
"Rac","S1P",10.66667,"Cell 20",0.9593779
"Rac","S1P",10.66667,"Cell 21",0.9727684
"Rac","S1P",10.66667,"Cell 22",0.9948032
"Rac","S1P",10.66667,"Cell 23",0.9658788
"Rac","S1P",10.66667,"Cell 24",0.9917632
"Rac","S1P",10.66667,"Cell 25",0.9626378
"Rac","S1P",10.66667,"Cell 26",1.018087
"Rac","S1P",10.66667,"Cell 27",0.9682456
"Rac","S1P",10.66667,"Cell 28",1.011552
"Rac","S1P",10.66667,"Cell 29",0.8620219
"Rac","S1P",10.66667,"Cell 30",0.9421611
"Rac","S1P",10.66667,"Cell 31",0.9266596
"Rac","S1P",10.66667,"Cell 32",0.968473
"Rac","S1P",10.83333,"Cell 01",1.018973
"Rac","S1P",10.83333,"Cell 02",0.9974023
"Rac","S1P",10.83333,"Cell 03",1.003717
