"Time","Cell","Activity","amplitude","rank"
15.5,"Cell.6",0.9947085,51.4303486,0.870967741935484
15.5,"Cell.7",1.026513,52.5428662,0.935483870967742
15.5,"Cell.8",0.9916161,51.187307,0.838709677419355
15.5,"Cell.9",1.007499,49.881537,0.67741935483871
15.5,"Cell.10",1.043494,50.8529285,0.806451612903226
15.5,"Cell.11",1.043163,49.7917974,0.645161290322581
15.5,"Cell.12",1.034641,50.3284978,0.774193548387097
15.5,"Cell.13",0.9174804,49.6419659,0.548387096774194
15.5,"Cell.14",0.9164074,49.4013006,0.483870967741935
15.5,"Cell.15",0.999372,51.9740685,0.903225806451613
15.5,"Cell.16",0.9653304,49.7225102,0.580645161290323
15.5,"Cell.17",0.9854248,49.5812456,0.516129032258065
15.5,"Cell.18",0.9772404,49.9310024,0.709677419354839
15.5,"Cell.19",0.9835715,47.4779692,0.193548387096774
15.5,"Cell.20",0.9924146,47.4997003,0.225806451612903
15.5,"Cell.21",0.9669751,47.8125827,0.258064516129032
15.5,"Cell.22",0.9948006,49.0180877,0.354838709677419
15.5,"Cell.23",0.9491617,48.0714543,0.290322580645161
15.5,"Cell.24",0.9910656,48.5968825,0.32258064516129
15.5,"Cell.25",0.9578966,46.9078372,0.0967741935483871
15.5,"Cell.26",0.981454,49.7401503,0.612903225806452
15.5,"Cell.27",0.9525766,46.9168102,0.129032258064516
15.5,"Cell.28",1.010525,49.1636775,0.451612903225806
15.5,"Cell.29",0.8759618,44.3182663,0
15.5,"Cell.30",0.9368318,46.8093946,0.0645161290322581
15.5,"Cell.31",0.9256215,45.612368,0.032258064516129
15.5,"Cell.32",0.970046,47.128056,0.161290322580645
15.66667,"Cell.1",1.024982,50.315458,0.741935483870968
15.66667,"Cell.2",1.007318,49.0784891,0.387096774193548
15.66667,"Cell.3",1.016661,49.1608432,0.419354838709677
15.66667,"Cell.4",0.9892151,54.72428,1
15.66667,"Cell.5",0.9532771,53.9923307,0.967741935483871
15.66667,"Cell.6",0.9840152,51.4303486,0.870967741935484
15.66667,"Cell.7",1.021693,52.5428662,0.935483870967742
15.66667,"Cell.8",0.982965,51.187307,0.838709677419355
15.66667,"Cell.9",1.008311,49.881537,0.67741935483871
15.66667,"Cell.10",1.036444,50.8529285,0.806451612903226
15.66667,"Cell.11",1.007306,49.7917974,0.645161290322581
15.66667,"Cell.12",1.015017,50.3284978,0.774193548387097
15.66667,"Cell.13",0.9105575,49.6419659,0.548387096774194
15.66667,"Cell.14",0.9088312,49.4013006,0.483870967741935
15.66667,"Cell.15",0.9939372,51.9740685,0.903225806451613
15.66667,"Cell.16",0.9549207,49.7225102,0.580645161290323
15.66667,"Cell.17",0.978322,49.5812456,0.516129032258065
15.66667,"Cell.18",0.9693941,49.9310024,0.709677419354839
15.66667,"Cell.19",0.9816955,47.4779692,0.193548387096774
15.66667,"Cell.20",0.9782312,47.4997003,0.225806451612903
15.66667,"Cell.21",0.9706138,47.8125827,0.258064516129032
15.66667,"Cell.22",0.9962252,49.0180877,0.354838709677419
15.66667,"Cell.23",0.9446904,48.0714543,0.290322580645161
15.66667,"Cell.24",0.98401,48.5968825,0.32258064516129
15.66667,"Cell.25",0.9453893,46.9078372,0.0967741935483871
15.66667,"Cell.26",0.9737281,49.7401503,0.612903225806452
15.66667,"Cell.27",0.9421742,46.9168102,0.129032258064516
15.66667,"Cell.28",1.009257,49.1636775,0.451612903225806
15.66667,"Cell.29",0.8747173,44.3182663,0
15.66667,"Cell.30",0.9356629,46.8093946,0.0645161290322581
15.66667,"Cell.31",0.9337077,45.612368,0.032258064516129
15.66667,"Cell.32",0.972122,47.128056,0.161290322580645
15.83333,"Cell.1",1.006158,50.315458,0.741935483870968
15.83333,"Cell.2",0.9806767,49.0784891,0.387096774193548
15.83333,"Cell.3",0.9887605,49.1608432,0.419354838709677
15.83333,"Cell.4",0.9854804,54.72428,1
15.83333,"Cell.5",0.9503847,53.9923307,0.967741935483871
15.83333,"Cell.6",0.9861908,51.4303486,0.870967741935484
15.83333,"Cell.7",1.020467,52.5428662,0.935483870967742
15.83333,"Cell.8",0.9808496,51.187307,0.838709677419355
15.83333,"Cell.9",1.006934,49.881537,0.67741935483871
15.83333,"Cell.10",1.019731,50.8529285,0.806451612903226
15.83333,"Cell.11",0.9806536,49.7917974,0.645161290322581
15.83333,"Cell.12",1.004186,50.3284978,0.774193548387097
15.83333,"Cell.13",0.9453574,49.6419659,0.548387096774194
15.83333,"Cell.14",0.9257037,49.4013006,0.483870967741935
15.83333,"Cell.15",0.9958018,51.9740685,0.903225806451613
15.83333,"Cell.16",0.95917,49.7225102,0.580645161290323
15.83333,"Cell.17",0.9731579,49.5812456,0.516129032258065
15.83333,"Cell.18",0.9732093,49.9310024,0.709677419354839
15.83333,"Cell.19",0.9894928,47.4779692,0.193548387096774
15.83333,"Cell.20",0.9955617,47.4997003,0.225806451612903
15.83333,"Cell.21",0.9693794,47.8125827,0.258064516129032
15.83333,"Cell.22",0.993964,49.0180877,0.354838709677419
15.83333,"Cell.23",0.9443016,48.0714543,0.290322580645161
15.83333,"Cell.24",0.9853722,48.5968825,0.32258064516129
15.83333,"Cell.25",0.949372,46.9078372,0.0967741935483871
15.83333,"Cell.26",0.9723069,49.7401503,0.612903225806452
15.83333,"Cell.27",0.9495931,46.9168102,0.129032258064516
15.83333,"Cell.28",1.011065,49.1636775,0.451612903225806
15.83333,"Cell.29",0.8746375,44.3182663,0
15.83333,"Cell.30",0.9363805,46.8093946,0.0645161290322581
15.83333,"Cell.31",0.9278982,45.612368,0.032258064516129
15.83333,"Cell.32",0.9726729,47.128056,0.161290322580645
16,"Cell.1",1.015264,50.315458,0.741935483870968
16,"Cell.2",0.9880057,49.0784891,0.387096774193548
16,"Cell.3",1.011457,49.1608432,0.419354838709677
16,"Cell.4",0.9896423,54.72428,1
16,"Cell.5",0.9555128,53.9923307,0.967741935483871
16,"Cell.6",0.9948431,51.4303486,0.870967741935484
16,"Cell.7",1.028188,52.5428662,0.935483870967742
16,"Cell.8",0.9928698,51.187307,0.838709677419355
16,"Cell.9",1.003538,49.881537,0.67741935483871
16,"Cell.10",1.035947,50.8529285,0.806451612903226
16,"Cell.11",1.010964,49.7917974,0.645161290322581
16,"Cell.12",1.014322,50.3284978,0.774193548387097
16,"Cell.13",0.9219482,49.6419659,0.548387096774194
16,"Cell.14",0.91833,49.4013006,0.483870967741935
16,"Cell.15",0.9951859,51.9740685,0.903225806451613
16,"Cell.16",0.9588374,49.7225102,0.580645161290323
16,"Cell.17",0.9856634,49.5812456,0.516129032258065
16,"Cell.18",0.9825341,49.9310024,0.709677419354839
16,"Cell.19",0.9501201,47.4779692,0.193548387096774
16,"Cell.20",0.955753,47.4997003,0.225806451612903
16,"Cell.21",0.9652897,47.8125827,0.258064516129032
16,"Cell.22",0.9889808,49.0180877,0.354838709677419
16,"Cell.23",0.9522017,48.0714543,0.290322580645161
16,"Cell.24",0.9916159,48.5968825,0.32258064516129
16,"Cell.25",0.9538499,46.9078372,0.0967741935483871
16,"Cell.26",0.9740813,49.7401503,0.612903225806452
16,"Cell.27",0.9708139,46.9168102,0.129032258064516
16,"Cell.28",1.007957,49.1636775,0.451612903225806
16,"Cell.29",0.8857656,44.3182663,0
16,"Cell.30",0.9320778,46.8093946,0.0645161290322581
16,"Cell.31",0.9313624,45.612368,0.032258064516129
16,"Cell.32",0.9809891,47.128056,0.161290322580645
16.16667,"Cell.1",1.014697,50.315458,0.741935483870968
16.16667,"Cell.2",0.9915121,49.0784891,0.387096774193548
16.16667,"Cell.3",1.005574,49.1608432,0.419354838709677
16.16667,"Cell.4",0.9852987,54.72428,1
16.16667,"Cell.5",0.9511819,53.9923307,0.967741935483871
16.16667,"Cell.6",0.9932067,51.4303486,0.870967741935484
16.16667,"Cell.7",1.023988,52.5428662,0.935483870967742
16.16667,"Cell.8",0.998673,51.187307,0.838709677419355
16.16667,"Cell.9",1.007415,49.881537,0.67741935483871
16.16667,"Cell.10",1.034072,50.8529285,0.806451612903226
16.16667,"Cell.11",1.010057,49.7917974,0.645161290322581
16.16667,"Cell.12",1.014041,50.3284978,0.774193548387097
16.16667,"Cell.13",0.9586558,49.6419659,0.548387096774194
16.16667,"Cell.14",0.9594384,49.4013006,0.483870967741935
16.16667,"Cell.15",0.9976172,51.9740685,0.903225806451613
16.16667,"Cell.16",0.9612816,49.7225102,0.580645161290323
16.16667,"Cell.17",0.9900899,49.5812456,0.516129032258065
16.16667,"Cell.18",0.9758598,49.9310024,0.709677419354839
16.16667,"Cell.19",0.9516559,47.4779692,0.193548387096774
16.16667,"Cell.20",0.9554122,47.4997003,0.225806451612903
16.16667,"Cell.21",0.9684205,47.8125827,0.258064516129032
16.16667,"Cell.22",0.9923541,49.0180877,0.354838709677419
16.16667,"Cell.23",0.946024,48.0714543,0.290322580645161
16.16667,"Cell.24",0.9900197,48.5968825,0.32258064516129
16.16667,"Cell.25",0.9523189,46.9078372,0.0967741935483871
16.16667,"Cell.26",0.9678317,49.7401503,0.612903225806452
16.16667,"Cell.27",0.952161,46.9168102,0.129032258064516
16.16667,"Cell.28",1.005708,49.1636775,0.451612903225806
16.16667,"Cell.29",0.8884148,44.3182663,0
16.16667,"Cell.30",0.933027,46.8093946,0.0645161290322581
16.16667,"Cell.31",0.9348573,45.612368,0.032258064516129
16.16667,"Cell.32",0.9826963,47.128056,0.161290322580645
16.33333,"Cell.1",0.9957975,50.315458,0.741935483870968
16.33333,"Cell.2",0.9759481,49.0784891,0.387096774193548
16.33333,"Cell.3",0.9846814,49.1608432,0.419354838709677
16.33333,"Cell.4",0.9740759,54.72428,1
16.33333,"Cell.5",0.9413031,53.9923307,0.967741935483871
16.33333,"Cell.6",0.9828878,51.4303486,0.870967741935484
16.33333,"Cell.7",1.01236,52.5428662,0.935483870967742
16.33333,"Cell.8",0.9959211,51.187307,0.838709677419355
16.33333,"Cell.9",1.006811,49.881537,0.67741935483871
16.33333,"Cell.10",1.043985,50.8529285,0.806451612903226
16.33333,"Cell.11",1.016395,49.7917974,0.645161290322581
16.33333,"Cell.12",1.019355,50.3284978,0.774193548387097
16.33333,"Cell.13",0.944337,49.6419659,0.548387096774194
16.33333,"Cell.14",0.9428231,49.4013006,0.483870967741935
16.33333,"Cell.15",0.9968262,51.9740685,0.903225806451613
16.33333,"Cell.16",0.961805,49.7225102,0.580645161290323
16.33333,"Cell.17",0.9857955,49.5812456,0.516129032258065
16.33333,"Cell.18",0.970501,49.9310024,0.709677419354839
16.33333,"Cell.19",0.969083,47.4779692,0.193548387096774
16.33333,"Cell.20",0.9666993,47.4997003,0.225806451612903
16.33333,"Cell.21",0.9678035,47.8125827,0.258064516129032
16.33333,"Cell.22",0.99393,49.0180877,0.354838709677419
16.33333,"Cell.23",0.9450955,48.0714543,0.290322580645161
16.33333,"Cell.24",0.990882,48.5968825,0.32258064516129
16.33333,"Cell.25",0.9554532,46.9078372,0.0967741935483871
16.33333,"Cell.26",0.9665166,49.7401503,0.612903225806452
16.33333,"Cell.27",0.9552494,46.9168102,0.129032258064516
16.33333,"Cell.28",1.007816,49.1636775,0.451612903225806
16.33333,"Cell.29",0.8748556,44.3182663,0
16.33333,"Cell.30",0.9347751,46.8093946,0.0645161290322581
16.33333,"Cell.31",0.9289675,45.612368,0.032258064516129
16.33333,"Cell.32",0.976293,47.128056,0.161290322580645
16.5,"Cell.1",1.018581,50.315458,0.741935483870968
16.5,"Cell.2",0.9867063,49.0784891,0.387096774193548
16.5,"Cell.3",1.004802,49.1608432,0.419354838709677
16.5,"Cell.4",0.9803175,54.72428,1
16.5,"Cell.5",0.9487216,53.9923307,0.967741935483871
16.5,"Cell.6",0.9898195,51.4303486,0.870967741935484
16.5,"Cell.7",1.016307,52.5428662,0.935483870967742
16.5,"Cell.8",0.9914157,51.187307,0.838709677419355
16.5,"Cell.9",1.018364,49.881537,0.67741935483871
16.5,"Cell.10",1.03673,50.8529285,0.806451612903226
16.5,"Cell.11",0.9998431,49.7917974,0.645161290322581
16.5,"Cell.12",1.010967,50.3284978,0.774193548387097
16.5,"Cell.13",0.9565521,49.6419659,0.548387096774194
16.5,"Cell.14",0.9466467,49.4013006,0.483870967741935
16.5,"Cell.15",0.9940456,51.9740685,0.903225806451613
16.5,"Cell.16",0.9590771,49.7225102,0.580645161290323
16.5,"Cell.17",0.9856431,49.5812456,0.516129032258065
16.5,"Cell.18",0.9666334,49.9310024,0.709677419354839
16.5,"Cell.19",0.9526226,47.4779692,0.193548387096774
16.5,"Cell.20",0.9601263,47.4997003,0.225806451612903
16.5,"Cell.21",0.9715737,47.8125827,0.258064516129032
16.5,"Cell.22",0.9963173,49.0180877,0.354838709677419
16.5,"Cell.23",0.9370986,48.0714543,0.290322580645161
16.5,"Cell.24",0.9891834,48.5968825,0.32258064516129
16.5,"Cell.25",0.9510135,46.9078372,0.0967741935483871
16.5,"Cell.26",0.9682741,49.7401503,0.612903225806452
16.5,"Cell.27",0.9500735,46.9168102,0.129032258064516
16.5,"Cell.28",1.008648,49.1636775,0.451612903225806
16.5,"Cell.29",0.8777306,44.3182663,0
16.5,"Cell.30",0.9378117,46.8093946,0.0645161290322581
16.5,"Cell.31",0.9246261,45.612368,0.032258064516129
16.5,"Cell.32",0.9648083,47.128056,0.161290322580645
16.66667,"Cell.1",0.9992309,50.315458,0.741935483870968
16.66667,"Cell.2",0.9750098,49.0784891,0.387096774193548
16.66667,"Cell.3",0.9836639,49.1608432,0.419354838709677
16.66667,"Cell.4",0.9754766,54.72428,1
16.66667,"Cell.5",0.9409703,53.9923307,0.967741935483871
16.66667,"Cell.6",0.9859153,51.4303486,0.870967741935484
16.66667,"Cell.7",1.016712,52.5428662,0.935483870967742
16.66667,"Cell.8",1.000935,51.187307,0.838709677419355
16.66667,"Cell.9",1.004476,49.881537,0.67741935483871
16.66667,"Cell.10",1.020196,50.8529285,0.806451612903226
16.66667,"Cell.11",1.015573,49.7917974,0.645161290322581
16.66667,"Cell.12",1.030687,50.3284978,0.774193548387097
16.66667,"Cell.13",0.916059,49.6419659,0.548387096774194
16.66667,"Cell.14",0.9172075,49.4013006,0.483870967741935
16.66667,"Cell.15",0.9975793,51.9740685,0.903225806451613
16.66667,"Cell.16",0.9586687,49.7225102,0.580645161290323
16.66667,"Cell.17",0.9975819,49.5812456,0.516129032258065
16.66667,"Cell.18",0.9779951,49.9310024,0.709677419354839
16.66667,"Cell.19",0.9827112,47.4779692,0.193548387096774
16.66667,"Cell.20",0.9890693,47.4997003,0.225806451612903
16.66667,"Cell.21",0.961272,47.8125827,0.258064516129032
16.66667,"Cell.22",0.9875314,49.0180877,0.354838709677419
16.66667,"Cell.23",0.9386383,48.0714543,0.290322580645161
16.66667,"Cell.24",0.9860733,48.5968825,0.32258064516129
16.66667,"Cell.25",0.9487336,46.9078372,0.0967741935483871
16.66667,"Cell.26",0.9676357,49.7401503,0.612903225806452
16.66667,"Cell.27",0.9444717,46.9168102,0.129032258064516
16.66667,"Cell.28",1.009003,49.1636775,0.451612903225806
16.66667,"Cell.29",0.886407,44.3182663,0
16.66667,"Cell.30",0.9296703,46.8093946,0.0645161290322581
16.66667,"Cell.31",0.9272254,45.612368,0.032258064516129
16.66667,"Cell.32",0.9693019,47.128056,0.161290322580645
16.83333,"Cell.1",1.010452,50.315458,0.741935483870968
16.83333,"Cell.2",0.9844199,49.0784891,0.387096774193548
16.83333,"Cell.3",0.999747,49.1608432,0.419354838709677
16.83333,"Cell.4",0.9686236,54.72428,1
16.83333,"Cell.5",0.9361253,53.9923307,0.967741935483871
16.83333,"Cell.6",0.9715941,51.4303486,0.870967741935484
16.83333,"Cell.7",1.001323,52.5428662,0.935483870967742
16.83333,"Cell.8",0.9850734,51.187307,0.838709677419355
16.83333,"Cell.9",1.00934,49.881537,0.67741935483871
16.83333,"Cell.10",1.054846,50.8529285,0.806451612903226
16.83333,"Cell.11",1.029221,49.7917974,0.645161290322581
16.83333,"Cell.12",1.028542,50.3284978,0.774193548387097
16.83333,"Cell.13",0.9193818,49.6419659,0.548387096774194
16.83333,"Cell.14",0.9102271,49.4013006,0.483870967741935
16.83333,"Cell.15",0.9975793,51.9740685,0.903225806451613
16.83333,"Cell.16",0.9054843,49.7225102,0.580645161290323
16.83333,"Cell.17",0.9864335,49.5812456,0.516129032258065
16.83333,"Cell.18",0.9791549,49.9310024,0.709677419354839
16.83333,"Cell.19",0.9294314,47.4779692,0.193548387096774
16.83333,"Cell.20",0.9289327,47.4997003,0.225806451612903
16.83333,"Cell.21",0.968431,47.8125827,0.258064516129032
16.83333,"Cell.22",0.9957302,49.0180877,0.354838709677419
16.83333,"Cell.23",0.9481363,48.0714543,0.290322580645161
16.83333,"Cell.24",0.9888481,48.5968825,0.32258064516129
16.83333,"Cell.25",0.9510013,46.9078372,0.0967741935483871
16.83333,"Cell.26",0.9672637,49.7401503,0.612903225806452
16.83333,"Cell.27",0.9488138,46.9168102,0.129032258064516
16.83333,"Cell.28",1.008387,49.1636775,0.451612903225806
16.83333,"Cell.29",0.8678237,44.3182663,0
16.83333,"Cell.30",0.9359697,46.8093946,0.0645161290322581
16.83333,"Cell.31",0.9291117,45.612368,0.032258064516129
16.83333,"Cell.32",0.9777849,47.128056,0.161290322580645
17,"Cell.1",1.008531,50.315458,0.741935483870968
17,"Cell.2",0.9799942,49.0784891,0.387096774193548
17,"Cell.3",0.9992139,49.1608432,0.419354838709677
17,"Cell.4",0.9734362,54.72428,1
17,"Cell.5",0.9434988,53.9923307,0.967741935483871
17,"Cell.6",0.9904432,51.4303486,0.870967741935484
17,"Cell.7",1.019936,52.5428662,0.935483870967742
17,"Cell.8",0.9973614,51.187307,0.838709677419355
17,"Cell.9",1.011111,49.881537,0.67741935483871
17,"Cell.10",1.052676,50.8529285,0.806451612903226
17,"Cell.11",1.015554,49.7917974,0.645161290322581
17,"Cell.12",1.024058,50.3284978,0.774193548387097
17,"Cell.13",0.9425878,49.6419659,0.548387096774194
17,"Cell.14",0.9370861,49.4013006,0.483870967741935
17,"Cell.15",0.9898053,51.9740685,0.903225806451613
17,"Cell.16",0.9054843,49.7225102,0.580645161290323
17,"Cell.17",0.9950579,49.5812456,0.516129032258065
17,"Cell.18",0.9738988,49.9310024,0.709677419354839
17,"Cell.19",0.9800471,47.4779692,0.193548387096774
17,"Cell.20",0.9953784,47.4997003,0.225806451612903
17,"Cell.21",0.9724407,47.8125827,0.258064516129032
17,"Cell.22",0.995627,49.0180877,0.354838709677419
17,"Cell.23",0.9442812,48.0714543,0.290322580645161
17,"Cell.24",0.9818504,48.5968825,0.32258064516129
17,"Cell.25",0.943564,46.9078372,0.0967741935483871
17,"Cell.26",0.9660444,49.7401503,0.612903225806452
17,"Cell.27",0.9423577,46.9168102,0.129032258064516
17,"Cell.28",1.006015,49.1636775,0.451612903225806
17,"Cell.29",0.8781456,44.3182663,0
17,"Cell.30",0.9395764,46.8093946,0.0645161290322581
17,"Cell.31",0.9334636,45.612368,0.032258064516129
17,"Cell.32",0.9836865,47.128056,0.161290322580645
17.16667,"Cell.1",1.017993,50.315458,0.741935483870968
17.16667,"Cell.2",0.9916127,49.0784891,0.387096774193548
17.16667,"Cell.3",1.014905,49.1608432,0.419354838709677
17.16667,"Cell.4",0.9693682,54.72428,1
17.16667,"Cell.5",0.938354,53.9923307,0.967741935483871
17.16667,"Cell.6",0.9829617,51.4303486,0.870967741935484
17.16667,"Cell.7",1.006655,52.5428662,0.935483870967742
17.16667,"Cell.8",0.9901968,51.187307,0.838709677419355
17.16667,"Cell.9",1.011649,49.881537,0.67741935483871
17.16667,"Cell.10",1.065223,50.8529285,0.806451612903226
17.16667,"Cell.11",1.019019,49.7917974,0.645161290322581
17.16667,"Cell.12",1.033002,50.3284978,0.774193548387097
17.16667,"Cell.13",0.9385958,49.6419659,0.548387096774194
17.16667,"Cell.14",0.9400897,49.4013006,0.483870967741935
17.16667,"Cell.15",0.9898053,51.9740685,0.903225806451613
17.16667,"Cell.16",0.9392901,49.7225102,0.580645161290323
17.16667,"Cell.17",0.9933831,49.5812456,0.516129032258065
17.16667,"Cell.18",0.9883433,49.9310024,0.709677419354839
17.16667,"Cell.19",0.9620262,47.4779692,0.193548387096774
17.16667,"Cell.20",0.9669853,47.4997003,0.225806451612903
17.16667,"Cell.21",0.974355,47.8125827,0.258064516129032
17.16667,"Cell.22",0.9971598,49.0180877,0.354838709677419
17.16667,"Cell.23",0.9423936,48.0714543,0.290322580645161
17.16667,"Cell.24",0.9852455,48.5968825,0.32258064516129
17.16667,"Cell.25",0.9467286,46.9078372,0.0967741935483871
17.16667,"Cell.26",0.9683766,49.7401503,0.612903225806452
17.16667,"Cell.27",0.9489525,46.9168102,0.129032258064516
17.16667,"Cell.28",1.010822,49.1636775,0.451612903225806
17.16667,"Cell.29",0.8840251,44.3182663,0
17.16667,"Cell.30",0.9404169,46.8093946,0.0645161290322581
17.16667,"Cell.31",0.9278304,45.612368,0.032258064516129
17.16667,"Cell.32",0.9713398,47.128056,0.161290322580645
17.33333,"Cell.1",1.000639,50.315458,0.741935483870968
17.33333,"Cell.2",0.9703556,49.0784891,0.387096774193548
17.33333,"Cell.3",0.9906102,49.1608432,0.419354838709677
17.33333,"Cell.4",0.9668675,54.72428,1
17.33333,"Cell.5",0.9395672,53.9923307,0.967741935483871
17.33333,"Cell.6",0.9845632,51.4303486,0.870967741935484
17.33333,"Cell.7",1.009459,52.5428662,0.935483870967742
17.33333,"Cell.8",0.991877,51.187307,0.838709677419355
17.33333,"Cell.9",1.012932,49.881537,0.67741935483871
17.33333,"Cell.10",1.054154,50.8529285,0.806451612903226
17.33333,"Cell.11",1.00123,49.7917974,0.645161290322581
17.33333,"Cell.12",1.013727,50.3284978,0.774193548387097
17.33333,"Cell.13",0.9236853,49.6419659,0.548387096774194
17.33333,"Cell.14",0.9296328,49.4013006,0.483870967741935
17.33333,"Cell.15",0.9898053,51.9740685,0.903225806451613
17.33333,"Cell.16",0.9392901,49.7225102,0.580645161290323
17.33333,"Cell.17",0.9970014,49.5812456,0.516129032258065
17.33333,"Cell.18",0.9728882,49.9310024,0.709677419354839
17.33333,"Cell.19",0.9672117,47.4779692,0.193548387096774
17.33333,"Cell.20",0.9694775,47.4997003,0.225806451612903
17.33333,"Cell.21",0.9748804,47.8125827,0.258064516129032
17.33333,"Cell.22",0.9990706,49.0180877,0.354838709677419
17.33333,"Cell.23",0.9433791,48.0714543,0.290322580645161
17.33333,"Cell.24",0.9860914,48.5968825,0.32258064516129
17.33333,"Cell.25",0.9480109,46.9078372,0.0967741935483871
17.33333,"Cell.26",0.9675103,49.7401503,0.612903225806452
17.33333,"Cell.27",0.9512811,46.9168102,0.129032258064516
17.33333,"Cell.28",1.010202,49.1636775,0.451612903225806
17.33333,"Cell.29",0.8856025,44.3182663,0
17.33333,"Cell.30",0.9433944,46.8093946,0.0645161290322581
17.33333,"Cell.31",0.9355273,45.612368,0.032258064516129
17.33333,"Cell.32",0.9981732,47.128056,0.161290322580645
17.5,"Cell.1",1.01136,50.315458,0.741935483870968
17.5,"Cell.2",0.9820514,49.0784891,0.387096774193548
17.5,"Cell.3",1.003364,49.1608432,0.419354838709677
17.5,"Cell.4",0.9669832,54.72428,1
17.5,"Cell.5",0.9368311,53.9923307,0.967741935483871
17.5,"Cell.6",0.9790779,51.4303486,0.870967741935484
17.5,"Cell.7",1.003495,52.5428662,0.935483870967742
17.5,"Cell.8",0.984786,51.187307,0.838709677419355
17.5,"Cell.9",1.009123,49.881537,0.67741935483871
17.5,"Cell.10",1.065867,50.8529285,0.806451612903226
17.5,"Cell.11",1.036944,49.7917974,0.645161290322581
17.5,"Cell.12",1.028895,50.3284978,0.774193548387097
17.5,"Cell.13",0.9178377,49.6419659,0.548387096774194
17.5,"Cell.14",0.9246417,49.4013006,0.483870967741935
17.5,"Cell.15",0.9932671,51.9740685,0.903225806451613
17.5,"Cell.16",0.9526474,49.7225102,0.580645161290323
17.5,"Cell.17",0.9930512,49.5812456,0.516129032258065
17.5,"Cell.18",0.979128,49.9310024,0.709677419354839
17.5,"Cell.19",0.9555352,47.4779692,0.193548387096774
17.5,"Cell.20",0.9622191,47.4997003,0.225806451612903
17.5,"Cell.21",0.9724297,47.8125827,0.258064516129032
17.5,"Cell.22",0.9959327,49.0180877,0.354838709677419
17.5,"Cell.23",0.9465943,48.0714543,0.290322580645161
17.5,"Cell.24",0.9849976,48.5968825,0.32258064516129
17.5,"Cell.25",0.9460296,46.9078372,0.0967741935483871
17.5,"Cell.26",0.9640183,49.7401503,0.612903225806452
17.5,"Cell.27",0.9448056,46.9168102,0.129032258064516
17.5,"Cell.28",1.007244,49.1636775,0.451612903225806
17.5,"Cell.29",0.8786879,44.3182663,0
17.5,"Cell.30",0.9417722,46.8093946,0.0645161290322581
17.5,"Cell.31",0.9234454,45.612368,0.032258064516129
17.5,"Cell.32",0.9819009,47.128056,0.161290322580645
17.66667,"Cell.1",0.9980019,50.315458,0.741935483870968
17.66667,"Cell.2",0.9727407,49.0784891,0.387096774193548
17.66667,"Cell.3",0.9879608,49.1608432,0.419354838709677
17.66667,"Cell.4",0.9677787,54.72428,1
17.66667,"Cell.5",0.9402255,53.9923307,0.967741935483871
17.66667,"Cell.6",0.9830898,51.4303486,0.870967741935484
17.66667,"Cell.7",1.006944,52.5428662,0.935483870967742
17.66667,"Cell.8",0.9784813,51.187307,0.838709677419355
17.66667,"Cell.9",1.011693,49.881537,0.67741935483871
17.66667,"Cell.10",1.063414,50.8529285,0.806451612903226
17.66667,"Cell.11",1.022438,49.7917974,0.645161290322581
17.66667,"Cell.12",1.026733,50.3284978,0.774193548387097
17.66667,"Cell.13",0.9253939,49.6419659,0.548387096774194
17.66667,"Cell.14",0.926901,49.4013006,0.483870967741935
17.66667,"Cell.15",0.9977521,51.9740685,0.903225806451613
17.66667,"Cell.16",0.9541271,49.7225102,0.580645161290323
17.66667,"Cell.17",0.9882724,49.5812456,0.516129032258065
17.66667,"Cell.18",0.9856309,49.9310024,0.709677419354839
17.66667,"Cell.19",0.9778384,47.4779692,0.193548387096774
17.66667,"Cell.20",0.9820228,47.4997003,0.225806451612903
17.66667,"Cell.21",0.9735716,47.8125827,0.258064516129032
17.66667,"Cell.22",0.9988334,49.0180877,0.354838709677419
17.66667,"Cell.23",0.9535379,48.0714543,0.290322580645161
17.66667,"Cell.24",0.9814009,48.5968825,0.32258064516129
17.66667,"Cell.25",0.9410361,46.9078372,0.0967741935483871
17.66667,"Cell.26",0.9630647,49.7401503,0.612903225806452
17.66667,"Cell.27",0.939492,46.9168102,0.129032258064516
17.66667,"Cell.28",1.004481,49.1636775,0.451612903225806
17.66667,"Cell.29",0.8746554,44.3182663,0
17.66667,"Cell.30",0.9431091,46.8093946,0.0645161290322581
17.66667,"Cell.31",0.9310845,45.612368,0.032258064516129
17.66667,"Cell.32",0.9815031,47.128056,0.161290322580645
17.83333,"Cell.1",1.013145,50.315458,0.741935483870968
17.83333,"Cell.2",0.98155,49.0784891,0.387096774193548
17.83333,"Cell.3",1.008579,49.1608432,0.419354838709677
17.83333,"Cell.4",0.9699745,54.72428,1
17.83333,"Cell.5",0.9413383,53.9923307,0.967741935483871
17.83333,"Cell.6",0.9889354,51.4303486,0.870967741935484
17.83333,"Cell.7",1.015825,52.5428662,0.935483870967742
17.83333,"Cell.8",0.983406,51.187307,0.838709677419355
17.83333,"Cell.9",1.011775,49.881537,0.67741935483871
17.83333,"Cell.10",1.061374,50.8529285,0.806451612903226
17.83333,"Cell.11",1.019953,49.7917974,0.645161290322581
17.83333,"Cell.12",1.02649,50.3284978,0.774193548387097
17.83333,"Cell.13",0.9297521,49.6419659,0.548387096774194
17.83333,"Cell.14",0.9218738,49.4013006,0.483870967741935
