"Timestamp","Group","Sample","Size"
"01/03/2021 15:42:23","B","Cell",64.6
"01/03/2021 15:42:23","B","Cell",52.5
"01/03/2021 15:42:23","B","Cell",79.4
"01/03/2021 15:42:23","B","Cell",48.4
"01/03/2021 15:42:23","B","Cell",66
"01/03/2021 15:42:23","B","Cell",64.4
"01/03/2021 15:42:23","B","Cell",69.8
"01/03/2021 15:42:23","B","Cell",71.2
"01/03/2021 15:42:23","B","Cell",50.7
"01/03/2021 15:42:23","B","Cell",51
"01/03/2021 15:42:23","B","Nucleus",11.8
"01/03/2021 15:42:23","B","Nucleus",7.8
"01/03/2021 15:42:23","B","Nucleus",7
"01/03/2021 15:42:23","B","Nucleus",12.4
"01/03/2021 15:42:23","B","Nucleus",12.7
"01/03/2021 15:42:23","B","Nucleus",14
"01/03/2021 15:42:23","B","Nucleus",11.9
"01/03/2021 15:42:23","B","Nucleus",12.9
"01/03/2021 15:42:23","B","Nucleus",11.7
"01/03/2021 15:42:23","B","Nucleus",13.2
"01/03/2021 23:50:53","A","Cell",57.7
"01/03/2021 23:50:53","A","Cell",64.9
"01/03/2021 23:50:53","A","Cell",44.8
"01/03/2021 23:50:53","A","Cell",60.8
"01/03/2021 23:50:53","A","Cell",46.8
"01/03/2021 23:50:53","A","Cell",70.1
"01/03/2021 23:50:53","A","Cell",67.8
"01/03/2021 23:50:53","A","Cell",74.6
"01/03/2021 23:50:53","A","Cell",76.2
"01/03/2021 23:50:53","A","Cell",42.7
"01/03/2021 23:50:53","A","Nucleus",9.6
"01/03/2021 23:50:53","A","Nucleus",7.1
"01/03/2021 23:50:53","A","Nucleus",8.7
"01/03/2021 23:50:53","A","Nucleus",9.5
"01/03/2021 23:50:53","A","Nucleus",8.1
"01/03/2021 23:50:53","A","Nucleus",6
"01/03/2021 23:50:53","A","Nucleus",8.3
"01/03/2021 23:50:53","A","Nucleus",5.5
"01/03/2021 23:50:53","A","Nucleus",7.8
"01/03/2021 23:50:53","A","Nucleus",6.2
"02/03/2021 17:09:52","B","Cell",14.839
"02/03/2021 17:09:52","B","Cell",17.578
"02/03/2021 17:09:52","B","Cell",9.054
"02/03/2021 17:09:52","B","Cell",16.218
"02/03/2021 17:09:52","B","Cell",14.724
"02/03/2021 17:09:52","B","Cell",12.41
"02/03/2021 17:09:52","B","Cell",14.929
"02/03/2021 17:09:52","B","Cell",10.95
"02/03/2021 17:09:52","B","Cell",14.682
"02/03/2021 17:09:52","B","Cell",14.103
"02/03/2021 17:09:52","B","Nucleus",2.792
"02/03/2021 17:09:52","B","Nucleus",1.819
"02/03/2021 17:09:52","B","Nucleus",2.275
"02/03/2021 17:09:52","B","Nucleus",2.426
"02/03/2021 17:09:52","B","Nucleus",2.263
"02/03/2021 17:09:52","B","Nucleus",2.159
"02/03/2021 17:09:52","B","Nucleus",3.056
"02/03/2021 17:09:52","B","Nucleus",2.399
"02/03/2021 17:09:52","B","Nucleus",2.7
"02/03/2021 17:09:52","B","Nucleus",1.551
"03/03/2021 09:30:43","A","Cell",1.393
"03/03/2021 09:30:43","A","Cell",1.258
"03/03/2021 09:30:43","A","Cell",1.265
"03/03/2021 09:30:43","A","Cell",1.075
"03/03/2021 09:30:43","A","Cell",1.434
"03/03/2021 09:30:43","A","Cell",1.418
"03/03/2021 09:30:43","A","Cell",1.256
"03/03/2021 09:30:43","A","Cell",1.118
"03/03/2021 09:30:43","A","Cell",1.469
"03/03/2021 09:30:43","A","Cell",1.077
"03/03/2021 09:30:43","A","Nucleus",6.96
"03/03/2021 09:30:43","A","Nucleus",4.941
"03/03/2021 09:30:43","A","Nucleus",6.139
"03/03/2021 09:30:43","A","Nucleus",5.469
"03/03/2021 09:30:43","A","Nucleus",7.659
"03/03/2021 09:30:43","A","Nucleus",7.002
"03/03/2021 09:30:43","A","Nucleus",6.02
"03/03/2021 09:30:43","A","Nucleus",6.985
"03/03/2021 09:30:43","A","Nucleus",5.249
"03/03/2021 09:30:43","A","Nucleus",5.423
"03/03/2021 16:21:32","B","Cell",7.45
"03/03/2021 16:21:32","B","Cell",6.71
"03/03/2021 16:21:32","B","Cell",9.1
"03/03/2021 16:21:32","B","Cell",7.82
"03/03/2021 16:21:32","B","Cell",6.77
"03/03/2021 16:21:32","B","Cell",4.84
"03/03/2021 16:21:32","B","Cell",6.89
"03/03/2021 16:21:32","B","Cell",7.72
"03/03/2021 16:21:32","B","Cell",8.33
"03/03/2021 16:21:32","B","Cell",7.82
"03/03/2021 16:21:32","B","Nucleus",1.35
"03/03/2021 16:21:32","B","Nucleus",2.28
"03/03/2021 16:21:32","B","Nucleus",1.28
"03/03/2021 16:21:32","B","Nucleus",1.25
"03/03/2021 16:21:32","B","Nucleus",1.03
"03/03/2021 16:21:32","B","Nucleus",1.34
"03/03/2021 16:21:32","B","Nucleus",1.33
"03/03/2021 16:21:32","B","Nucleus",1.28
"03/03/2021 16:21:32","B","Nucleus",1.22
"03/03/2021 16:21:32","B","Nucleus",1.18
"03/03/2021 21:00:23","A","Cell",5.088
"03/03/2021 21:00:23","A","Cell",5.733
"03/03/2021 21:00:23","A","Cell",4.952
"03/03/2021 21:00:23","A","Cell",3.372
"03/03/2021 21:00:23","A","Cell",4.882
"03/03/2021 21:00:23","A","Cell",3.612
"03/03/2021 21:00:23","A","Cell",7.326
"03/03/2021 21:00:23","A","Cell",6.58
"03/03/2021 21:00:23","A","Cell",6.567
"03/03/2021 21:00:23","A","Cell",6.05
"03/03/2021 21:00:23","A","Nucleus",1.686
"03/03/2021 21:00:23","A","Nucleus",1.382
"03/03/2021 21:00:23","A","Nucleus",1.213
"03/03/2021 21:00:23","A","Nucleus",1.198
"03/03/2021 21:00:23","A","Nucleus",1.126
"03/03/2021 21:00:23","A","Nucleus",1.138
"03/03/2021 21:00:23","A","Nucleus",1.491
"03/03/2021 21:00:23","A","Nucleus",1.287
"03/03/2021 21:00:23","A","Nucleus",1.198
"03/03/2021 21:00:23","A","Nucleus",1.323
"04/03/2021 15:43:32","A","Cell",7.68
"04/03/2021 15:43:32","A","Cell",6.94
"04/03/2021 15:43:32","A","Cell",5.72
"04/03/2021 15:43:32","A","Cell",6.82
"04/03/2021 15:43:32","A","Cell",6.76
"04/03/2021 15:43:32","A","Cell",5.86
"04/03/2021 15:43:32","A","Cell",7.59
"04/03/2021 15:43:32","A","Cell",8.45
"04/03/2021 15:43:32","A","Cell",6.04
"04/03/2021 15:43:32","A","Cell",5.36
"04/03/2021 15:43:32","A","Nucleus",1.22
"04/03/2021 15:43:32","A","Nucleus",1.08
"04/03/2021 15:43:32","A","Nucleus",1.18
"04/03/2021 15:43:32","A","Nucleus",1.43
"04/03/2021 15:43:32","A","Nucleus",1.05
"04/03/2021 15:43:32","A","Nucleus",0.95
"04/03/2021 15:43:32","A","Nucleus",0.8
"04/03/2021 15:43:32","A","Nucleus",0.89
"04/03/2021 15:43:32","A","Nucleus",1.49
"04/03/2021 15:43:32","A","Nucleus",1.27
"04/03/2021 17:32:39","B","Cell",7.09
"04/03/2021 17:32:39","B","Cell",5.718
"04/03/2021 17:32:39","B","Cell",5.299
"04/03/2021 17:32:39","B","Cell",6.479
"04/03/2021 17:32:39","B","Cell",4.77
"04/03/2021 17:32:39","B","Cell",5.615
"04/03/2021 17:32:39","B","Cell",3.282
"04/03/2021 17:32:39","B","Cell",4.858
"04/03/2021 17:32:39","B","Cell",3.669
"04/03/2021 17:32:39","B","Cell",4.709
"04/03/2021 17:32:39","B","Nucleus",0.804
"04/03/2021 17:32:39","B","Nucleus",0.999
"04/03/2021 17:32:39","B","Nucleus",0.968
"04/03/2021 17:32:39","B","Nucleus",1.051
"04/03/2021 17:32:39","B","Nucleus",0.846
"04/03/2021 17:32:39","B","Nucleus",0.883
"04/03/2021 17:32:39","B","Nucleus",0.883
"04/03/2021 17:32:39","B","Nucleus",1.019
"04/03/2021 17:32:39","B","Nucleus",0.94
"04/03/2021 17:32:39","B","Nucleus",0.734
"04/03/2021 20:07:59","B","Cell",87.582
"04/03/2021 20:07:59","B","Cell",80.989
"04/03/2021 20:07:59","B","Cell",90.998
"04/03/2021 20:07:59","B","Cell",76.066
"04/03/2021 20:07:59","B","Cell",77.906
"04/03/2021 20:07:59","B","Cell",57.33
"04/03/2021 20:07:59","B","Cell",55.904
"04/03/2021 20:07:59","B","Cell",69.8
"04/03/2021 20:07:59","B","Cell",65.975
"04/03/2021 20:07:59","B","Cell",71.199
"04/03/2021 20:07:59","B","Nucleus",12.092
"04/03/2021 20:07:59","B","Nucleus",10.487
"04/03/2021 20:07:59","B","Nucleus",9.846
"04/03/2021 20:07:59","B","Nucleus",10.225
"04/03/2021 20:07:59","B","Nucleus",9.877
"04/03/2021 20:07:59","B","Nucleus",11.295
"04/03/2021 20:07:59","B","Nucleus",8.672
"04/03/2021 20:07:59","B","Nucleus",11.334
"04/03/2021 20:07:59","B","Nucleus",10.051
"04/03/2021 20:07:59","B","Nucleus",10.217
"04/03/2021 21:49:10","A","Cell",7.36
"04/03/2021 21:49:10","A","Cell",7.71
"04/03/2021 21:49:10","A","Cell",7.19
"04/03/2021 21:49:10","A","Cell",8.35
"04/03/2021 21:49:10","A","Cell",7.97
"04/03/2021 21:49:10","A","Cell",6.31
"04/03/2021 21:49:10","A","Cell",7.72
"04/03/2021 21:49:10","A","Cell",6.71
"04/03/2021 21:49:10","A","Cell",7.43
"04/03/2021 21:49:10","A","Cell",8.11
"04/03/2021 21:49:10","A","Nucleus",1.33
"04/03/2021 21:49:10","A","Nucleus",1.27
"04/03/2021 21:49:10","A","Nucleus",0.94
"04/03/2021 21:49:10","A","Nucleus",1.49
"04/03/2021 21:49:10","A","Nucleus",1.38
"04/03/2021 21:49:10","A","Nucleus",0.86
"04/03/2021 21:49:10","A","Nucleus",1.28
"04/03/2021 21:49:10","A","Nucleus",1.29
"04/03/2021 21:49:10","A","Nucleus",1.27
"04/03/2021 21:49:10","A","Nucleus",1.26
"05/03/2021 13:14:48","A","Cell",63.2
"05/03/2021 13:14:48","A","Cell",64.5
"05/03/2021 13:14:48","A","Cell",52.7
"05/03/2021 13:14:48","A","Cell",58.3
"05/03/2021 13:14:48","A","Cell",58.1
"05/03/2021 13:14:48","A","Cell",83
"05/03/2021 13:14:48","A","Cell",62.9
"05/03/2021 13:14:48","A","Cell",75
"05/03/2021 13:14:48","A","Cell",95
"05/03/2021 13:14:48","A","Cell",81.5
"05/03/2021 13:14:48","A","Cell",69.2
"05/03/2021 13:14:48","A","Cell",58.8
"05/03/2021 13:14:48","A","Cell",46.6
"05/03/2021 13:14:48","A","Cell",54.7
"05/03/2021 13:14:48","A","Nucleus",10.6
"05/03/2021 13:14:48","A","Nucleus",12.2
"05/03/2021 13:14:48","A","Nucleus",10.9
"05/03/2021 13:14:48","A","Nucleus",11.4
"05/03/2021 13:14:48","A","Nucleus",12.4
"05/03/2021 13:14:48","A","Nucleus",11.7
"05/03/2021 13:14:48","A","Nucleus",11.5
"05/03/2021 13:14:48","A","Nucleus",9.8
"05/03/2021 13:14:48","A","Nucleus",11
"05/03/2021 13:14:48","A","Nucleus",15.7
"05/03/2021 13:14:48","A","Nucleus",11
"05/03/2021 13:14:48","A","Nucleus",13.5
"05/03/2021 13:14:48","A","Nucleus",14.1
"05/03/2021 13:14:48","A","Nucleus",12.1
"05/03/2021 13:48:10","B","Cell",15.36
"05/03/2021 13:48:10","B","Cell",16.7
"05/03/2021 13:48:10","B","Cell",13.7
"05/03/2021 13:48:10","B","Cell",15.96
"05/03/2021 13:48:10","B","Cell",14.22
"05/03/2021 13:48:10","B","Cell",13.44
"05/03/2021 13:48:10","B","Cell",15.14
"05/03/2021 13:48:10","B","Cell",15.8
"05/03/2021 13:48:10","B","Cell",12.52
"05/03/2021 13:48:10","B","Cell",13.8
"05/03/2021 13:48:10","B","Nucleus",2.84
"05/03/2021 13:48:10","B","Nucleus",2.53
"05/03/2021 13:48:10","B","Nucleus",2.61
"05/03/2021 13:48:10","B","Nucleus",2.23
"05/03/2021 13:48:10","B","Nucleus",2.71
"05/03/2021 13:48:10","B","Nucleus",2.37
"05/03/2021 13:48:10","B","Nucleus",2.16
"05/03/2021 13:48:10","B","Nucleus",2.21
"05/03/2021 13:48:10","B","Nucleus",2.18
"05/03/2021 13:48:10","B","Nucleus",2.3
"05/03/2021 16:50:06","B","Cell",64.4
"05/03/2021 16:50:06","B","Nucleus",9.36
"08/03/2021 12:10:52","B","Cell",91.6
"08/03/2021 12:10:52","B","Cell",38.4
"08/03/2021 12:10:52","B","Cell",46
"08/03/2021 12:10:52","B","Cell",72.5
"08/03/2021 12:10:52","B","Cell",77.9
"08/03/2021 12:10:52","B","Cell",86.2
"08/03/2021 12:10:52","B","Cell",51.6
"08/03/2021 12:10:52","B","Cell",48.6
"08/03/2021 12:10:52","B","Cell",55.7
"08/03/2021 12:10:52","B","Cell",65.1
"08/03/2021 12:10:52","B","Nucleus",14.6
"08/03/2021 12:10:52","B","Nucleus",12.3
"08/03/2021 12:10:52","B","Nucleus",15.5
"08/03/2021 12:10:52","B","Nucleus",12.5
"08/03/2021 12:10:52","B","Nucleus",15.2
"08/03/2021 12:10:52","B","Nucleus",12.3
"08/03/2021 12:10:52","B","Nucleus",15.5
"08/03/2021 12:10:52","B","Nucleus",13
"08/03/2021 12:10:52","B","Nucleus",12.4
"08/03/2021 12:10:52","B","Nucleus",14
"08/03/2021 13:27:42","B","Cell",6.72
"08/03/2021 13:27:42","B","Nucleus",1
"08/03/2021 13:27:42","B","Nucleus",85
"08/03/2021 14:08:33","A","Cell",96.441
"08/03/2021 14:08:33","A","Cell",66.231
"08/03/2021 14:08:33","A","Cell",54.005
"08/03/2021 14:08:33","A","Cell",71.382
"08/03/2021 14:08:33","A","Cell",64.194
"08/03/2021 14:08:33","A","Cell",63.016
"08/03/2021 14:08:33","A","Cell",68.363
"08/03/2021 14:08:33","A","Cell",75.12
"08/03/2021 14:08:33","A","Cell",67.657
"08/03/2021 14:08:33","A","Cell",73.692
"08/03/2021 14:08:33","A","Nucleus",14.927
"08/03/2021 14:08:33","A","Nucleus",16.017
"08/03/2021 14:08:33","A","Nucleus",16.12
"08/03/2021 14:08:33","A","Nucleus",17.594
"08/03/2021 14:08:33","A","Nucleus",15.24
"08/03/2021 14:08:33","A","Nucleus",16.247
"08/03/2021 14:08:33","A","Nucleus",13.966
"08/03/2021 14:08:33","A","Nucleus",15.318
"08/03/2021 14:08:33","A","Nucleus",17.692
"08/03/2021 14:08:33","A","Nucleus",13.567
"08/03/2021 14:47:01","B","Cell",68.39
"08/03/2021 14:47:01","B","Cell",60.42
"08/03/2021 14:47:01","B","Cell",68.67
"08/03/2021 14:47:01","B","Cell",62.66
"08/03/2021 14:47:01","B","Nucleus",12.07
"08/03/2021 14:47:01","B","Nucleus",13.01
"08/03/2021 14:47:01","B","Nucleus",9.67
"08/03/2021 14:47:01","B","Nucleus",11.29
"08/03/2021 14:47:01","B","Nucleus",8.98
"08/03/2021 23:12:51","A","Cell",76.96
"08/03/2021 23:12:51","A","Cell",54.66
"08/03/2021 23:12:51","A","Cell",52.69
"08/03/2021 23:12:51","A","Cell",80.51
"08/03/2021 23:12:51","A","Cell",85.25
"08/03/2021 23:12:51","A","Cell",79.55
"08/03/2021 23:12:51","A","Cell",83.11
"08/03/2021 23:12:51","A","Cell",73.7
"08/03/2021 23:12:51","A","Cell",82.7
"08/03/2021 23:12:51","A","Cell",76.6
"08/03/2021 23:12:51","A","Nucleus",10.42
"08/03/2021 23:12:51","A","Nucleus",11.08
"08/03/2021 23:12:51","A","Nucleus",9.98
"08/03/2021 23:12:51","A","Nucleus",11.47
"08/03/2021 23:12:51","A","Nucleus",13
"08/03/2021 23:12:51","A","Nucleus",11
"08/03/2021 23:12:51","A","Nucleus",11
"08/03/2021 23:12:51","A","Nucleus",9.81
"08/03/2021 23:12:51","A","Nucleus",12.11
"08/03/2021 23:12:51","A","Nucleus",10.22
"08/03/2021 23:39:23","A","Cell",7.16
"08/03/2021 23:39:23","A","Cell",4.27
"08/03/2021 23:39:23","A","Cell",5.34
"08/03/2021 23:39:23","A","Cell",4.79
"08/03/2021 23:39:23","A","Cell",4.37
"08/03/2021 23:39:23","A","Cell",4.23
"08/03/2021 23:39:23","A","Cell",4.93
"08/03/2021 23:39:23","A","Cell",6.34
"08/03/2021 23:39:23","A","Cell",5.11
"08/03/2021 23:39:23","A","Cell",4.48
"08/03/2021 23:39:23","A","Nucleus",1.08
"08/03/2021 23:39:23","A","Nucleus",1.15
"08/03/2021 23:39:23","A","Nucleus",1.29
"08/03/2021 23:39:23","A","Nucleus",1.1
"08/03/2021 23:39:23","A","Nucleus",1.59
"08/03/2021 23:39:23","A","Nucleus",1.43
"08/03/2021 23:39:23","A","Nucleus",0.96
"08/03/2021 23:39:23","A","Nucleus",1.34
"08/03/2021 23:39:23","A","Nucleus",1.22
"08/03/2021 23:39:23","A","Nucleus",1.24
"09/03/2021 01:16:29","A","Cell",87
"09/03/2021 01:16:29","A","Cell",61
"09/03/2021 01:16:29","A","Cell",74.5
"09/03/2021 01:16:29","A","Cell",64
"09/03/2021 01:16:29","A","Cell",91
"09/03/2021 01:16:29","A","Cell",75.7
"09/03/2021 01:16:29","A","Cell",53.584
"09/03/2021 01:16:29","A","Cell",84
"09/03/2021 01:16:29","A","Cell",80.6
"09/03/2021 01:16:29","A","Nucleus",10
"09/03/2021 01:16:29","A","Nucleus",13
"09/03/2021 01:16:29","A","Nucleus",11
"09/03/2021 01:16:29","A","Nucleus",12
"09/03/2021 01:16:29","A","Nucleus",12
"09/03/2021 01:16:29","A","Nucleus",12
"09/03/2021 01:16:29","A","Nucleus",12
"09/03/2021 01:16:29","A","Nucleus",12
"09/03/2021 01:16:29","A","Nucleus",10
"09/03/2021 01:16:29","A","Nucleus",16
"09/03/2021 09:02:39","B","Cell",74.4
"09/03/2021 09:02:39","B","Cell",68.9
"09/03/2021 09:02:39","B","Cell",73.2
"09/03/2021 09:02:39","B","Cell",56.6
"09/03/2021 09:02:39","B","Cell",82.5
"09/03/2021 09:02:39","B","Cell",84
"09/03/2021 09:02:39","B","Cell",65.5
"09/03/2021 09:02:39","B","Cell",90.5
"09/03/2021 09:02:39","B","Cell",83.7
"09/03/2021 09:02:39","B","Cell",59.3
"09/03/2021 09:02:39","B","Nucleus",12.67
"09/03/2021 09:02:39","B","Nucleus",12.4
"09/03/2021 09:02:39","B","Nucleus",11.77
"09/03/2021 09:02:39","B","Nucleus",12.69
"09/03/2021 09:02:39","B","Nucleus",12.12
"09/03/2021 09:02:39","B","Nucleus",13.59
"09/03/2021 09:02:39","B","Nucleus",10.6
"09/03/2021 09:02:39","B","Nucleus",11.49
"09/03/2021 09:02:39","B","Nucleus",11.73
"09/03/2021 09:02:39","B","Nucleus",10.89
"09/03/2021 09:26:30","A","Cell",9.67
"09/03/2021 09:26:30","A","Cell",2.5
"09/03/2021 09:26:30","A","Cell",6.34
"09/03/2021 09:26:30","A","Cell",5.09
"09/03/2021 09:26:30","A","Cell",7.45
"09/03/2021 09:26:30","A","Cell",6.11
"09/03/2021 09:26:30","A","Cell",8.05
"09/03/2021 09:26:30","A","Cell",9.56
"09/03/2021 09:26:30","A","Cell",6.78
"09/03/2021 09:26:30","A","Cell",8.56
"09/03/2021 09:26:30","A","Nucleus",3
"09/03/2021 09:26:30","A","Nucleus",2.89
"09/03/2021 09:26:30","A","Nucleus",2.51
"09/03/2021 09:26:30","A","Nucleus",2.38
"09/03/2021 09:26:30","A","Nucleus",2.41
"09/03/2021 09:26:30","A","Nucleus",2.98
"09/03/2021 09:26:30","A","Nucleus",2.31
"09/03/2021 09:26:30","A","Nucleus",3.09
"09/03/2021 09:26:30","A","Nucleus",2.22
"09/03/2021 09:26:30","A","Nucleus",3.12
"09/03/2021 12:12:33","B","Cell",19.58
"09/03/2021 12:12:33","B","Cell",15.25
"09/03/2021 12:12:33","B","Cell",21.88
"09/03/2021 12:12:33","B","Cell",33.15
"09/03/2021 12:12:33","B","Cell",20.83
"09/03/2021 12:12:33","B","Cell",19.24
"09/03/2021 12:12:33","B","Cell",24.47
"09/03/2021 12:12:33","B","Cell",21.45
"09/03/2021 12:12:33","B","Cell",23.72
"09/03/2021 12:12:33","B","Cell",26.18
"09/03/2021 12:12:33","B","Nucleus",7.72
"09/03/2021 12:12:33","B","Nucleus",7.01
"09/03/2021 12:12:33","B","Nucleus",7.43
"09/03/2021 12:12:33","B","Nucleus",7.92
"09/03/2021 12:12:33","B","Nucleus",5.36
"09/03/2021 12:12:33","B","Nucleus",4.66
"09/03/2021 12:12:33","B","Nucleus",8.64
"09/03/2021 12:12:33","B","Nucleus",6.36
"09/03/2021 12:12:33","B","Nucleus",6.5
"09/03/2021 12:12:33","B","Nucleus",5.95
"09/03/2021 12:49:12","B","Cell",74.954
"09/03/2021 12:49:12","B","Cell",52.724
"09/03/2021 12:49:12","B","Cell",72.331
"09/03/2021 12:49:12","B","Cell",72.977
"09/03/2021 12:49:12","B","Cell",63.574
"09/03/2021 12:49:12","B","Cell",114.694
"09/03/2021 12:49:12","B","Cell",118.494
"09/03/2021 12:49:12","B","Cell",53.387
"09/03/2021 12:49:12","B","Cell",55.533
"09/03/2021 12:49:12","B","Cell",53.534
"09/03/2021 12:49:12","B","Nucleus",12.897
"09/03/2021 12:49:12","B","Nucleus",10.237
"09/03/2021 12:49:12","B","Nucleus",9.197
"09/03/2021 12:49:12","B","Nucleus",12.727
"09/03/2021 12:49:12","B","Nucleus",11.915
"09/03/2021 12:49:12","B","Nucleus",10.269
"09/03/2021 12:49:12","B","Nucleus",11.516
"09/03/2021 12:49:12","B","Nucleus",13.254
"09/03/2021 12:49:12","B","Nucleus",13.064
"09/03/2021 12:49:12","B","Nucleus",11.769
"09/03/2021 13:28:44","B","Cell",69.73
"09/03/2021 13:28:44","B","Cell",41.93
"09/03/2021 13:28:44","B","Cell",70.02
"09/03/2021 13:28:44","B","Cell",64.43
"09/03/2021 13:28:44","B","Cell",73.77
"09/03/2021 13:28:44","B","Cell",80.23
"09/03/2021 13:28:44","B","Cell",64.29
"09/03/2021 13:28:44","B","Cell",59.46
"09/03/2021 13:28:44","B","Cell",77.03
"09/03/2021 13:28:44","B","Cell",74.07
"09/03/2021 13:28:44","B","Nucleus",11.56
"09/03/2021 13:28:44","B","Nucleus",11.35
"09/03/2021 13:28:44","B","Nucleus",10.62
"09/03/2021 13:28:44","B","Nucleus",11.47
"09/03/2021 13:28:44","B","Nucleus",12.74
"09/03/2021 13:28:44","B","Nucleus",11.01
"09/03/2021 13:28:44","B","Nucleus",11.44
"09/03/2021 13:28:44","B","Nucleus",15.53
"09/03/2021 13:28:44","B","Nucleus",12.24
"09/03/2021 13:28:44","B","Nucleus",14.1
"09/03/2021 15:46:57","A","Cell",71.6
"09/03/2021 15:46:57","A","Cell",42.7
"09/03/2021 15:46:57","A","Cell",53.4
"09/03/2021 15:46:57","A","Cell",47.9
"09/03/2021 15:46:57","A","Cell",43.7
"09/03/2021 15:46:57","A","Cell",42.3
"09/03/2021 15:46:57","A","Cell",49.3
"09/03/2021 15:46:57","A","Cell",63.4
"09/03/2021 15:46:57","A","Cell",51.1
"09/03/2021 15:46:57","A","Cell",44.8
"09/03/2021 15:46:57","A","Nucleus",8.5
"09/03/2021 15:46:57","A","Nucleus",9.1
"09/03/2021 15:46:57","A","Nucleus",10.2
"09/03/2021 15:46:57","A","Nucleus",8.7
"09/03/2021 15:46:57","A","Nucleus",12.5
"09/03/2021 15:46:57","A","Nucleus",11.3
"09/03/2021 15:46:57","A","Nucleus",7.6
"09/03/2021 15:46:57","A","Nucleus",10.6
"09/03/2021 15:46:57","A","Nucleus",9.6
"09/03/2021 15:46:57","A","Nucleus",9.8
"09/03/2021 15:52:04","A","Cell",74
"09/03/2021 15:52:04","A","Nucleus",12.6
"09/03/2021 16:12:23","B","Cell",62
"09/03/2021 19:18:20","A","Cell",66.314
"09/03/2021 19:18:20","A","Cell",55.791
"09/03/2021 19:18:20","A","Cell",52.869
"09/03/2021 19:18:20","A","Cell",54.884
"09/03/2021 19:18:20","A","Cell",63.57
"09/03/2021 19:18:20","A","Cell",52.035
"09/03/2021 19:18:20","A","Cell",43.374
"09/03/2021 19:18:20","A","Cell",59.766
"09/03/2021 19:18:20","A","Cell",58.248
"09/03/2021 19:18:20","A","Cell",56.991
"09/03/2021 19:18:20","A","Nucleus",10.517
"09/03/2021 19:18:20","A","Nucleus",8.95
"09/03/2021 19:18:20","A","Nucleus",8.373
"09/03/2021 19:18:20","A","Nucleus",8.322
"09/03/2021 19:18:20","A","Nucleus",6.044
"09/03/2021 19:18:20","A","Nucleus",10.552
"09/03/2021 19:18:20","A","Nucleus",7.28
"09/03/2021 19:18:20","A","Nucleus",7.74
"09/03/2021 19:18:20","A","Nucleus",10.454
"09/03/2021 19:18:20","A","Nucleus",7.573
"09/03/2021 19:26:21","A","Cell",62.19
"09/03/2021 19:26:21","A","Cell",47.46
"09/03/2021 19:26:21","A","Cell",79.08
"09/03/2021 19:26:21","A","Cell",65.28
"09/03/2021 19:26:21","A","Cell",66.24
"09/03/2021 19:26:21","A","Cell",65.76
"09/03/2021 19:26:21","A","Cell",79.32
"09/03/2021 19:26:21","A","Cell",78.84
"09/03/2021 19:26:21","A","Cell",76.98
"09/03/2021 19:26:21","A","Cell",55.74
"09/03/2021 19:26:21","A","Nucleus",12.828
"09/03/2021 19:26:21","A","Nucleus",13.056
"09/03/2021 19:26:21","A","Nucleus",8.628
"09/03/2021 19:26:21","A","Nucleus",10.962
"09/03/2021 19:26:21","A","Nucleus",10.494
"09/03/2021 19:26:21","A","Nucleus",11.664
"09/03/2021 19:26:21","A","Nucleus",12.126
"09/03/2021 19:26:21","A","Nucleus",9.324
"09/03/2021 19:26:21","A","Nucleus",13.29
"09/03/2021 19:26:21","A","Nucleus",11.892
"10/03/2021 21:21:28","C","Cell",46
"10/03/2021 21:21:28","C","Cell",55.3
"10/03/2021 21:21:28","C","Cell",41.1
"10/03/2021 21:21:28","C","Cell",72.8
"10/03/2021 21:21:28","C","Cell",89
"10/03/2021 21:21:28","C","Cell",55.2
"10/03/2021 21:21:28","C","Cell",83.5
"10/03/2021 21:21:28","C","Cell",93.3
"10/03/2021 21:21:28","C","Cell",69.5
"10/03/2021 21:21:28","C","Cell",52.2
"10/03/2021 21:21:28","C","Nucleus",13.2
"10/03/2021 21:21:28","C","Nucleus",9.8
"10/03/2021 21:21:28","C","Nucleus",8.2
"10/03/2021 21:21:28","C","Nucleus",8.6
"10/03/2021 21:21:28","C","Nucleus",9.1
"10/03/2021 21:21:28","C","Nucleus",8.1
"10/03/2021 21:21:28","C","Nucleus",11.3
"10/03/2021 21:21:28","C","Nucleus",9.8
"11/03/2021 15:06:23","D","Cell",91.555
"11/03/2021 15:06:23","D","Cell",66.7
"11/03/2021 15:06:23","D","Cell",55.587
"11/03/2021 15:06:23","D","Cell",72.827
"11/03/2021 15:06:23","D","Cell",88.361
"11/03/2021 15:06:23","D","Cell",92.934
"11/03/2021 15:06:23","D","Cell",92.055
"11/03/2021 15:06:23","D","Cell",57.344
"11/03/2021 15:06:23","D","Cell",72.038
"11/03/2021 15:06:23","D","Cell",94.216
"11/03/2021 15:06:23","D","Nucleus",8.04
"11/03/2021 15:06:23","D","Nucleus",11.401
"11/03/2021 15:06:23","D","Nucleus",9.401
"11/03/2021 15:06:23","D","Nucleus",6.508
"11/03/2021 15:06:23","D","Nucleus",8.074
"11/03/2021 15:06:23","D","Nucleus",9.721
"11/03/2021 15:06:23","D","Nucleus",9.223
"11/03/2021 15:06:23","D","Nucleus",11.996
"11/03/2021 15:06:23","D","Nucleus",12.169
"11/03/2021 15:06:23","D","Nucleus",9.729
