ID,Material,Requesting Country,Date Ordered
36202,pmTurquoise2-Tubulin,TURKEY,03/29/2021
36208,pmTurquoise2-Mito,TURKEY,03/29/2021
69622,Galphai3-mTurquoise2,GERMANY,03/26/2021
137810,Gq sensor,GERMANY,03/24/2021
36202,pmTurquoise2-Tubulin,TAIWAN,03/20/2021
36205,pmTurquoise2-Golgi,UNITED STATES,03/18/2021
36207,pmTurquoise2-H2A,UNITED STATES,03/17/2021
22879,pSCFP3A-C1,JAPAN,03/17/2021
137805,ER-mScarletI,GERMANY,03/16/2021
137808,mNeonGreen-MapTau,AUSTRALIA,03/09/2021
137802,EMTB-mNeonGreen,UNITED STATES,03/09/2021
67900,pmCherry-FKBP12-C1,"KOREA, REPUBLIC OF",03/09/2021
137801,EMTB-mScarletI,CHINA,03/08/2021
137802,EMTB-mNeonGreen,CHINA,03/08/2021
137804,ER-mNeonGreen,CHINA,03/08/2021
137805,ER-mScarletI,CHINA,03/08/2021
36205,pmTurquoise2-Golgi,SINGAPORE,03/05/2021
67902,Lck-FRB-ECFP(W66A),SINGAPORE,03/05/2021
67903,FRB-ECFP(W66A)-Giantin,SINGAPORE,03/05/2021
84325,pH1R-mCherry-N1,UNITED KINGDOM,03/04/2021
137805,ER-mScarletI,AUSTRALIA,03/04/2021
84329,pP2A-mCherry-N1,UNITED STATES,03/03/2021
22878,pSYFP2-C1,UNITED STATES,03/03/2021
22878,pSYFP2-C1,UNITED STATES,03/03/2021
137785,HsB2AR-mCherry,UNITED STATES,03/02/2021
36204,pmTurquoise2-ER,ITALY,03/01/2021
137805,ER-mScarletI,ITALY,03/01/2021
137808,mNeonGreen-MapTau,ITALY,03/01/2021
36209,pPalmitoyl-mTurquoise2,CANADA,02/26/2021
67900,pmCherry-FKBP12-C1,UNITED STATES,02/23/2021
137805,ER-mScarletI,UNITED STATES,02/19/2021
137808,mNeonGreen-MapTau,UNITED STATES,02/19/2021
137805,ER-mScarletI,ESTONIA,02/18/2021
36201,pLifeAct-mTurquoise2,UNITED STATES,02/16/2021
137804,ER-mNeonGreen,GERMANY,02/16/2021
137806,mNeonGreen-peroxi,GERMANY,02/16/2021
137804,ER-mNeonGreen,UNITED STATES,02/12/2021
84330,pH1R-P2A-mCherry-N1,UNITED KINGDOM,02/11/2021
137804,ER-mNeonGreen,SPAIN,02/11/2021
137790,RnBarr1-mVenus,GERMANY,02/10/2021
137793,RnBarr2-mVenus,GERMANY,02/10/2021
36201,pLifeAct-mTurquoise2,FRANCE,02/04/2021
137804,ER-mNeonGreen,UNITED STATES,02/03/2021
36209,pPalmitoyl-mTurquoise2,UNITED STATES,02/02/2021
67900,pmCherry-FKBP12-C1,"KOREA, REPUBLIC OF",02/02/2021
67903,FRB-ECFP(W66A)-Giantin,"KOREA, REPUBLIC OF",02/02/2021
22905,pSYFP2-SCFP3A,AUSTRALIA,02/01/2021
60560,pmTurquoise2-C1,UNITED STATES,02/01/2021
36209,pPalmitoyl-mTurquoise2,BELGIUM,01/31/2021
36206,pmTurquoise2-NES,UNITED STATES,01/26/2021
36208,pmTurquoise2-Mito,UNITED STATES,01/26/2021
67903,FRB-ECFP(W66A)-Giantin,SLOVENIA,01/26/2021
36202,pmTurquoise2-Tubulin,CANADA,01/22/2021
84329,pP2A-mCherry-N1,JAPAN,01/19/2021
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,LUXEMBOURG,01/14/2021
36209,pPalmitoyl-mTurquoise2,UNITED STATES,01/12/2021
137804,ER-mNeonGreen,GERMANY,01/12/2021
137805,ER-mScarletI,GERMANY,01/12/2021
36209,pPalmitoyl-mTurquoise2,DENMARK,01/12/2021
67894,pmVenus-C2-MmMKL2,UNITED STATES,01/11/2021
22880,pSBFP2-C1,UNITED STATES,01/11/2021
36204,pmTurquoise2-ER,ISRAEL,01/07/2021
36205,pmTurquoise2-Golgi,ISRAEL,01/07/2021
36209,pPalmitoyl-mTurquoise2,ISRAEL,01/07/2021
36205,pmTurquoise2-Golgi,UNITED STATES,01/06/2021
36206,pmTurquoise2-NES,NETHERLANDS,01/05/2021
137806,mNeonGreen-peroxi,UNITED STATES,01/04/2021
137804,ER-mNeonGreen,UNITED STATES,01/04/2021
137804,ER-mNeonGreen,UNITED STATES,01/04/2021
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,UNITED STATES,12/18/2020
60560,pmTurquoise2-C1,SWITZERLAND,12/16/2020
60559,pmTurquoise-N1,UNITED STATES,12/14/2020
60493,pmVenus(L68V)-mTurquoise2,SWITZERLAND,12/11/2020
60560,pmTurquoise2-C1,SWITZERLAND,12/11/2020
137805,ER-mScarletI,UNITED STATES,12/10/2020
36204,pmTurquoise2-ER,JAPAN,12/08/2020
84337,pLck-mVenus-C1,UNITED STATES,12/08/2020
36205,pmTurquoise2-Golgi,JAPAN,12/08/2020
67904,ECFP(W66A)-FRB-MoA,CHINA,12/06/2020
36202,pmTurquoise2-Tubulin,GERMANY,12/04/2020
36204,pmTurquoise2-ER,GERMANY,12/04/2020
36205,pmTurquoise2-Golgi,GERMANY,12/04/2020
84329,pP2A-mCherry-N1,UNITED KINGDOM,12/04/2020
137804,ER-mNeonGreen,UNITED KINGDOM,12/03/2020
36209,pPalmitoyl-mTurquoise2,UNITED KINGDOM,11/27/2020
137805,ER-mScarletI,JAPAN,11/27/2020
137801,EMTB-mScarletI,GERMANY,11/26/2020
137805,ER-mScarletI,GERMANY,11/26/2020
84334,mCherry-C1-TGAT,CANADA,11/25/2020
36205,pmTurquoise2-Golgi,UNITED STATES,11/23/2020
22878,pSYFP2-C1,UNITED STATES,11/19/2020
22879,pSCFP3A-C1,UNITED STATES,11/18/2020
137803,EMTB-mTurquoise2,HONG KONG,11/16/2020
36204,pmTurquoise2-ER,AUSTRALIA,11/16/2020
137807,mTurquoise2-MapTau,AUSTRALIA,11/16/2020
84329,pP2A-mCherry-N1,UNITED STATES,11/13/2020
60561,pmTurquoise2-N1,GERMANY,11/12/2020
60493,pmVenus(L68V)-mTurquoise2,JAPAN,11/12/2020
36201,pLifeAct-mTurquoise2,GERMANY,11/11/2020
22905,pSYFP2-SCFP3A,UNITED STATES,11/10/2020
60493,pmVenus(L68V)-mTurquoise2,INDIA,11/07/2020
137805,ER-mScarletI,JAPAN,11/05/2020
36209,pPalmitoyl-mTurquoise2,GERMANY,11/05/2020
36209,pPalmitoyl-mTurquoise2,UNITED STATES,11/03/2020
22880,pSBFP2-C1,UNITED STATES,10/28/2020
22878,pSYFP2-C1,UNITED STATES,10/27/2020
137805,ER-mScarletI,UNITED STATES,10/27/2020
60560,pmTurquoise2-C1,UNITED STATES,10/27/2020
36203,pmTurquoise2-Peroxi,UNITED STATES,10/26/2020
36204,pmTurquoise2-ER,UNITED STATES,10/26/2020
36209,pPalmitoyl-mTurquoise2,CANADA,10/23/2020
36205,pmTurquoise2-Golgi,UNITED STATES,10/23/2020
36201,pLifeAct-mTurquoise2,CZECH REPUBLIC,10/22/2020
36209,pPalmitoyl-mTurquoise2,CHINA,10/21/2020
36209,pPalmitoyl-mTurquoise2,FRANCE,10/21/2020
137804,ER-mNeonGreen,GERMANY,10/20/2020
137806,mNeonGreen-peroxi,GERMANY,10/20/2020
84325,pH1R-mCherry-N1,UNITED STATES,10/19/2020
84330,pH1R-P2A-mCherry-N1,UNITED STATES,10/19/2020
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,GERMANY,10/19/2020
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,GERMANY,10/19/2020
60558,pmTurquoise-C1,UNITED STATES,10/14/2020
84329,pP2A-mCherry-N1,FRANCE,10/14/2020
36208,pmTurquoise2-Mito,SINGAPORE,10/12/2020
137805,ER-mScarletI,UNITED STATES,10/09/2020
67900,pmCherry-FKBP12-C1,UNITED STATES,10/09/2020
22878,pSYFP2-C1,JAPAN,10/09/2020
22878,pSYFP2-C1,HONG KONG,10/08/2020
60493,pmVenus(L68V)-mTurquoise2,HONG KONG,10/08/2020
60494,pmTurquoise2-T2A-Venus(L68V),HONG KONG,10/08/2020
60560,pmTurquoise2-C1,HONG KONG,10/08/2020
69621,Galphai2-mTurquoise2,UNITED KINGDOM,10/07/2020
137782,RnAT1aR-mCherry,SPAIN,10/06/2020
137804,ER-mNeonGreen,CANADA,10/05/2020
137805,ER-mScarletI,CANADA,10/05/2020
36209,pPalmitoyl-mTurquoise2,GERMANY,10/01/2020
36203,pmTurquoise2-Peroxi,CANADA,10/01/2020
137804,ER-mNeonGreen,AUSTRALIA,09/29/2020
137805,ER-mScarletI,AUSTRALIA,09/29/2020
137802,EMTB-mNeonGreen,UNITED STATES,09/28/2020
67904,ECFP(W66A)-FRB-MoA,UNITED STATES,09/24/2020
84330,pH1R-P2A-mCherry-N1,"KOREA, REPUBLIC OF",09/17/2020
36201,pLifeAct-mTurquoise2,JAPAN,09/15/2020
22878,pSYFP2-C1,UNITED KINGDOM,09/11/2020
84329,pP2A-mCherry-N1,"KOREA, REPUBLIC OF",09/10/2020
36204,pmTurquoise2-ER,UNITED STATES,09/08/2020
137804,ER-mNeonGreen,UNITED STATES,09/08/2020
137805,ER-mScarletI,UNITED STATES,09/08/2020
137811,ITPKA-mTurquoise2,UNITED STATES,09/08/2020
137801,EMTB-mScarletI,NORWAY,09/03/2020
137804,ER-mNeonGreen,NORWAY,09/03/2020
137805,ER-mScarletI,NORWAY,09/03/2020
22881,pSGFP2-C1,SINGAPORE,09/03/2020
137805,ER-mScarletI,SINGAPORE,09/03/2020
60493,pmVenus(L68V)-mTurquoise2,INDIA,08/26/2020
36203,pmTurquoise2-Peroxi,UNITED STATES,08/24/2020
36209,pPalmitoyl-mTurquoise2,UNITED STATES,08/24/2020
36205,pmTurquoise2-Golgi,UNITED STATES,08/22/2020
36208,pmTurquoise2-Mito,UNITED STATES,08/22/2020
60558,pmTurquoise-C1,UNITED STATES,08/21/2020
36205,pmTurquoise2-Golgi,GERMANY,08/20/2020
84331,pH2R-P2A-mCherry-N1,CHINA,08/20/2020
137805,ER-mScarletI,UNITED STATES,08/19/2020
137802,EMTB-mNeonGreen,RUSSIAN FEDERATION,08/16/2020
36201,pLifeAct-mTurquoise2,MEXICO,08/13/2020
36204,pmTurquoise2-ER,CANADA,08/11/2020
36205,pmTurquoise2-Golgi,CANADA,08/11/2020
36209,pPalmitoyl-mTurquoise2,SWEDEN,08/10/2020
36203,pmTurquoise2-Peroxi,MEXICO,08/07/2020
36204,pmTurquoise2-ER,MEXICO,08/07/2020
36207,pmTurquoise2-H2A,MEXICO,08/07/2020
36208,pmTurquoise2-Mito,MEXICO,08/07/2020
36209,pPalmitoyl-mTurquoise2,MEXICO,08/07/2020
36201,pLifeAct-mTurquoise2,CANADA,08/07/2020
36201,pLifeAct-mTurquoise2,SWITZERLAND,08/07/2020
36202,pmTurquoise2-Tubulin,SWITZERLAND,08/07/2020
36203,pmTurquoise2-Peroxi,SWITZERLAND,08/07/2020
36204,pmTurquoise2-ER,SWITZERLAND,08/07/2020
36205,pmTurquoise2-Golgi,SWITZERLAND,08/07/2020
36207,pmTurquoise2-H2A,SWITZERLAND,08/07/2020
36208,pmTurquoise2-Mito,SWITZERLAND,08/07/2020
36209,pPalmitoyl-mTurquoise2,SWITZERLAND,08/07/2020
22880,pSBFP2-C1,ISRAEL,08/05/2020
67900,pmCherry-FKBP12-C1,JAPAN,08/04/2020
69626,cpVenus-Gγ2,UNITED STATES,07/31/2020
22879,pSCFP3A-C1,GERMANY,07/31/2020
60559,pmTurquoise-N1,ITALY,07/30/2020
67895,p63(1-29)-mCherry-N1,UNITED STATES,07/29/2020
36201,pLifeAct-mTurquoise2,JAPAN,07/29/2020
60560,pmTurquoise2-C1,CHINA,07/28/2020
60561,pmTurquoise2-N1,CHINA,07/28/2020
137778,BtGRK2-sYFP2,GERMANY,07/24/2020
60561,pmTurquoise2-N1,UNITED STATES,07/23/2020
137805,ER-mScarletI,UNITED STATES,07/21/2020
36201,pLifeAct-mTurquoise2,JAPAN,07/18/2020
36202,pmTurquoise2-Tubulin,JAPAN,07/18/2020
36203,pmTurquoise2-Peroxi,JAPAN,07/18/2020
36204,pmTurquoise2-ER,JAPAN,07/18/2020
36205,pmTurquoise2-Golgi,JAPAN,07/18/2020
36208,pmTurquoise2-Mito,JAPAN,07/18/2020
36209,pPalmitoyl-mTurquoise2,JAPAN,07/18/2020
36203,pmTurquoise2-Peroxi,FRANCE,07/15/2020
84329,pP2A-mCherry-N1,GERMANY,07/14/2020
36206,pmTurquoise2-NES,UNITED STATES,07/13/2020
22878,pSYFP2-C1,UNITED STATES,07/13/2020
36209,pPalmitoyl-mTurquoise2,THAILAND,07/13/2020
137805,ER-mScarletI,GERMANY,07/13/2020
36201,pLifeAct-mTurquoise2,"KOREA, REPUBLIC OF",07/13/2020
36202,pmTurquoise2-Tubulin,"KOREA, REPUBLIC OF",07/13/2020
36203,pmTurquoise2-Peroxi,"KOREA, REPUBLIC OF",07/13/2020
36204,pmTurquoise2-ER,"KOREA, REPUBLIC OF",07/13/2020
36205,pmTurquoise2-Golgi,"KOREA, REPUBLIC OF",07/13/2020
36206,pmTurquoise2-NES,"KOREA, REPUBLIC OF",07/13/2020
36207,pmTurquoise2-H2A,"KOREA, REPUBLIC OF",07/13/2020
36208,pmTurquoise2-Mito,"KOREA, REPUBLIC OF",07/13/2020
36209,pPalmitoyl-mTurquoise2,"KOREA, REPUBLIC OF",07/13/2020
137804,ER-mNeonGreen,UNITED STATES,07/06/2020
36201,pLifeAct-mTurquoise2,MALAYSIA,07/05/2020
137802,EMTB-mNeonGreen,GERMANY,07/03/2020
84325,pH1R-mCherry-N1,SWITZERLAND,06/30/2020
84330,pH1R-P2A-mCherry-N1,SWITZERLAND,06/30/2020
137801,EMTB-mScarletI,UNITED STATES,06/29/2020
137802,EMTB-mNeonGreen,UNITED STATES,06/29/2020
137804,ER-mNeonGreen,UNITED STATES,06/29/2020
67900,pmCherry-FKBP12-C1,JAPAN,06/29/2020
36208,pmTurquoise2-Mito,AUSTRALIA,06/29/2020
137801,EMTB-mScarletI,UNITED STATES,06/26/2020
67899,pYC3.60-C1,GERMANY,06/24/2020
36205,pmTurquoise2-Golgi,GERMANY,06/24/2020
36201,pLifeAct-mTurquoise2,UNITED STATES,06/23/2020
137801,EMTB-mScarletI,GERMANY,06/23/2020
137802,EMTB-mNeonGreen,GERMANY,06/23/2020
137804,ER-mNeonGreen,GERMANY,06/23/2020
137805,ER-mScarletI,GERMANY,06/23/2020
36207,pmTurquoise2-H2A,BELGIUM,06/22/2020
137790,RnBarr1-mVenus,UNITED STATES,06/18/2020
137794,RnBarr2-mCherry,UNITED STATES,06/18/2020
36205,pmTurquoise2-Golgi,UNITED STATES,06/17/2020
36209,pPalmitoyl-mTurquoise2,UNITED STATES,06/17/2020
36205,pmTurquoise2-Golgi,GERMANY,06/15/2020
36209,pPalmitoyl-mTurquoise2,SWEDEN,06/15/2020
67900,pmCherry-FKBP12-C1,UNITED STATES,06/12/2020
137806,mNeonGreen-peroxi,UNITED STATES,06/09/2020
84334,mCherry-C1-TGAT,"KOREA, REPUBLIC OF",06/09/2020
36201,pLifeAct-mTurquoise2,UNITED STATES,06/05/2020
137793,RnBarr2-mVenus,UNITED STATES,06/05/2020
137794,RnBarr2-mCherry,UNITED STATES,06/05/2020
137799,mVenus-RnBarr2,UNITED STATES,06/05/2020
137800,mCherry-RnBarr2,UNITED STATES,06/05/2020
67900,pmCherry-FKBP12-C1,GERMANY,06/05/2020
67896,pmCherry-C1-p63RhoGEF,SINGAPORE,06/05/2020
84339,p63RhoGEF619-mVenus-N1,SINGAPORE,06/05/2020
60560,pmTurquoise2-C1,AUSTRALIA,06/04/2020
60561,pmTurquoise2-N1,CHINA,06/02/2020
36204,pmTurquoise2-ER,JAPAN,06/02/2020
69621,Galphai2-mTurquoise2,UNITED STATES,05/29/2020
69622,Galphai3-mTurquoise2,UNITED STATES,05/29/2020
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,UNITED STATES,05/29/2020
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,UNITED STATES,05/29/2020
60493,pmVenus(L68V)-mTurquoise2,UNITED KINGDOM,05/29/2020
60494,pmTurquoise2-T2A-Venus(L68V),UNITED KINGDOM,05/29/2020
67899,pYC3.60-C1,UNITED STATES,05/28/2020
36204,pmTurquoise2-ER,TURKEY,05/28/2020
36208,pmTurquoise2-Mito,SPAIN,05/24/2020
137801,EMTB-mScarletI,CYPRUS,05/21/2020
84329,pP2A-mCherry-N1,NORWAY,05/14/2020
36201,pLifeAct-mTurquoise2,UNITED STATES,05/12/2020
84329,pP2A-mCherry-N1,UNITED STATES,05/04/2020
60560,pmTurquoise2-C1,GERMANY,05/04/2020
36205,pmTurquoise2-Golgi,JAPAN,04/22/2020
22880,pSBFP2-C1,HONG KONG,04/22/2020
137802,EMTB-mNeonGreen,AUSTRALIA,04/17/2020
137803,EMTB-mTurquoise2,AUSTRALIA,04/17/2020
84329,pP2A-mCherry-N1,UNITED STATES,04/01/2020
67904,ECFP(W66A)-FRB-MoA,JAPAN,03/24/2020
22880,pSBFP2-C1,UNITED KINGDOM,03/17/2020
137806,mNeonGreen-peroxi,UNITED KINGDOM,03/16/2020
84329,pP2A-mCherry-N1,UNITED KINGDOM,03/06/2020
36203,pmTurquoise2-Peroxi,INDIA,03/06/2020
36208,pmTurquoise2-Mito,INDIA,03/06/2020
22879,pSCFP3A-C1,GERMANY,03/03/2020
36204,pmTurquoise2-ER,"KOREA, REPUBLIC OF",03/03/2020
60561,pmTurquoise2-N1,SINGAPORE,03/02/2020
60493,pmVenus(L68V)-mTurquoise2,CHINA,02/28/2020
60494,pmTurquoise2-T2A-Venus(L68V),CHINA,02/28/2020
36203,pmTurquoise2-Peroxi,"KOREA, REPUBLIC OF",02/24/2020
36205,pmTurquoise2-Golgi,"KOREA, REPUBLIC OF",02/24/2020
60560,pmTurquoise2-C1,UNITED STATES,02/21/2020
60561,pmTurquoise2-N1,UNITED STATES,02/21/2020
36205,pmTurquoise2-Golgi,GERMANY,02/21/2020
60492,3xNLS-SGFP2(T65G)-T2A-SGFP2-3xNES,NETHERLANDS,02/21/2020
84337,pLck-mVenus-C1,INDIA,02/19/2020
36208,pmTurquoise2-Mito,UNITED STATES,02/14/2020
84331,pH2R-P2A-mCherry-N1,SWITZERLAND,02/12/2020
84332,pH3R-P2A-mCherry-N1,SWITZERLAND,02/12/2020
84333,pH4R-P2A-mCherry-N1,SWITZERLAND,02/12/2020
60559,pmTurquoise-N1,UNITED STATES,02/08/2020
84329,pP2A-mCherry-N1,CANADA,02/07/2020
36205,pmTurquoise2-Golgi,TAIWAN,02/06/2020
36209,pPalmitoyl-mTurquoise2,TAIWAN,02/06/2020
36203,pmTurquoise2-Peroxi,ISRAEL,02/06/2020
36206,pmTurquoise2-NES,CANADA,02/05/2020
84329,pP2A-mCherry-N1,UNITED STATES,02/03/2020
36205,pmTurquoise2-Golgi,RUSSIAN FEDERATION,01/29/2020
69620,Galphai1-mTurquoise2,UNITED STATES,01/24/2020
69621,Galphai2-mTurquoise2,UNITED STATES,01/24/2020
69622,Galphai3-mTurquoise2,UNITED STATES,01/24/2020
69626,cpVenus-Gγ2,UNITED STATES,01/24/2020
69620,Galphai1-mTurquoise2,UNITED STATES,01/17/2020
69621,Galphai2-mTurquoise2,UNITED STATES,01/17/2020
69622,Galphai3-mTurquoise2,UNITED STATES,01/17/2020
60561,pmTurquoise2-N1,UNITED STATES,01/15/2020
36206,pmTurquoise2-NES,UNITED KINGDOM,01/15/2020
36207,pmTurquoise2-H2A,UNITED KINGDOM,01/15/2020
36208,pmTurquoise2-Mito,UNITED STATES,01/14/2020
36204,pmTurquoise2-ER,UNITED STATES,01/14/2020
22905,pSYFP2-SCFP3A,UNITED STATES,01/09/2020
36201,pLifeAct-mTurquoise2,UNITED STATES,01/08/2020
36209,pPalmitoyl-mTurquoise2,GERMANY,01/08/2020
60560,pmTurquoise2-C1,CZECH REPUBLIC,01/07/2020
22881,pSGFP2-C1,UNITED STATES,01/02/2020
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,UNITED STATES,12/19/2019
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,UNITED STATES,12/19/2019
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,UNITED STATES,12/19/2019
36201,pLifeAct-mTurquoise2,UNITED STATES,12/17/2019
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,GERMANY,12/17/2019
36207,pmTurquoise2-H2A,JAPAN,12/16/2019
60560,pmTurquoise2-C1,UNITED STATES,12/16/2019
22880,pSBFP2-C1,HONG KONG,12/13/2019
22878,pSYFP2-C1,UNITED STATES,12/12/2019
60493,pmVenus(L68V)-mTurquoise2,UNITED STATES,12/12/2019
60494,pmTurquoise2-T2A-Venus(L68V),UNITED STATES,12/12/2019
60560,pmTurquoise2-C1,TURKEY,12/11/2019
36205,pmTurquoise2-Golgi,UNITED STATES,12/09/2019
36208,pmTurquoise2-Mito,TAIWAN,12/09/2019
36201,pLifeAct-mTurquoise2,UNITED STATES,12/04/2019
60492,3xNLS-SGFP2(T65G)-T2A-SGFP2-3xNES,UNITED STATES,12/04/2019
36206,pmTurquoise2-NES,UNITED STATES,12/04/2019
67903,FRB-ECFP(W66A)-Giantin,UNITED STATES,12/03/2019
60493,pmVenus(L68V)-mTurquoise2,UNITED STATES,12/02/2019
60494,pmTurquoise2-T2A-Venus(L68V),UNITED STATES,12/02/2019
60560,pmTurquoise2-C1,UNITED STATES,12/02/2019
60561,pmTurquoise2-N1,UNITED STATES,12/02/2019
22878,pSYFP2-C1,UNITED STATES,12/02/2019
36204,pmTurquoise2-ER,TURKEY,11/29/2019
36204,pmTurquoise2-ER,UNITED KINGDOM,11/29/2019
36205,pmTurquoise2-Golgi,UNITED KINGDOM,11/29/2019
36206,pmTurquoise2-NES,FRANCE,11/27/2019
36208,pmTurquoise2-Mito,FRANCE,11/27/2019
36209,pPalmitoyl-mTurquoise2,FRANCE,11/27/2019
36208,pmTurquoise2-Mito,UNITED STATES,11/26/2019
36209,pPalmitoyl-mTurquoise2,UNITED STATES,11/26/2019
22881,pSGFP2-C1,UNITED STATES,11/25/2019
60493,pmVenus(L68V)-mTurquoise2,ITALY,11/22/2019
36209,pPalmitoyl-mTurquoise2,UNITED STATES,11/20/2019
60493,pmVenus(L68V)-mTurquoise2,UNITED KINGDOM,11/15/2019
84337,pLck-mVenus-C1,UNITED KINGDOM,11/15/2019
36205,pmTurquoise2-Golgi,CHINA,11/14/2019
60493,pmVenus(L68V)-mTurquoise2,UNITED STATES,11/14/2019
60494,pmTurquoise2-T2A-Venus(L68V),UNITED STATES,11/14/2019
36204,pmTurquoise2-ER,UNITED STATES,11/08/2019
36201,pLifeAct-mTurquoise2,JAPAN,11/08/2019
60493,pmVenus(L68V)-mTurquoise2,CHINA,11/05/2019
60494,pmTurquoise2-T2A-Venus(L68V),CHINA,11/05/2019
36202,pmTurquoise2-Tubulin,POLAND,11/04/2019
36208,pmTurquoise2-Mito,JAPAN,10/31/2019
36209,pPalmitoyl-mTurquoise2,GERMANY,10/30/2019
36201,pLifeAct-mTurquoise2,UNITED KINGDOM,10/30/2019
36202,pmTurquoise2-Tubulin,GERMANY,10/30/2019
36201,pLifeAct-mTurquoise2,UNITED STATES,10/28/2019
36209,pPalmitoyl-mTurquoise2,UNITED STATES,10/28/2019
60493,pmVenus(L68V)-mTurquoise2,HONG KONG,10/27/2019
60494,pmTurquoise2-T2A-Venus(L68V),HONG KONG,10/27/2019
60560,pmTurquoise2-C1,UNITED STATES,10/22/2019
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,UNITED KINGDOM,10/22/2019
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,UNITED KINGDOM,10/22/2019
22905,pSYFP2-SCFP3A,UNITED STATES,10/17/2019
36202,pmTurquoise2-Tubulin,UNITED STATES,10/15/2019
36203,pmTurquoise2-Peroxi,UNITED STATES,10/15/2019
36208,pmTurquoise2-Mito,UNITED STATES,10/15/2019
36208,pmTurquoise2-Mito,UNITED STATES,10/15/2019
36201,pLifeAct-mTurquoise2,MEXICO,10/04/2019
36201,pLifeAct-mTurquoise2,UNITED KINGDOM,10/03/2019
84330,pH1R-P2A-mCherry-N1,UNITED STATES,10/02/2019
84331,pH2R-P2A-mCherry-N1,UNITED STATES,10/02/2019
84332,pH3R-P2A-mCherry-N1,UNITED STATES,10/02/2019
84333,pH4R-P2A-mCherry-N1,UNITED STATES,10/02/2019
36202,pmTurquoise2-Tubulin,UNITED STATES,10/02/2019
22880,pSBFP2-C1,UNITED STATES,10/02/2019
84329,pP2A-mCherry-N1,UNITED KINGDOM,10/01/2019
36207,pmTurquoise2-H2A,FRANCE,10/01/2019
36209,pPalmitoyl-mTurquoise2,DENMARK,09/30/2019
36201,pLifeAct-mTurquoise2,INDIA,09/28/2019
36202,pmTurquoise2-Tubulin,INDIA,09/28/2019
22880,pSBFP2-C1,UNITED STATES,09/25/2019
36209,pPalmitoyl-mTurquoise2,FRANCE,09/25/2019
36209,pPalmitoyl-mTurquoise2,CANADA,09/24/2019
36209,pPalmitoyl-mTurquoise2,UNITED STATES,09/23/2019
84329,pP2A-mCherry-N1,UNITED STATES,09/20/2019
36202,pmTurquoise2-Tubulin,CHINA,09/19/2019
36202,pmTurquoise2-Tubulin,FRANCE,09/16/2019
36209,pPalmitoyl-mTurquoise2,UNITED STATES,09/13/2019
36202,pmTurquoise2-Tubulin,CANADA,09/13/2019
36208,pmTurquoise2-Mito,ARGENTINA,09/10/2019
67899,pYC3.60-C1,UNITED STATES,09/09/2019
22880,pSBFP2-C1,"KOREA, REPUBLIC OF",09/05/2019
36207,pmTurquoise2-H2A,UNITED STATES,09/04/2019
36209,pPalmitoyl-mTurquoise2,UNITED STATES,09/04/2019
60561,pmTurquoise2-N1,JAPAN,08/30/2019
36208,pmTurquoise2-Mito,JAPAN,08/29/2019
36204,pmTurquoise2-ER,UNITED STATES,08/27/2019
36202,pmTurquoise2-Tubulin,ITALY,08/26/2019
36208,pmTurquoise2-Mito,MEXICO,08/22/2019
36205,pmTurquoise2-Golgi,UNITED STATES,08/22/2019
22905,pSYFP2-SCFP3A,GERMANY,08/21/2019
36206,pmTurquoise2-NES,GERMANY,08/16/2019
36208,pmTurquoise2-Mito,UNITED KINGDOM,08/15/2019
36205,pmTurquoise2-Golgi,UNITED STATES,08/14/2019
84329,pP2A-mCherry-N1,SWITZERLAND,08/13/2019
84338,p63RhoGEF580-mVenus-N1,UNITED STATES,08/13/2019
22880,pSBFP2-C1,"KOREA, REPUBLIC OF",08/13/2019
84329,pP2A-mCherry-N1,FRANCE,08/12/2019
60493,pmVenus(L68V)-mTurquoise2,NETHERLANDS,08/11/2019
60559,pmTurquoise-N1,UNITED KINGDOM,08/09/2019
22879,pSCFP3A-C1,UNITED STATES,08/07/2019
60493,pmVenus(L68V)-mTurquoise2,GERMANY,08/07/2019
60494,pmTurquoise2-T2A-Venus(L68V),GERMANY,08/07/2019
36209,pPalmitoyl-mTurquoise2,CHINA,08/05/2019
36202,pmTurquoise2-Tubulin,UNITED STATES,08/04/2019
60493,pmVenus(L68V)-mTurquoise2,UNITED STATES,07/31/2019
60494,pmTurquoise2-T2A-Venus(L68V),UNITED STATES,07/31/2019
60560,pmTurquoise2-C1,UNITED STATES,07/31/2019
60561,pmTurquoise2-N1,UNITED STATES,07/31/2019
22878,pSYFP2-C1,NORWAY,07/31/2019
84332,pH3R-P2A-mCherry-N1,UNITED STATES,07/30/2019
