ID,Material,Requesting Country,Date Ordered
112945,mScarlet-I-LSS-SGFP2,AUSTRALIA,11/01/2022
84329,pP2A-mCherry-N1,UNITED STATES,11/01/2022
98822,Lck-mTurquoise2,UNITED STATES,11/01/2022
98880,mNeonGreen-Giantin,UNITED STATES,11/01/2022
137804,ER-mNeonGreen,UNITED STATES,11/01/2022
98875,3xnls-mNeonGreen,CHINA,10/31/2022
98826,EB3-mScarlet-I,UNITED KINGDOM,10/31/2022
130510,pDRESS_mTurquoise2_spatial-linker-P2A_mScarletI,QATAR,10/30/2022
98818,4xmts-mScarlet-I,UNITED STATES,10/28/2022
98876,4xmts-mNeonGreen,UNITED STATES,10/28/2022
137804,ER-mNeonGreen,UNITED STATES,10/28/2022
137805,ER-mScarletI,UNITED STATES,10/28/2022
176112,SSpB-mCherry-p63DH,UNITED STATES,10/28/2022
85054,pLifeAct_mScarlet_N1,UNITED STATES,10/27/2022
98816,3xnls-mScarlet-I,UNITED STATES,10/27/2022
98831,mScarlet-I-LaminB,UNITED STATES,10/27/2022
112962,3xmScarletI_UtrCH ,UNITED STATES,10/27/2022
85057,pMTS_mScarlet_N1,UNITED STATES,10/27/2022
129609,mCherry-AlphaPix,UNITED STATES,10/27/2022
129610,mCherry-Asef2,UNITED STATES,10/27/2022
129611,mCherry-BetaPix,UNITED STATES,10/27/2022
129619,mCherry-PREX1,UNITED STATES,10/27/2022
129621,mCherry-TrioN,UNITED STATES,10/27/2022
129623,mCherry-Vav2,UNITED STATES,10/27/2022
129626,3xnls-cpmTq2-Calcium-lifetime-sensor,GERMANY,10/27/2022
54858,TurboRFP-pBAD,"KOREA, REPUBLIC OF",10/27/2022
85045,pmScarlet_alphaTubulin_C1,UNITED STATES,10/26/2022
85042,pmScarlet_C1,UNITED STATES,10/26/2022
137785,HsB2AR-mCherry,UNITED STATES,10/25/2022
85044,pmScarlet-i_C1,UNITED STATES,10/25/2022
145030,pPB-3xnls-Tq-Ca-FLITS,UNITED STATES,10/25/2022
85048,pmScarlet_Giantin_C1,"KOREA, REPUBLIC OF",10/25/2022
98839,mScarlet-I-mTurquoise2,JAPAN,10/24/2022
98875,3xnls-mNeonGreen,UNITED STATES,10/24/2022
84330,pH1R-P2A-mCherry-N1,ITALY,10/24/2022
98827,Lamp1-mScarlet-I,GERMANY,10/21/2022
98876,4xmts-mNeonGreen,GERMANY,10/21/2022
98877,LifeAct-mNeonGreen,GERMANY,10/21/2022
129606,ITPKA_3xmNeonGreen ,GERMANY,10/21/2022
85063,pmScarlet_peroxisome_C1,ITALY,10/21/2022
98816,3xnls-mScarlet-I,UNITED STATES,10/19/2022
98818,4xmts-mScarlet-I,UNITED STATES,10/19/2022
98821,Lck-mScarlet-I,UNITED STATES,10/19/2022
98823,mScarlet-I-UtrCH,UNITED STATES,10/19/2022
98829,ITPKA-mScarlet-I,UNITED STATES,10/19/2022
98875,3xnls-mNeonGreen,UNITED STATES,10/19/2022
98876,4xmts-mNeonGreen,UNITED STATES,10/19/2022
98877,LifeAct-mNeonGreen,UNITED STATES,10/19/2022
98879,mNeonGreen-UtrCH,UNITED STATES,10/19/2022
98883,ITPKA-mNeonGreen,UNITED STATES,10/19/2022
112956,mScarlet-I-PXN,UNITED STATES,10/19/2022
129604,mNeongreen-PXN,UNITED STATES,10/19/2022
129605,EB3-3xmNeonGreen-N1,UNITED STATES,10/19/2022
129606,ITPKA_3xmNeonGreen ,UNITED STATES,10/19/2022
137802,EMTB-mNeonGreen,UNITED STATES,10/19/2022
137808,mNeonGreen-MapTau,UNITED STATES,10/19/2022
176105,LifeAct-HaloTag,UNITED STATES,10/19/2022
98817,3xnls-mTurquoise2,UNITED STATES,10/19/2022
129631,H2A-mScarletI-P2A-Akt-KTR-mTurquoise2-P2A-ERK-KTR-mNeonGreen,BELGIUM,10/19/2022
129632,PB-H2A-mScarlet-2A-AKT_KTR-mTq2-2A-ERK_KTR-mNG,BELGIUM,10/19/2022
85042,pmScarlet_C1,UNITED STATES,10/18/2022
98827,Lamp1-mScarlet-I,UNITED STATES,10/16/2022
98876,4xmts-mNeonGreen,UNITED STATES,10/16/2022
129603,mNeonGreen-Rab7,UNITED STATES,10/16/2022
129630,mTurquoise2-Giantin,UNITED STATES,10/16/2022
137805,ER-mScarletI,UNITED STATES,10/16/2022
85042,pmScarlet_C1,UNITED STATES,10/14/2022
54858,TurboRFP-pBAD,AUSTRIA,10/14/2022
98882,Lamp1-mNeonGreen,JAPAN,10/14/2022
98827,Lamp1-mScarlet-I,AUSTRALIA,10/13/2022
98831,mScarlet-I-LaminB,AUSTRALIA,10/13/2022
129630,mTurquoise2-Giantin,AUSTRALIA,10/13/2022
137805,ER-mScarletI,AUSTRALIA,10/13/2022
176105,LifeAct-HaloTag,UNITED KINGDOM,10/13/2022
145027,pLV-H2B-Maroon-P2A-3xnls-Tq-Ca-FLITS,UNITED STATES,10/13/2022
129603,mNeonGreen-Rab7,UNITED KINGDOM,10/13/2022
85054,pLifeAct_mScarlet_N1,SINGAPORE,10/13/2022
85054,pLifeAct_mScarlet_N1,UNITED STATES,10/12/2022
69626,cpVenus-Gγ2,GERMANY,10/12/2022
22880,pSBFP2-C1,UNITED STATES,10/11/2022
85045,pmScarlet_alphaTubulin_C1,JAPAN,10/11/2022
98826,EB3-mScarlet-I,JAPAN,10/11/2022
98827,Lamp1-mScarlet-I,JAPAN,10/11/2022
112955,mScarletI-Rab7,JAPAN,10/11/2022
98821,Lck-mScarlet-I,PORTUGAL,10/10/2022
36206,pmTurquoise2-NES,UNITED STATES,10/07/2022
60494,pmTurquoise2-T2A-Venus(L68V),FRANCE,10/07/2022
67900,pmCherry-FKBP12-C1,GERMANY,10/07/2022
98828,Lamp1-mTurquoise2,UNITED STATES,10/06/2022
85042,pmScarlet_C1 (Cloning Grade DNA),UNITED STATES,10/06/2022
85066,pCytERM_mScarlet_N1,UNITED STATES,10/06/2022
98821,Lck-mScarlet-I,UNITED STATES,10/05/2022
98877,LifeAct-mNeonGreen,UNITED STATES,10/05/2022
176093,miRFP670 - H2A,UNITED STATES,10/05/2022
85045,pmScarlet_alphaTubulin_C1,BRAZIL,10/05/2022
67899,pYC3.60-C1,UNITED STATES,10/05/2022
36202,pmTurquoise2-Tubulin,NETHERLANDS,10/04/2022
129628,FHL-cpmTq2-Calcium-lifetime-sensor,GERMANY,10/04/2022
54842,mTurquoise2-C1,UNITED STATES,10/03/2022
85042,pmScarlet_C1,UNITED STATES,10/03/2022
54843,mTurquoise2-N1,JAPAN,10/03/2022
98875,3xnls-mNeonGreen,UNITED STATES,09/30/2022
60560,pmTurquoise2-C1,UNITED STATES,09/29/2022
60561,pmTurquoise2-N1,UNITED STATES,09/29/2022
85042,pmScarlet_C1,UNITED STATES,09/29/2022
36202,pmTurquoise2-Tubulin,GERMANY,09/29/2022
98818,4xmts-mScarlet-I,GERMANY,09/29/2022
98821,Lck-mScarlet-I,GERMANY,09/29/2022
98831,mScarlet-I-LaminB,GERMANY,09/29/2022
85045,pmScarlet_alphaTubulin_C1,FINLAND,09/29/2022
85068,pCytERM_mScarlet-i_N1,UNITED STATES,09/28/2022
85042,pmScarlet_C1,UNITED STATES,09/27/2022
176105,LifeAct-HaloTag,CANADA,09/27/2022
98828,Lamp1-mTurquoise2,UNITED STATES,09/27/2022
129603,mNeonGreen-Rab7,UNITED STATES,09/27/2022
85042,pmScarlet_C1,UNITED STATES,09/27/2022
85043,pmScarlet-H_C1,UNITED STATES,09/27/2022
85044,pmScarlet-i_C1,UNITED STATES,09/27/2022
98875,3xnls-mNeonGreen,UNITED STATES,09/27/2022
129606,ITPKA_3xmNeonGreen ,UNITED STATES,09/27/2022
112931,mVenus-P115-C1,FRANCE,09/27/2022
98818,4xmts-mScarlet-I,PORTUGAL,09/27/2022
98876,4xmts-mNeonGreen,PORTUGAL,09/27/2022
98886,mNeonGreen-mTurquoise2,UNITED STATES,09/26/2022
129631,H2A-mScarletI-P2A-Akt-KTR-mTurquoise2-P2A-ERK-KTR-mNeonGreen,UNITED STATES,09/26/2022
98816,3xnls-mScarlet-I,UNITED STATES,09/26/2022
98821,Lck-mScarlet-I,UNITED STATES,09/26/2022
85042,pmScarlet_C1,CZECH REPUBLIC,09/26/2022
85057,pMTS_mScarlet_N1,CZECH REPUBLIC,09/26/2022
85060,pmScarlet_NES_C1,CZECH REPUBLIC,09/26/2022
85066,pCytERM_mScarlet_N1,CZECH REPUBLIC,09/26/2022
36205,pmTurquoise2-Golgi,SWITZERLAND,09/26/2022
36206,pmTurquoise2-NES,SWITZERLAND,09/26/2022
85048,pmScarlet_Giantin_C1,SWITZERLAND,09/26/2022
98821,Lck-mScarlet-I,SWITZERLAND,09/26/2022
98822,Lck-mTurquoise2,SWITZERLAND,09/26/2022
98827,Lamp1-mScarlet-I,SWITZERLAND,09/26/2022
98828,Lamp1-mTurquoise2,SWITZERLAND,09/26/2022
98830,mTurquoise2-LaminB,SWITZERLAND,09/26/2022
98831,mScarlet-I-LaminB,SWITZERLAND,09/26/2022
98880,mNeonGreen-Giantin,SWITZERLAND,09/26/2022
98882,Lamp1-mNeonGreen,SWITZERLAND,09/26/2022
112955,mScarletI-Rab7,SWITZERLAND,09/26/2022
112959,mTurquoise2-Rab7(WT),SWITZERLAND,09/26/2022
129603,mNeonGreen-Rab7,SWITZERLAND,09/26/2022
137804,ER-mNeonGreen,SWITZERLAND,09/26/2022
137805,ER-mScarletI,SWITZERLAND,09/26/2022
129625,dTomato-2xrGBD,JAPAN,09/25/2022
98885,mNeonGreen-2A-mTurquoise2,UNITED STATES,09/23/2022
98882,Lamp1-mNeonGreen,CANADA,09/22/2022
98816,3xnls-mScarlet-I,GERMANY,09/22/2022
98821,Lck-mScarlet-I,GERMANY,09/22/2022
98831,mScarlet-I-LaminB,GERMANY,09/22/2022
98875,3xnls-mNeonGreen,GERMANY,09/22/2022
98875,3xnls-mNeonGreen,JAPAN,09/22/2022
112964,mScarletI_MapTauC ,HONG KONG,09/21/2022
129605,EB3-3xmNeonGreen-N1,HONG KONG,09/21/2022
36202,pmTurquoise2-Tubulin,UNITED STATES,09/21/2022
36202,pmTurquoise2-Tubulin,UNITED STATES,09/20/2022
85069,PH-PLCD1_mScarlet_IRES_SYFP2_PH_N1,UNITED STATES,09/19/2022
85063,pmScarlet_peroxisome_C1,"KOREA, REPUBLIC OF",09/18/2022
112955,mScarletI-Rab7,UNITED STATES,09/16/2022
129603,mNeonGreen-Rab7,UNITED STATES,09/16/2022
137802,EMTB-mNeonGreen,UNITED STATES,09/16/2022
98821,Lck-mScarlet-I,UNITED STATES,09/16/2022
98876,4xmts-mNeonGreen,UNITED STATES,09/16/2022
85042,pmScarlet_C1,SWITZERLAND,09/16/2022
129619,mCherry-PREX1,UNITED STATES,09/15/2022
98831,mScarlet-I-LaminB,FRANCE,09/15/2022
98882,Lamp1-mNeonGreen,FRANCE,09/15/2022
129630,mTurquoise2-Giantin,FRANCE,09/15/2022
137805,ER-mScarletI,FRANCE,09/15/2022
54858,TurboRFP-pBAD,UNITED STATES,09/14/2022
84327,pH3R-mCherry-N1,UNITED STATES,09/14/2022
84328,pH4R-mCherry-N1,UNITED STATES,09/14/2022
129625,dTomato-2xrGBD,CANADA,09/13/2022
85042,pmScarlet_C1,"KOREA, REPUBLIC OF",09/13/2022
112964,mScarletI_MapTauC ,JAPAN,09/13/2022
137801,EMTB-mScarletI,JAPAN,09/13/2022
85044,pmScarlet-i_C1,UNITED STATES,09/12/2022
98877,LifeAct-mNeonGreen,SINGAPORE,09/12/2022
112956,mScarlet-I-PXN,SINGAPORE,09/12/2022
129604,mNeongreen-PXN,SINGAPORE,09/12/2022
129606,ITPKA_3xmNeonGreen ,SINGAPORE,09/12/2022
137808,mNeonGreen-MapTau,SINGAPORE,09/12/2022
176098,dimericTomato-2xrGBD,JAPAN,09/11/2022
112947,RhoA sensor (LSS-SGFP2-Scarlet-I),UNITED STATES,09/11/2022
85042,pmScarlet_C1,UNITED STATES,09/09/2022
98825,EB3-mTurquoise2,HUNGARY,09/09/2022
98821,Lck-mScarlet-I,JAPAN,09/09/2022
98885,mNeonGreen-2A-mTurquoise2,JAPAN,09/09/2022
176096,H2A-mTurquoise-RHOG-QL-deltaCAAX,UNITED STATES,09/08/2022
85042,pmScarlet_C1,AUSTRALIA,09/08/2022
98877,LifeAct-mNeonGreen,THAILAND,09/08/2022
84329,pP2A-mCherry-N1,UNITED STATES,09/07/2022
98885,mNeonGreen-2A-mTurquoise2,ISRAEL,09/07/2022
98886,mNeonGreen-mTurquoise2,ISRAEL,09/07/2022
98816,3xnls-mScarlet-I,UNITED STATES,09/07/2022
36203,pmTurquoise2-Peroxi,POLAND,09/07/2022
137806,mNeonGreen-peroxi,POLAND,09/07/2022
84329,pP2A-mCherry-N1,UNITED STATES,09/06/2022
36204,pmTurquoise2-ER,FRANCE,09/06/2022
137805,ER-mScarletI,UNITED KINGDOM,09/05/2022
85042,pmScarlet_C1,UNITED STATES,09/02/2022
112955,mScarletI-Rab7,UNITED STATES,09/02/2022
85050,pmScarlet-i_Giantin_C1,HONG KONG,09/02/2022
98875,3xnls-mNeonGreen,UNITED STATES,09/01/2022
98876,4xmts-mNeonGreen,JAPAN,09/01/2022
98879,mNeonGreen-UtrCH,JAPAN,09/01/2022
98880,mNeonGreen-Giantin,JAPAN,09/01/2022
98881,EB3-mNeonGreen,JAPAN,09/01/2022
98882,Lamp1-mNeonGreen,JAPAN,09/01/2022
137804,ER-mNeonGreen,JAPAN,09/01/2022
98877,LifeAct-mNeonGreen,GERMANY,09/01/2022
36201,pLifeAct-mTurquoise2,UNITED STATES,08/31/2022
85044,pmScarlet-i_C1,JAPAN,08/31/2022
85047,pmScarlet-i_alphaTubulin_C1,JAPAN,08/31/2022
85050,pmScarlet-i_Giantin_C1,JAPAN,08/31/2022
85068,pCytERM_mScarlet-i_N1,JAPAN,08/31/2022
98816,3xnls-mScarlet-I,JAPAN,08/31/2022
98818,4xmts-mScarlet-I,JAPAN,08/31/2022
98821,Lck-mScarlet-I,JAPAN,08/31/2022
98826,EB3-mScarlet-I,JAPAN,08/31/2022
98827,Lamp1-mScarlet-I,JAPAN,08/31/2022
98831,mScarlet-I-LaminB,JAPAN,08/31/2022
98877,LifeAct-mNeonGreen,JAPAN,08/31/2022
112955,mScarletI-Rab7,JAPAN,08/31/2022
112956,mScarlet-I-PXN,JAPAN,08/31/2022
137806,mNeonGreen-peroxi,JAPAN,08/31/2022
85045,pmScarlet_alphaTubulin_C1,"KOREA, REPUBLIC OF",08/30/2022
85048,pmScarlet_Giantin_C1,"KOREA, REPUBLIC OF",08/30/2022
85057,pMTS_mScarlet_N1,"KOREA, REPUBLIC OF",08/30/2022
98877,LifeAct-mNeonGreen,FINLAND,08/29/2022
98818,4xmts-mScarlet-I,JAPAN,08/28/2022
137804,ER-mNeonGreen,JAPAN,08/28/2022
98877,LifeAct-mNeonGreen,UNITED STATES,08/25/2022
129605,EB3-3xmNeonGreen-N1,UNITED STATES,08/25/2022
85048,pmScarlet_Giantin_C1,UNITED STATES,08/25/2022
85050,pmScarlet-i_Giantin_C1,UNITED STATES,08/25/2022
85053,pmScarlet-i_H2A_C1,UNITED STATES,08/25/2022
85066,pCytERM_mScarlet_N1,UNITED STATES,08/25/2022
85068,pCytERM_mScarlet-i_N1,UNITED STATES,08/25/2022
98816,3xnls-mScarlet-I,UNITED STATES,08/25/2022
98818,4xmts-mScarlet-I,UNITED STATES,08/25/2022
98827,Lamp1-mScarlet-I,UNITED STATES,08/25/2022
112955,mScarletI-Rab7,UNITED STATES,08/25/2022
98828,Lamp1-mTurquoise2,BRAZIL,08/25/2022
98830,mTurquoise2-LaminB,BRAZIL,08/25/2022
137789,RnBarr1-mTurquoise2,BELGIUM,08/25/2022
137792,RnBarr2-mTurquoise2,BELGIUM,08/25/2022
137800,mCherry-RnBarr2,BELGIUM,08/25/2022
85056,pLifeAct_mScarlet-i_N1,JAPAN,08/25/2022
85051,pmScarlet_H2A_C1,UNITED STATES,08/24/2022
129605,EB3-3xmNeonGreen-N1,DENMARK,08/24/2022
85045,pmScarlet_alphaTubulin_C1,SOUTH AFRICA,08/24/2022
98831,mScarlet-I-LaminB,SOUTH AFRICA,08/24/2022
98877,LifeAct-mNeonGreen,SOUTH AFRICA,08/24/2022
98882,Lamp1-mNeonGreen,SOUTH AFRICA,08/24/2022
98882,Lamp1-mNeonGreen,GERMANY,08/24/2022
112928,EB3-3xmScarletI-N1,UNITED KINGDOM,08/23/2022
112929,EB3-3xmTq2-N1,UNITED KINGDOM,08/23/2022
129605,EB3-3xmNeonGreen-N1,UNITED KINGDOM,08/23/2022
85042,pmScarlet_C1,UNITED KINGDOM,08/23/2022
176098,dimericTomato-2xrGBD,GERMANY,08/23/2022
137809,PiggyBac-G13-sensor,UNITED STATES,08/22/2022
85043,pmScarlet-H_C1,UNITED STATES,08/22/2022
98879,mNeonGreen-UtrCH,SWITZERLAND,08/22/2022
129620,mCherry-SGEF,JAPAN,08/22/2022
98875,3xnls-mNeonGreen,UNITED STATES,08/19/2022
85054,pLifeAct_mScarlet_N1,UNITED STATES,08/19/2022
36201,pLifeAct-mTurquoise2,HONG KONG,08/19/2022
36209,pPalmitoyl-mTurquoise2,HONG KONG,08/19/2022
54842,mTurquoise2-C1,HONG KONG,08/19/2022
98817,3xnls-mTurquoise2,JAPAN,08/19/2022
98821,Lck-mScarlet-I,JAPAN,08/19/2022
98875,3xnls-mNeonGreen,JAPAN,08/19/2022
98817,3xnls-mTurquoise2,JAPAN,08/18/2022
85047,pmScarlet-i_alphaTubulin_C1,UNITED STATES,08/17/2022
85050,pmScarlet-i_Giantin_C1,JAPAN,08/17/2022
85065,pmScarlet-I_peroxisome_C1,JAPAN,08/17/2022
98827,Lamp1-mScarlet-I,JAPAN,08/17/2022
176101,3xmNeonGreen-3xrGBD,UNITED STATES,08/16/2022
129630,mTurquoise2-Giantin,UNITED STATES,08/16/2022
137804,ER-mNeonGreen,UNITED STATES,08/16/2022
98882,Lamp1-mNeonGreen,UNITED STATES,08/16/2022
176093,miRFP670 - H2A,UNITED STATES,08/16/2022
85056,pLifeAct_mScarlet-i_N1,UNITED STATES,08/16/2022
60559,pmTurquoise-N1,JAPAN,08/16/2022
98886,mNeonGreen-mTurquoise2,INDIA,08/15/2022
98880,mNeonGreen-Giantin,ISRAEL,08/15/2022
137805,ER-mScarletI,ISRAEL,08/15/2022
112962,3xmScarletI_UtrCH ,UNITED STATES,08/12/2022
129607,3xmNeonGreen_UtrCH ,UNITED STATES,08/12/2022
85042,pmScarlet_C1,UNITED STATES,08/12/2022
85043,pmScarlet-H_C1,UNITED STATES,08/12/2022
85045,pmScarlet_alphaTubulin_C1,UNITED KINGDOM,08/11/2022
137811,ITPKA-mTurquoise2,UNITED KINGDOM,08/11/2022
85050,pmScarlet-i_Giantin_C1,UNITED STATES,08/10/2022
98818,4xmts-mScarlet-I,UNITED STATES,08/10/2022
137805,ER-mScarletI,UNITED STATES,08/10/2022
84329,pP2A-mCherry-N1,UNITED STATES,08/10/2022
137811,ITPKA-mTurquoise2,TAIWAN,08/10/2022
54843,mTurquoise2-N1,HONG KONG,08/09/2022
54843,mTurquoise2-N1,UNITED STATES,08/09/2022
84326,pH2R-mCherry-N1,GERMANY,08/09/2022
54842,mTurquoise2-C1,UNITED STATES,08/08/2022
129608,pTfR-mNeonGreen,FRANCE,08/08/2022
98818,4xmts-mScarlet-I,UNITED STATES,08/08/2022
137805,ER-mScarletI,UNITED STATES,08/08/2022
85042,pmScarlet_C1,UNITED STATES,08/05/2022
54842,mTurquoise2-C1,ITALY,08/05/2022
54843,mTurquoise2-N1,ITALY,08/05/2022
98884,Gq-sensor[mTq2-mNG],JAPAN,08/05/2022
85048,pmScarlet_Giantin_C1,UNITED STATES,08/04/2022
98886,mNeonGreen-mTurquoise2,UNITED STATES,08/04/2022
60558,pmTurquoise-C1,GERMANY,08/04/2022
60559,pmTurquoise-N1,GERMANY,08/04/2022
129625,dTomato-2xrGBD,JAPAN,08/04/2022
129608,pTfR-mNeonGreen,CANADA,08/03/2022
84332,pH3R-P2A-mCherry-N1,NETHERLANDS,08/03/2022
98823,mScarlet-I-UtrCH,UNITED STATES,08/03/2022
98883,ITPKA-mNeonGreen,UNITED STATES,08/03/2022
98821,Lck-mScarlet-I,UNITED STATES,08/02/2022
98821,Lck-mScarlet-I,UNITED STATES,08/02/2022
85042,pmScarlet_C1,FRANCE,08/01/2022
98816,3xnls-mScarlet-I,UNITED STATES,07/31/2022
98821,Lck-mScarlet-I,UNITED STATES,07/31/2022
98875,3xnls-mNeonGreen,UNITED STATES,07/31/2022
85042,pmScarlet_C1,UNITED STATES,07/31/2022
85051,pmScarlet_H2A_C1,UNITED STATES,07/29/2022
98817,3xnls-mTurquoise2,JAPAN,07/28/2022
98839,mScarlet-I-mTurquoise2,UNITED STATES,07/27/2022
176098,dimericTomato-2xrGBD,UNITED STATES,07/27/2022
129612,mCherry-FGD1,GERMANY,07/27/2022
129616,mCherry-PLEKHG1,GERMANY,07/27/2022
36204,pmTurquoise2-ER,UNITED STATES,07/26/2022
129624,mNeongreen-2xrGBD,AUSTRALIA,07/25/2022
129625,dTomato-2xrGBD,AUSTRALIA,07/25/2022
85069,PH-PLCD1_mScarlet_IRES_SYFP2_PH_N1,UNITED STATES,07/25/2022
85054,pLifeAct_mScarlet_N1,UNITED KINGDOM,07/25/2022
98880,mNeonGreen-Giantin,UNITED STATES,07/25/2022
85054,pLifeAct_mScarlet_N1,CHINA,07/25/2022
85063,pmScarlet_peroxisome_C1,ISRAEL,07/24/2022
85042,pmScarlet_C1,ISRAEL,07/24/2022
85042,pmScarlet_C1 (Cloning Grade DNA),UNITED KINGDOM,07/22/2022
112962,3xmScarletI_UtrCH ,UNITED STATES,07/21/2022
129607,3xmNeonGreen_UtrCH ,UNITED STATES,07/21/2022
85042,pmScarlet_C1 (Cloning Grade DNA),UNITED STATES,07/21/2022
98875,3xnls-mNeonGreen,TAIWAN,07/21/2022
98822,Lck-mTurquoise2,UNITED STATES,07/20/2022
85054,pLifeAct_mScarlet_N1,UNITED STATES,07/20/2022
137805,ER-mScarletI,TAIWAN,07/19/2022
22880,pSBFP2-C1,UNITED STATES,07/18/2022
176105,LifeAct-HaloTag,UNITED STATES,07/18/2022
54843,mTurquoise2-N1,UNITED STATES,07/15/2022
129608,pTfR-mNeonGreen,SPAIN,07/15/2022
85054,pLifeAct_mScarlet_N1,UNITED STATES,07/14/2022
98821,Lck-mScarlet-I,UNITED STATES,07/14/2022
176106,mNeonGreen-Paxillin,SWITZERLAND,07/14/2022
145030,pPB-3xnls-Tq-Ca-FLITS,GERMANY,07/14/2022
85042,pmScarlet_C1,DENMARK,07/13/2022
114422,sspB-mSc-sspB,UNITED STATES,07/12/2022
85042,pmScarlet_C1,UNITED STATES,07/12/2022
98821,Lck-mScarlet-I,UNITED STATES,07/11/2022
98881,EB3-mNeonGreen,UNITED STATES,07/11/2022
98818,4xmts-mScarlet-I,SPAIN,07/11/2022
98821,Lck-mScarlet-I,SPAIN,07/11/2022
98818,4xmts-mScarlet-I,AUSTRIA,07/11/2022
36203,pmTurquoise2-Peroxi,BRAZIL,07/11/2022
36205,pmTurquoise2-Golgi,BRAZIL,07/11/2022
84325,pH1R-mCherry-N1,GERMANY,07/11/2022
60493,pmVenus(L68V)-mTurquoise2,INDIA,07/11/2022
60494,pmTurquoise2-T2A-Venus(L68V),INDIA,07/11/2022
60561,pmTurquoise2-N1,INDIA,07/11/2022
176105,LifeAct-HaloTag,UNITED STATES,07/08/2022
176098,dimericTomato-2xrGBD,UNITED KINGDOM,07/08/2022
85042,pmScarlet_C1,TAIWAN,07/07/2022
85044,pmScarlet-i_C1,TAIWAN,07/07/2022
137805,ER-mScarletI,SWEDEN,07/07/2022
98827,Lamp1-mScarlet-I,UNITED KINGDOM,07/07/2022
36204,pmTurquoise2-ER,UNITED STATES,07/06/2022
60561,pmTurquoise2-N1,UNITED STATES,07/06/2022
129619,mCherry-PREX1,UNITED STATES,07/06/2022
85042,pmScarlet_C1,UNITED STATES,07/06/2022
54842,mTurquoise2-C1,GERMANY,07/06/2022
98876,4xmts-mNeonGreen,GERMANY,07/06/2022
137804,ER-mNeonGreen,SINGAPORE,07/06/2022
137805,ER-mScarletI,SINGAPORE,07/06/2022
98877,LifeAct-mNeonGreen,AUSTRALIA,07/05/2022
85043,pmScarlet-H_C1,UNITED STATES,07/05/2022
85071,pTriEx-RhoA-wt_mScarlet-i_SGFP2,UNITED KINGDOM,07/05/2022
176105,LifeAct-HaloTag,UNITED STATES,07/05/2022
98877,LifeAct-mNeonGreen,UNITED STATES,07/05/2022
137790,RnBarr1-mVenus,GERMANY,07/05/2022
137793,RnBarr2-mVenus,GERMANY,07/05/2022
84325,pH1R-mCherry-N1,"KOREA, REPUBLIC OF",07/05/2022
176124,TOMM20-mTurquoise-Rac1-G12V-deltaCaaX,GERMANY,07/04/2022
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,JAPAN,07/03/2022
22880,pSBFP2-C1,UNITED STATES,07/01/2022
129625,dTomato-2xrGBD,UNITED STATES,07/01/2022
129603,mNeonGreen-Rab7,UNITED STATES,07/01/2022
85042,pmScarlet_C1,UNITED STATES,06/30/2022
98816,3xnls-mScarlet-I,UNITED STATES,06/30/2022
145027,pLV-H2B-Maroon-P2A-3xnls-Tq-Ca-FLITS,UNITED STATES,06/30/2022
98877,LifeAct-mNeonGreen,NORWAY,06/30/2022
137785,HsB2AR-mCherry,"KOREA, REPUBLIC OF",06/28/2022
67895,p63(1-29)-mCherry-N1,UNITED STATES,06/28/2022
85042,pmScarlet_C1,UNITED STATES,06/28/2022
85063,pmScarlet_peroxisome_C1,UNITED STATES,06/27/2022
98816,3xnls-mScarlet-I,UNITED STATES,06/27/2022
98817,3xnls-mTurquoise2,UNITED STATES,06/27/2022
98875,3xnls-mNeonGreen,UNITED STATES,06/27/2022
85052,pmScarlet-H_H2A_C1,UNITED KINGDOM,06/27/2022
137805,ER-mScarletI,UNITED KINGDOM,06/27/2022
85045,pmScarlet_alphaTubulin_C1,AUSTRALIA,06/26/2022
85043,pmScarlet-H_C1,UNITED KINGDOM,06/24/2022
36207,pmTurquoise2-H2A,"KOREA, REPUBLIC OF",06/24/2022
112931,mVenus-P115-C1,JAPAN,06/24/2022
98877,LifeAct-mNeonGreen,SINGAPORE,06/23/2022
85048,pmScarlet_Giantin_C1,UNITED STATES,06/23/2022
36205,pmTurquoise2-Golgi,UNITED STATES,06/23/2022
85048,pmScarlet_Giantin_C1,UNITED STATES,06/23/2022
85050,pmScarlet-i_Giantin_C1,"KOREA, REPUBLIC OF",06/23/2022
98818,4xmts-mScarlet-I,"KOREA, REPUBLIC OF",06/23/2022
98821,Lck-mScarlet-I,"KOREA, REPUBLIC OF",06/23/2022
98882,Lamp1-mNeonGreen,"KOREA, REPUBLIC OF",06/23/2022
137805,ER-mScarletI,"KOREA, REPUBLIC OF",06/23/2022
85054,pLifeAct_mScarlet_N1,GERMANY,06/23/2022
98882,Lamp1-mNeonGreen,GERMANY,06/22/2022
137794,RnBarr2-mCherry,AUSTRALIA,06/20/2022
176116,SSpB-HaloTag-p63DH,UNITED STATES,06/20/2022
85057,pMTS_mScarlet_N1,BELGIUM,06/20/2022
84330,pH1R-P2A-mCherry-N1,JAPAN,06/19/2022
84331,pH2R-P2A-mCherry-N1,JAPAN,06/19/2022
36204,pmTurquoise2-ER,UNITED STATES,06/16/2022
98881,EB3-mNeonGreen,UNITED STATES,06/16/2022
85048,pmScarlet_Giantin_C1,UNITED STATES,06/16/2022
69622,Galphai3-mTurquoise2,UNITED STATES,06/16/2022
