"LMC","construct","glass","state","cell","GFP","RFP","norm_ratio","day"
4462,"EGFP","g1","pre",194,24106.22609,3642.608365,1.140296675,2
4462,"EGFP","g1","pre",134,14946.31118,2425.218052,1.061438468,2
4462,"EGFP","g1","pre",200,18846.94216,3041.151868,1.067406156,2
4462,"EGFP","g1","pre",203,15773.56971,2628.576468,1.033347743,2
4462,"EGFP","g1","pre",139,14050.15518,2290.576527,1.05641579,2
4462,"EGFP","g1","pre",207,17637.31268,2751.238696,1.104389599,2
4462,"EGFP","g1","pre",142,13832.05522,2425.827294,0.981556973,2
4462,"EGFP","g1","pre",213,15073.69478,2481.240019,1.046219188,2
4462,"EGFP","g1","pre",101,8851.891548,1770.034276,0.860052427,2
4462,"EGFP","g1","pre",147,15522.16709,2886.418274,0.925341201,2
4462,"EGFP","g1","pre",217,8869.468278,1515.119659,1.007898337,2
4462,"EGFP","g1","pre",150,17723.98903,3177.54485,0.960046159,2
4462,"EGFP","g1","pre",151,11803.45899,2113.697647,0.961152382,2
4462,"EGFP","g1","pre",153,13803.74271,2557.92116,0.928601835,2
4462,"EGFP","g1","pre",105,13181.90175,2009.956413,1.129976056,2
4462,"EGFP","g1","pre",154,13425.44299,2236.036728,1.033923436,2
4462,"EGFP","g1","pre",156,11327.91978,1718.054248,1.13606953,2
4462,"EGFP","g1","pre",107,14864.87018,2429.099567,1.053920508,2
4462,"EGFP","g1","pre",157,13939.82152,2603.468052,0.921297709,2
4462,"EGFP","g1","pre",83,15479.73668,2366.367284,1.127074433,2
4462,"EGFP","g1","pre",161,15244.7996,2496.144811,1.051812833,2
4462,"EGFP","g1","pre",162,18907.12718,2716.121429,1.199786601,2
4462,"EGFP","g1","pre",164,12916.10965,2119.048602,1.049715971,2
4462,"EGFP","g1","pre",66,16594.41827,2512.723111,1.137923827,2
4462,"EGFP","g1","pre",166,12912.47087,1864.723435,1.193465094,2
4462,"EGFP","g1","pre",113,9742.82161,1840.748486,0.91064359,2
4462,"EGFP","g1","pre",168,16433.19942,3214.54638,0.879319971,2
4462,"EGFP","g1","pre",67,18637.09002,3347.834857,0.95814314,2
4462,"EGFP","g1","pre",115,10074.65961,1635.642603,1.060845237,2
4462,"EGFP","g1","pre",170,15774.50384,2977.10958,0.911638178,2
4462,"EGFP","g1","pre",117,17998.09332,3512.466294,0.881386892,2
4462,"EGFP","g1","pre",174,17865.05452,2883.319201,1.067180694,2
4462,"EGFP","g1","pre",176,15243.26484,2693.905928,0.974005226,2
4462,"EGFP","g1","pre",16,16433.14462,2146.464914,1.320218631,2
4462,"EGFP","g1","pre",181,14570.70255,3439.085638,0.727601896,2
4462,"EGFP","g1","pre",183,15922.9258,2844.758978,0.963408091,2
4462,"EGFP","g1","pre",184,8863.163233,1451.828165,1.051378059,2
4462,"EGFP","g1","pre",186,8050.478675,1644.16597,0.841925918,2
4462,"EGFP","g1","pre",188,10554.83639,1873.01653,0.969981013,2
4462,"EGFP","g1","pre",190,14076.10285,2630.530453,0.920729764,2
4462,"EGFP","g1","pre",195,13091.38334,2355.240294,0.956669578,2
4462,"EGFP","g1","pre",97,11727.41109,1947.79998,1.036822332,2
4462,"EGFP","g1","pre",202,17113.5872,3596.873676,0.817923165,2
4462,"EGFP","g1","pre",138,13124.3159,2151.487628,1.050560454,2
4462,"EGFP","g1","pre",205,8505.505616,1490.401438,0.982399406,2
4462,"EGFP","g1","pre",141,12137.41182,1828.315602,1.143889437,2
4462,"EGFP","g1","pre",208,16617.52189,2461.916529,1.163172783,2
4462,"EGFP","g1","pre",215,10795.07912,1825.390144,1.018276225,2
4462,"EGFP","g1","pre",218,13934.82935,2508.02902,0.956267656,2
4462,"EGFP","g2","post",1,10803.04795,1674.600684,0.98682505,2
4462,"EGFP","g2","post",2,16294.19695,2556.70072,0.974826345,2
4462,"EGFP","g2","post",22,19073.20645,2331.46708,1.252949969,2
4462,"EGFP","g2","post",59,12734.59913,1847.386006,1.05486017,2
4462,"EGFP","g2","post",7,20386.33494,3086.972708,1.010345723,2
4462,"EGFP","g2","post",60,20573.3994,2982.538719,1.055574338,2
4462,"EGFP","g2","post",10,18331.08658,2296.127836,1.222593952,2
4462,"EGFP","g2","post",12,12880.03438,2046.266919,0.962713181,2
4462,"EGFP","g2","post",14,14049.65166,2330.793584,0.921699409,2
4462,"EGFP","g2","post",69,13546.53595,1984.962947,1.044285618,2
4462,"EGFP","g2","post",17,17250.28929,2679.762399,0.984690552,2
4462,"EGFP","g2","post",124,21667.11729,3796.084788,0.872450869,2
4462,"EGFP","g2","post",18,17296.50091,2237.570361,1.183599418,2
4462,"EGFP","g2","post",94,8025.078864,1616.112646,0.758273513,2
4462,"EGFP","g2","post",56,20882.83899,3001.661461,1.064674321,2
4462,"EGFP","g2","post",98,10204.38826,1788.750694,0.871989803,2
4462,"EGFP","g2","post",142,15775.49805,2460.542337,0.98071247,2
4462,"EGFP","g2","post",25,18574.48658,2663.386784,1.067277147,2
4462,"EGFP","g2","post",148,21989.1345,3255.54759,1.033481478,2
4462,"EGFP","g2","post",79,21834.57088,3554.557817,0.939371223,2
4462,"EGFP","g2","post",103,14828.38595,1965.410777,1.155079695,2
4462,"EGFP","g2","post",26,14595.08582,2429.142681,0.918697223,2
4462,"EGFP","g2","post",157,12620.86652,1854.246991,1.041498575,2
4462,"EGFP","g2","post",46,16854.73434,2771.945551,0.929797149,2
4462,"EGFP","g2","post",109,22718.56415,3521.062005,0.98699,2
4462,"EGFP","g2","post",65,18163.21213,2763.58065,1.005477291,2
4462,"EGFP","g2","post",30,12144.15375,1655.158904,1.123150284,2
4462,"EGFP","g2","post",66,20135.87281,3843.518438,0.800315566,2
4462,"EGFP","g2","post",67,13372.76476,2063.8388,0.991200822,2
4462,"EGFP","g2","post",116,13575.4728,2367.553715,0.876483902,2
4462,"EGFP","g2","post",117,11810.73784,1580.426669,1.144072126,2
4462,"EGFP","g2","post",88,12713.79456,1785.156551,1.090039076,2
4462,"EGFP","g2","post",33,13896.75736,2567.907364,0.826900802,2
4462,"EGFP","g2","post",51,20625.67221,3189.744953,0.989152361,2
4462,"EGFP","g2","post",89,18982.58824,3292.54359,0.881308984,2
4462,"EGFP","g2","post",70,13433.73422,2325.114566,0.88320749,2
4462,"EGFP","g2","post",123,18120.25842,2707.968797,1.023803592,2
4462,"EGFP","g2","post",53,13031.53497,2751.030004,0.723085375,2
4462,"EGFP","g2","post",144,12336.54135,2171.328852,0.868421131,2
4462,"EGFP","g2","post",129,14028.99382,2140.725436,1.002559435,2
4462,"EGFP","g2","post",73,18358.29104,2692.899913,1.043164821,2
4462,"EGFP","g2","post",38,19733.31608,2457.713941,1.229618647,2
4462,"EGFP","g2","post",137,9294.094229,1337.50026,1.063406637,2
4462,"EGFP","g2","post",40,17808.37598,2795.221159,0.974499177,2
4462,"EGFP","g2","post",141,11617.77412,1821.715318,0.975479872,2
4462,"EGFP","g2","post",99,18399.83167,2718.620015,1.035592373,2
4462,"EGFP","g2","post",78,16093.47998,2379.321992,1.034948545,2
4462,"EGFP","g2","post",166,22738.74675,3775.912482,0.920809031,2
4462,"EGFP","g2","post",102,22755.68629,3443.119811,1.011121462,2
4462,"EGFP","g2","post",171,19812.09828,3442.508648,0.879740779,2
4462,"EGFP","g2","post",68,20511.06975,3195.356978,0.98188678,2
4462,"EGFP","g2","post",154,12624.38977,1786.527961,1.081498155,2
4462,"EGFP","g2","post",63,13698.07408,2338.843339,0.895378945,2
4462,"EGFP","g2","post",156,13989.45223,2061.04164,1.038590541,2
4462,"EGFP","g2","post",82,23983.97165,3627.448354,1.011547834,2
4462,"EGFP","g2","post",162,13413.59225,2066.535516,0.992939598,2
4462,"EGFP","g2","post",48,20213.81725,2150.519663,1.440463686,2
4462,"EGFP","g2","post",114,18306.79816,2948.074092,0.949687776,2
4462,"EGFP","g2","post",86,11015.08855,3833.236838,0.436383772,2
4462,"EGFP","g2","post",95,20170.00131,3015.568538,1.02336747,2
4462,"EGFP","g2","post",57,13432.87723,2002.208902,1.0265071,2
4462,"EGFP","g2","post",92,5772.649283,2498.577084,0.349729945,2
4462,"EGFP","g2","post",127,16123.93826,2556.226074,0.964760495,2
4462,"EGFP","g2","post",147,17529.3063,2934.982622,0.913191163,2
4462,"EGFP","g2","post",151,12805.79137,1860.977646,1.053000012,2
4462,"EGFP","g2","post",104,11528.1982,1767.234666,0.997930531,2
4462,"EGFP","g2","post",152,10970.64068,2296.943937,0.729120417,2
4462,"EGFP","g2","post",153,12182.90986,1818.337096,1.025122266,2
4462,"EGFP","g2","post",160,12033.05191,1878.448782,0.979859235,2
4462,"EGFP","g2","post",126,13798.39708,2095.312793,1.007479998,2
4462,"EGFP","g2","post",167,12530.74514,1760.828414,1.089184011,2
4462,"EGFP","g2","post",130,22802.2115,3199.09559,1.090924729,2
4462,"EGFP","g2","post",132,11081.43651,1589.625876,1.066828956,2
4462,"EGFP","g2","post",105,19451.76722,2666.602247,1.116601408,2
4462,"EGFP","g2","post",155,14397.44773,2399.309062,0.917518065,2
4462,"EGFP","g2","post",107,14195.72268,2330.36176,0.931515475,2
4462,"EGFP","g2","post",108,12043.55798,1661.494986,1.109529756,2
4462,"EGFP","g2","post",181,11887.89193,1892.83774,0.960567496,2
4462,"EGFP","g2","post",112,9996.08848,1506.343139,1.015270412,2
4462,"EGFP","g2","post",173,16318.69027,2492.762328,1.001489401,2
4462,"EGFP","g2","post",121,21458.78339,3453.399727,0.950313313,2
4462,"EGFP","g2","post",179,7606.864064,1459.519545,0.796158163,2
4462,"EGFP","g2","post",91,12640.22849,1718.222992,1.126137889,2
4462,"EGFP","g2","post",125,19633.42932,3182.96111,0.943309099,2
4462,"EGFP","g2","post",150,19923.41959,2971.868304,1.025734115,2
4462,"EGFP","g2","post",164,10939.56214,1833.037315,0.912491984,2
4462,"EGFP","g2","post",101,13247.71244,1961.196683,1.0335668,2
4462,"EGFP","g2","pre",72,12726.93313,2330.951496,0.939608674,2
4462,"EGFP","g2","pre",31,10166.26449,1599.850243,1.094653858,2
4462,"EGFP","g2","pre",39,17653.96392,2448.852902,1.242770931,2
4462,"EGFP","g2","pre",17,22032.46068,3385.268486,1.121315461,2
4462,"EGFP","g2","pre",26,15834.43459,2515.268176,1.084395903,2
4462,"EGFP","g2","pre",68,18173.66062,3811.932878,0.819598329,2
4462,"EGFP","g2","pre",16,12676.17596,2321.928429,0.939497341,2
4462,"EGFP","g2","pre",5,16229.40745,2639.114384,1.059131972,2
4462,"EGFP","g2","pre",6,11031.54961,1981.866339,0.958027807,2
4462,"EGFP","g2","pre",41,16047.25699,2729.601573,1.012231793,2
4462,"EGFP","g2","pre",13,16151.70515,2271.975195,1.225443309,2
4462,"EGFP","g2","pre",60,18598.34681,3005.380822,1.065854142,2
4462,"EGFP","g2","pre",14,11756.35249,2065.859121,0.979613358,2
4462,"EGFP","g2","pre",59,11263.5512,1821.48713,1.065050296,2
4462,"EGFP","g2","pre",95,7085.426953,1618.368411,0.752098601,2
4462,"EGFP","g2","pre",75,15881.02099,2699.446156,1.012941087,2
4462,"EGFP","g2","pre",90,15741.87422,3178.156846,0.851763001,2
4462,"EGFP","g2","pre",23,18090.27636,2297.0711,1.358255606,2
4462,"EGFP","g2","pre",92,10885.40781,1659.768378,1.129991203,2
4462,"EGFP","g2","pre",19,16433.21138,2639.032136,1.072550489,2
4462,"EGFP","g2","pre",20,13738.69609,2117.455933,1.117843492,2
4462,"EGFP","g2","pre",27,12954.96598,2457.265865,0.907046631,2
4462,"EGFP","g2","pre",10,16877.38993,3097.810961,0.937562252,2
4462,"EGFP","g2","pre",2,10154.29628,1734.499277,1.007956878,2
4462,"EGFP","g2","pre",69,10936.46897,2035.11255,0.924688137,2
4462,"EGFP","g2","pre",34,12071.50048,2620.69763,0.791631619,2
4462,"EGFP","g2","pre",70,18415.00101,3268.307581,0.969843677,2
4462,"EGFP","g2","pre",127,14213.88305,2634.883491,0.928260794,2
4462,"EGFP","g2","pre",93,5971.724944,2530.065424,0.402359917,2
4462,"EGFP","g2","pre",56,20001.23664,3025.506061,1.139087868,2
4462,"EGFP","g2","pre",96,16625.7757,2762.156422,1.03652407,2
4462,"EGFP","g2","pre",4,10421.7984,1714.849389,1.046621117,2
4462,"EGFP","g2","pre",120,10839.1725,2277.952973,0.817990591,2
4462,"EGFP","g2","pre",57,11731.85076,1980.132224,1.020171338,2
4462,"EGFP","g2","pre",98,8358.832614,1750.596904,0.820859463,2
4462,"EGFP","g2","pre",104,19673.41055,3419.283039,0.990512716,2
4462,"EGFP","g2","pre",80,13869.11696,2384.050427,1.00156981,2
4462,"EGFP","g2","pre",81,20326.09538,3537.384287,0.98919809,2
4462,"EGFP","g2","pre",109,12010.75413,2268.653534,0.910879786,2
4462,"EGFP","g2","pre",84,20919.07955,3681.089931,0.978238555,2
4462,"EGFP","g2","pre",48,17767.94634,2080.232266,1.473683147,2
4462,"EGFP","g2","pre",66,15085.92978,2761.199818,0.940227114,2
4462,"EGFP","g2","pre",113,18578.54735,3553.367056,0.899477318,2
4462,"EGFP","g2","pre",49,15702.66176,2736.863395,0.987705029,2
4462,"EGFP","g2","pre",115,8449.531319,1488.53332,0.977123142,2
4462,"EGFP","g2","pre",15,11785.36311,1812.952857,1.119982648,2
4462,"EGFP","g2","pre",173,9210.187463,1831.135833,0.865043421,2
4462,"EGFP","g2","pre",174,11948.24835,3292.691269,0.622207142,2
4462,"EGFP","g2","pre",176,10146.68276,1719.458735,1.016065222,2
4462,"EGFP","g2","pre",89,10992.719,1820.286833,1.039968859,2
4462,"EGFP","g2","pre",121,9525.918799,1521.430893,1.078473603,2
4462,"EGFP","g2","pre",183,16791.41463,3500.09717,0.824770829,2
4462,"EGFP","g2","pre",125,18851.13729,3418.389381,0.949081229,2
4462,"EGFP","g2","pre",71,11568.80719,1952.208278,1.020384393,2
4462,"EGFP","g2","pre",185,12806.74189,2423.133196,0.909316032,2
4462,"EGFP","g2","pre",54,11739.6153,2742.359152,0.73523681,2
4462,"EGFP","g2","pre",128,17292.24734,3803.691093,0.781225055,2
4462,"EGFP","g2","pre",129,17206.51064,3225.83457,0.917769504,2
4462,"EGFP","g2","pre",131,11399.96953,2108.607752,0.93032248,2
4462,"EGFP","g2","pre",132,12771.83626,2437.109895,0.901580055,2
4462,"EGFP","g2","pre",133,19639.03019,3729.550422,0.905951963,2
4462,"EGFP","g2","pre",134,10909.03678,2044.334608,0.91816066,2
4462,"EGFP","g2","pre",137,9610.262282,1572.756765,1.052353431,2
4462,"EGFP","g2","pre",140,9847.148232,1709.977895,0.991375049,2
4462,"EGFP","g2","pre",142,9097.194977,1496.020326,1.047235721,2
4462,"EGFP","g2","pre",77,23667.16096,4867.642618,0.835989499,2
4462,"EGFP","g2","pre",100,15497.41221,2653.153556,1.005672307,2
4462,"EGFP","g2","pre",144,8148.395782,1316.654171,1.065917283,2
4462,"EGFP","g2","pre",103,12457.99545,1948.212012,1.101598772,2
4462,"EGFP","g2","pre",150,9593.469227,1756.438169,0.939940589,2
4462,"EGFP","g2","pre",152,10267.20929,2036.608057,0.86704715,2
4462,"EGFP","g2","pre",105,12344.18688,1936.236806,1.098265889,2
4462,"EGFP","g2","pre",155,14824.71137,2889.279342,0.88257865,2
4462,"EGFP","g2","pre",106,10203.47373,1775.060939,0.98957211,2
4462,"EGFP","g2","pre",156,19823.73823,3229.522723,1.057177134,2
4462,"EGFP","g2","pre",107,14789.83052,2557.379222,0.995631448,2
4462,"EGFP","g2","pre",158,17373.59325,3012.388299,0.992890092,2
4462,"EGFP","g2","pre",64,11720.58645,2304.043707,0.874956913,2
4462,"EGFP","g2","pre",159,10378.36372,1826.662619,0.978021762,2
4462,"EGFP","g2","pre",160,15857.99542,2469.330658,1.106348286,2
4462,"EGFP","g2","pre",161,10208.82069,1817.286323,0.966932389,2
4462,"EGFP","g2","pre",110,10189.36743,1630.515864,1.076395474,2
4462,"EGFP","g2","pre",162,10085.60868,1734.46473,1.001113156,2
4462,"EGFP","g2","pre",163,12354.10897,2385.024846,0.891059172,2
4462,"EGFP","g2","pre",111,20592.43259,3075.471288,1.153790424,2
4462,"EGFP","g2","pre",165,11948.45351,2062.542436,0.997342567,2
4462,"EGFP","g2","pre",166,10190.42985,1780.315855,0.985361421,2
4462,"EGFP","g2","pre",167,20560.50942,3592.784889,0.985149477,2
4462,"EGFP","g2","pre",169,9813.523101,1845.01469,0.915164186,2
4462,"EGFP","g2","pre",171,11571.68119,2083.067997,0.956098962,2
4462,"EGFP","g2","pre",118,15912.61068,3007.62638,0.910278761,2
4462,"EGFP","g2","pre",51,19058.04572,3194.353817,1.027344321,2
4462,"EGFP","g2","pre",177,18921.23082,3835.649367,0.848269997,2
4462,"EGFP","g2","pre",181,10685.44604,2006.288826,0.916383626,2
4462,"EGFP","g2","pre",91,20305.27149,3986.877361,0.876007739,2
4462,"EGFP","g2","pre",192,5682.01784,1439.937197,0.677202981,2
4462,"EGFP","g2","pre",135,19227.91188,3229.187324,1.025307039,2
4465,"GCaMP3","g1","post",1,16567.68189,4981.420441,0.505977968,2
4465,"GCaMP3","g1","post",19,5377.348364,1764.542144,0.463135901,2
4465,"GCaMP3","g1","post",2,12269.92616,3793.284595,0.491938104,2
4465,"GCaMP3","g1","post",55,7223.26069,2149.983032,0.511176521,2
4465,"GCaMP3","g1","post",20,8693.250989,2359.611706,0.561104791,2
4465,"GCaMP3","g1","post",3,7374.856468,1909.477662,0.588499656,2
4465,"GCaMP3","g1","post",4,7222.342064,2918.598666,0.374996488,2
4465,"GCaMP3","g1","post",5,6659.865131,2123.870324,0.476717795,2
4465,"GCaMP3","g1","post",40,8985.670239,3127.685518,0.436287128,2
4465,"GCaMP3","g1","post",6,4217.114239,1468.616175,0.43606292,2
4465,"GCaMP3","g1","post",41,9880.097371,3128.293722,0.480192135,2
4465,"GCaMP3","g1","post",7,4873.055861,2044.491228,0.360981836,2
4465,"GCaMP3","g1","post",60,7316.072133,2933.618569,0.377963002,2
4465,"GCaMP3","g1","post",25,8273.1556,3164.415441,0.396512538,2
4465,"GCaMP3","g1","post",8,6414.10415,2032.85842,0.479717024,2
4465,"GCaMP3","g1","post",44,10943.49454,3046.558069,0.546933908,2
4465,"GCaMP3","g1","post",27,6406.702264,2467.696066,0.393711388,2
4465,"GCaMP3","g1","post",10,12125.24029,3919.133925,0.470276587,2
4465,"GCaMP3","g1","post",45,5683.068211,2243.490224,0.384004172,2
4465,"GCaMP3","g1","post",11,8679.092505,2898.982324,0.454888125,2
4465,"GCaMP3","g1","post",12,6445.968791,1967.878122,0.49823856,2
4465,"GCaMP3","g1","post",13,11780.45075,3794.102342,0.471981423,2
4465,"GCaMP3","g1","post",31,6229.782586,2239.916131,0.422179931,2
4465,"GCaMP3","g1","post",14,11808.46819,3440.608901,0.522316618,2
4465,"GCaMP3","g1","post",15,14820.94095,4245.935813,0.531322276,2
4465,"GCaMP3","g1","post",33,6809.935476,3314.935425,0.310333231,2
4465,"GCaMP3","g1","post",17,3831.18719,1340.272233,0.434066714,2
4465,"GCaMP3","g1","post",70,5603.761062,1688.729575,0.504813914,2
4465,"GCaMP3","g1","post",35,10601.46813,4477.880615,0.358522193,2
4465,"GCaMP3","g1","post",18,4097.247787,1337.895035,0.465445571,2
4465,"GCaMP3","g1","post",36,5280.038194,1852.006257,0.432907953,2
4465,"GCaMP3","g1","post",54,7044.520359,2387.768842,0.448181536,2
4465,"GCaMP3","g1","post",93,8471.076382,2426.428571,0.531407282,2
4465,"GCaMP3","g1","post",37,8734.869966,2704.595629,0.491168137,2
4465,"GCaMP3","g1","post",38,6917.794402,3764.0639,0.27702766,2
4465,"GCaMP3","g1","post",56,10065.50138,3580.778605,0.426753288,2
4465,"GCaMP3","g1","post",21,5191.928234,1729.134611,0.456238315,2
4465,"GCaMP3","g1","post",39,10424.94897,3607.131069,0.438925634,2
4465,"GCaMP3","g1","post",22,6583.65363,1816.167801,0.552002105,2
4465,"GCaMP3","g1","post",58,8568.750906,3047.433172,0.426878173,2
4465,"GCaMP3","g1","post",23,7752.423928,2645.111794,0.445196192,2
4465,"GCaMP3","g1","post",59,19184.48063,5131.368147,0.569487189,2
4465,"GCaMP3","g1","post",100,9023.080716,4979.254358,0.273070746,2
4465,"GCaMP3","g1","post",24,5061.906451,1944.912121,0.394697928,2
4465,"GCaMP3","g1","post",42,7831.274442,2818.892546,0.421700136,2
4465,"GCaMP3","g1","post",101,4978.93347,2615.161135,0.2871855,2
4465,"GCaMP3","g1","post",26,5627.037945,2094.002283,0.407710877,2
4465,"GCaMP3","g1","post",62,5700.377612,1693.512498,0.51214983,2
4465,"GCaMP3","g1","post",81,11871.01831,4539.047051,0.396647413,2
4465,"GCaMP3","g1","post",63,14829.81346,4379.590505,0.515243979,2
4465,"GCaMP3","g1","post",28,8803.803152,3742.97954,0.356147375,2
4465,"GCaMP3","g1","post",64,5864.922424,2013.963017,0.44231607,2
4465,"GCaMP3","g1","post",29,6247.995678,1739.258142,0.546972228,2
4465,"GCaMP3","g1","post",48,9848.976266,3651.402977,0.409264273,2
4465,"GCaMP3","g1","post",49,12255.02015,5217.481251,0.355647967,2
4465,"GCaMP3","g1","post",32,9330.271943,3234.823993,0.438037408,2
4465,"GCaMP3","g1","post",51,9944.73317,3680.612299,0.409973676,2
4465,"GCaMP3","g1","post",69,6465.335758,2068.516909,0.475159013,2
4465,"GCaMP3","g1","post",34,7073.840759,2299.290046,0.467611038,2
4465,"GCaMP3","g1","post",52,6990.778677,2003.32562,0.531163583,2
4465,"GCaMP3","g1","post",53,6884.174283,2463.423045,0.424226144,2
4465,"GCaMP3","g1","post",71,7646.61331,2518.135481,0.461469641,2
4465,"GCaMP3","g1","post",92,3938.285817,1801.002019,0.330704313,2
4465,"GCaMP3","g1","post",72,9113.274039,3279.179956,0.421852972,2
4465,"GCaMP3","g1","post",43,6274.98568,2107.972219,0.452264277,2
4465,"GCaMP3","g1","post",73,3165.862396,1596.606617,0.299339961,2
4465,"GCaMP3","g1","post",74,16083.7551,6294.84283,0.387378557,2
4465,"GCaMP3","g1","post",57,6002.526266,2086.170346,0.43695624,2
4465,"GCaMP3","g1","post",75,4873.085217,2008.447282,0.367565419,2
4465,"GCaMP3","g1","post",98,5830.42502,2922.68649,0.301188766,2
4465,"GCaMP3","g1","post",76,12021.3533,6366.112729,0.28479489,2
4465,"GCaMP3","g1","post",99,11239.05065,4159.533273,0.409985128,2
4465,"GCaMP3","g1","post",77,2806.111792,2565.566674,0.162541398,2
4465,"GCaMP3","g1","post",84,3598.643102,1844.449989,0.294446642,2
4465,"GCaMP3","g1","post",61,4327.115917,1611.078033,0.407500783,2
4465,"GCaMP3","g1","post",103,12771.75084,5720.985315,0.337738756,2
4465,"GCaMP3","g1","post",104,13830.01872,3875.980648,0.543248872,2
4465,"GCaMP3","g1","post",80,10689.90137,3047.288204,0.533997361,2
4465,"GCaMP3","g1","post",106,10814.65741,4264.758827,0.384416851,2
4465,"GCaMP3","g1","post",82,8544.145561,2990.793953,0.433805305,2
4465,"GCaMP3","g1","post",108,5283.05491,2060.110398,0.388822342,2
4465,"GCaMP3","g1","post",109,4305.641464,1592.336795,0.410289557,2
4465,"GCaMP3","g1","post",65,6340.733417,2636.624121,0.364268714,2
4465,"GCaMP3","g1","post",86,9917.051123,4736.469948,0.316402239,2
4465,"GCaMP3","g1","post",67,11595.57066,4815.712317,0.364729345,2
4465,"GCaMP3","g1","post",95,5307.303441,1833.549059,0.439611524,2
4465,"GCaMP3","g1","post",88,12289.26214,4758.616414,0.391603531,2
4465,"GCaMP3","g1","post",89,7922.817134,2635.460627,0.456795231,2
4465,"GCaMP3","g1","post",90,7717.120746,3149.406477,0.371265212,2
4465,"GCaMP3","g1","post",78,5068.846176,1722.494522,0.447025046,2
4465,"GCaMP3","g1","post",85,4157.977716,2306.24625,0.271652953,2
4465,"GCaMP3","g1","post",102,8198.019289,2141.50348,0.583256566,2
4465,"GCaMP3","g1","post",96,6532.519109,2800.021752,0.353214831,2
4465,"GCaMP3","g1","post",94,5364.707298,2010.320787,0.404843848,2
4465,"GCaMP3","g1","post",79,4301.914093,1850.857871,0.351869594,2
4465,"GCaMP3","g1","post",87,12797.22942,4248.716413,0.457685512,2
4465,"GCaMP3","g1","post",107,14801.35423,5049.270047,0.445278614,2
4465,"GCaMP3","g1","post",83,4447.064598,1504.737546,0.448969814,2
4465,"GCaMP3","g1","post",91,5600.718668,1917.999162,0.44353985,2
4465,"GCaMP3","g1","post",105,3765.638249,1625.182423,0.350757888,2
4465,"GCaMP3","g1","post",97,12791.55531,5667.333614,0.341528117,2
4465,"GCaMP3","g1","pre",12,3081.02232,11858.51457,0.03829351,2
4465,"GCaMP3","g1","pre",1,1828.789615,6003.434166,0.046059961,2
4465,"GCaMP3","g1","pre",3,1641.954518,3805.34941,0.068048255,2
4465,"GCaMP3","g1","pre",8,1482.042369,4622.41925,0.048832562,2
4465,"GCaMP3","g1","pre",22,3566.338319,8536.707573,0.065670104,2
4465,"GCaMP3","g1","pre",33,1550.19621,2075.312668,0.122729397,2
4465,"GCaMP3","g1","pre",25,557.4088758,1723.928827,0.049303288,2
4465,"GCaMP3","g1","pre",52,623.535981,2245.284636,0.041394963,2
4465,"GCaMP3","g1","pre",35,4701.324493,3443.638661,0.229887324,2
4465,"GCaMP3","g1","pre",18,915.8082442,1957.933689,0.07433237,2
4465,"GCaMP3","g1","pre",7,7427.851591,6437.798742,0.193240868,2
4465,"GCaMP3","g1","pre",39,1034.746559,2229.578781,0.07370101,2
4465,"GCaMP3","g1","pre",41,1704.379127,4550.865301,0.058174253,2
4465,"GCaMP3","g1","pre",13,3741.181439,6528.847766,0.092580156,2
4465,"GCaMP3","g1","pre",31,8007.02358,5492.73448,0.245924721,2
4465,"GCaMP3","g1","pre",43,466.8808725,1847.349845,0.037065484,2
4465,"GCaMP3","g1","pre",49,850.0495977,2966.67769,0.042924276,2
4465,"GCaMP3","g1","pre",26,525.8997125,1661.285803,0.048129099,2
4465,"GCaMP3","g1","pre",38,1886.192038,7107.363448,0.039259,2
4465,"GCaMP3","g1","pre",45,6915.413112,4387.1116,0.266473027,2
4465,"GCaMP3","g1","pre",4,687.0733741,1935.269528,0.054796093,2
4465,"GCaMP3","g1","pre",34,628.6782483,2485.095708,0.037108714,2
4465,"GCaMP3","g1","pre",5,723.6865478,3415.723135,0.029983291,2
4465,"GCaMP3","g1","pre",17,685.6830213,2952.874466,0.033508618,2
4465,"GCaMP3","g1","pre",47,3289.233146,3179.606106,0.172561636,2
4465,"GCaMP3","g1","pre",24,985.9563972,1313.422288,0.123371984,2
4465,"GCaMP3","g1","pre",92,490.9056955,1745.296961,0.042012752,2
4465,"GCaMP3","g1","pre",16,6742.993441,5282.417324,0.214509559,2
4465,"GCaMP3","g1","pre",57,966.5870192,3759.96152,0.037818331,2
4465,"GCaMP3","g1","pre",11,586.9843657,2030.475834,0.043367049,2
4465,"GCaMP3","g1","pre",40,1138.414911,3279.747822,0.053422873,2
4465,"GCaMP3","g1","pre",58,2073.428708,8327.036263,0.036418901,2
4465,"GCaMP3","g1","pre",76,1284.399357,4056.028031,0.048146859,2
4465,"GCaMP3","g1","pre",6,780.8173088,2141.706775,0.056451326,2
4465,"GCaMP3","g1","pre",30,5824.822673,3461.633515,0.284910994,2
4465,"GCaMP3","g1","pre",19,987.4613329,3895.653034,0.037195073,2
4465,"GCaMP3","g1","pre",60,2703.493053,11384.38992,0.034421177,2
4465,"GCaMP3","g1","pre",72,700.0941854,3073.572854,0.032740784,2
4465,"GCaMP3","g1","pre",20,1025.414768,3593.174979,0.042724252,2
4465,"GCaMP3","g1","pre",73,1464.039944,5333.831096,0.040835604,2
